,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,LABEL
report371.txt,T10,452,29E,382,581,193,0CE,BB1,EE8,A64,58F,3E3,A14,916,03A,F58,433,31D,5CA,44E,EDE,745,9ED,BE7,0.0
report376.txt,T1B,123,4ED,1C9,AD6,573,44F,6B1,DDC,A24,96F,3E2,D02,D65,036,7C4,233,21D,97E,08F,E8A,31A,C39,7AA,0.0
report379.txt,T12,2A2,294,2C9,699,2B3,09F,7B4,DEC,911,F9B,BE1,B20,B09,06A,744,017,62D,41A,09E,E56,FC9,93B,3DF,0.0
report382.txt,T1C,3A2,AD9,386,FC7,273,44F,AB0,DFC,A50,51F,391,FA5,80A,02A,B94,067,69D,411,0CB,F6B,B81,D7A,6F6,0.0
report384.txt,T1E,8B2,8D9,34A,BC6,276,88F,5B0,DFC,A40,51E,3D1,BED,40A,06A,B94,066,5ED,411,08B,F77,FC1,E3A,6F6,0.0
report385.txt,T19,A92,4E5,346,BC6,176,44F,6B0,DFC,B44,15E,3E1,BA5,40A,0AB,BA4,066,5BD,410,08B,F67,FC2,B3E,6B7,0.0
report386.txt,T1E,1B2,6B5,346,BD6,176,44F,5A4,EFC,B04,06A,3F1,BA4,41A,0EF,7A8,066,1BD,460,08B,B97,FC2,B3E,5B7,0.0
report387.txt,T11,0A2,8C5,346,BC6,176,44F,6B4,DFC,B04,06E,3E1,BA4,40A,0AB,BA8,056,1BD,450,08B,FA7,FC2,B3D,6B7,0.0
report388.txt,T13,CA2,7C5,346,BD6,176,44F,5B4,EFC,B44,06E,3E1,BA4,40A,0AB,BA8,056,5FD,450,08B,BA7,FC2,B3E,1B7,0.0
report389.txt,T1C,3A2,5C9,346,BC6,176,44F,5B0,DFC,B44,16E,3E1,BA5,40A,0AB,BA4,056,5FD,410,08B,FA7,FC2,B3A,6B7,0.0
report390.txt,T1A,E92,7D9,346,BC6,277,84F,6F0,DFC,E40,55E,391,BE5,40A,06B,BA4,066,6ED,410,08B,F67,FC1,E3A,6B6,0.0
report391.txt,T1D,6B2,695,70A,BD6,176,44F,5A4,EFC,B04,03A,3F1,7A4,41A,1EB,7A8,056,1BD,460,08B,BAB,FC2,B3D,1B7,0.0
report392.txt,T1F,155,CFA,21E,29B,EA9,CBE,411,F74,493,417,2C5,AEE,449,1F5,581,0B0,5F8,7F3,CF3,630,A8C,966,FE6,0.0
report393.txt,T1A,0E3,38F,36B,7CE,3E9,CCB,550,A98,9C0,888,24A,FEE,84D,216,AD2,0A5,9C9,415,0C7,771,FC5,E7B,17B,0.0
report394.txt,T1B,433,76E,25B,7CB,3A6,88B,6A0,9D8,980,48D,346,BED,449,12B,FD1,075,6CD,405,0CB,B71,FC5,E6F,2BB,0.0
report395.txt,T1B,AA2,8B9,386,BC6,276,84F,6B0,DFC,A50,51E,391,FE5,80A,02A,B90,067,6DD,411,0CB,F6B,FC1,D7A,6F6,0.0
report406.txt,T1B,2D2,284,3C6,FC1,13A,84B,770,DFC,B50,51F,781,E96,E8E,06D,A44,113,69A,921,08F,F6F,B82,EB9,7A5,0.0
report408.txt,T1B,851,A0D,388,7A2,153,04F,1F0,ED8,D22,B3F,3F2,513,839,066,B56,232,33D,4A6,44F,D9B,68B,669,B53,0.0
report409.txt,T1B,851,A0D,388,7A2,153,04F,1F0,ED8,D22,B3F,3F2,513,839,066,B56,232,33D,4A6,44F,D9B,68B,669,B53,0.0
report411.txt,T1D,2A1,19A,35E,7C9,2BA,88B,6A0,EEC,D90,449,345,FEE,84D,522,6D1,092,BCD,414,48B,B77,FC1,F7B,172,0.0
report412.txt,T1D,2A1,19A,35E,7C9,2BA,88B,6A0,EEC,D90,449,345,FEE,84D,522,6D1,092,BCD,414,48B,B77,FC1,F7B,172,0.0
report413.txt,T1D,2A1,19A,35E,7C9,2BA,88B,6A0,EEC,D90,449,345,FEE,84D,522,6D1,092,BCD,414,48B,B77,FC1,F7B,172,0.0
report414.txt,T1D,2A1,19A,35E,7C9,2BA,88B,6A0,EEC,D90,449,345,FEE,84D,522,6D1,092,BCD,414,48B,B77,FC1,F7B,172,0.0
report415.txt,T1D,2A1,19A,35E,7C9,2BA,88B,6A0,EEC,D90,449,345,FEE,84D,522,6D1,092,BCD,414,48B,B77,FC1,F7B,172,0.0
report418.txt,T1D,813,0AE,35F,7CA,2B6,C8F,560,EE8,D90,849,255,FEE,80A,116,AD2,096,9DD,014,0CB,B76,FC1,E37,5B3,0.0
report419.txt,T17,6F2,1AE,35F,BCA,2B6,C8F,5A0,EF8,D90,949,255,BED,80A,116,AD1,096,9DD,010,0CB,B76,FC1,E37,5B3,0.0
report420.txt,T11,AB3,5E9,285,EC4,277,86F,530,DBC,B60,C3B,26A,FB5,C06,19D,5C9,013,5EE,868,0C7,F97,AA2,D3D,9E1,0.0
report421.txt,T19,203,91E,36B,7CA,2BA,CCF,560,EE8,D80,905,259,FFE,809,216,6D2,096,9D9,014,0C7,B76,FC1,E37,5B7,0.0
report422.txt,T13,7E2,FAE,35F,BCA,2B6,C8F,5A0,EE8,D80,945,255,BFE,809,117,AE2,095,9D8,014,0CB,B76,FC1,E37,5B7,0.0
report423.txt,T1C,0B3,3C9,2C5,EC5,277,86B,570,DBC,B60,C3B,26A,FB5,C06,09D,5C8,013,5EE,868,0C7,F97,AA2,D3D,9E1,0.0
report424.txt,T19,AB3,4D9,285,EC5,277,86B,530,DBC,B60,C3B,26A,FB5,C07,19D,5C8,013,5EE,868,0C7,F97,AA2,D3D,9E1,0.0
report425.txt,T14,3C3,7F9,286,EC5,277,85F,130,DBC,B60,83B,26A,FF9,C07,099,5C9,053,5EE,828,0C7,F97,A92,D3D,9E1,0.0
report427.txt,T13,6E2,E8E,35B,7CA,2B6,CCF,5A0,ED8,D80,949,245,FEE,809,216,BD2,0A5,9CD,405,0C7,B76,FC1,E2B,5B7,0.0
report428.txt,T11,C92,62A,586,6CB,393,086,AB0,9DC,594,4DD,393,E80,049,07B,F84,136,36E,95A,4CF,FB5,74D,8AF,3AF,0.0
report429.txt,T1C,953,5CD,1C5,AD6,573,44F,6B1,DDC,A24,96F,3E2,D02,D65,036,7C4,233,21D,9BA,0CF,E8A,31A,C39,7AA,0.0
report433.txt,T1E,682,244,34D,E85,7F6,0C7,490,784,E04,E7B,AA2,EC2,837,AA6,77F,013,139,41B,CA7,765,3EB,21B,366,0.0
report438.txt,T19,FC2,1AE,32F,BCA,2B9,C8F,560,EA8,E90,905,158,FFE,C0A,655,5D2,096,9D9,010,0CB,B76,FC1,F37,5B2,0.0
report439.txt,T16,BF2,CBF,34F,F8D,1EF,4CF,1F0,9A8,903,D1A,2D1,A74,4A5,9F5,69C,012,19C,688,0CF,E5A,AC9,929,FD6,0.0
report441.txt,T1B,C33,3EE,1C9,ED6,573,04F,6B2,DDC,A24,A6F,3E1,D02,D55,036,784,233,31D,9AA,0CF,E8A,316,D39,7A6,0.0
report442.txt,T16,8A1,4D9,24E,2C7,277,08F,AF0,DEC,912,54D,3E2,B84,409,076,B94,066,79D,419,0CF,F7A,FC9,92F,6A7,0.0
report450.txt,T10,4D1,15C,34A,6A3,037,44F,6F1,EEC,D33,B1F,7F0,A06,909,568,B29,167,668,491,0CF,E9A,EC7,924,766,0.0
report451.txt,T1A,6A1,508,74A,AE2,437,00F,5B4,FE8,E27,63F,7F0,911,519,498,B2D,266,23D,4A1,08E,D9B,E87,638,737,0.0
report452.txt,T1C,C81,5DC,349,6A2,077,40F,6F1,EEC,D33,B2F,7F0,902,519,4A4,B2D,277,339,4A5,08F,D9A,E8B,524,B66,0.0
report453.txt,T1A,6A1,508,74A,AE2,437,00F,5B4,FE8,E27,63F,7F0,911,519,498,B2D,266,23D,4A1,08E,D9B,E87,638,737,0.0
report454.txt,T1A,6A1,508,74A,AE2,437,00F,5B4,FE8,E27,63F,7F0,911,519,498,B2D,266,23D,4A1,08E,D9B,E87,638,737,0.0
report455.txt,T1A,6A1,508,74A,AE2,437,00F,5B4,FE8,E27,63F,7F0,911,519,498,B2D,266,23D,4A1,08E,D9B,E87,638,737,0.0
report456.txt,T1A,6A1,508,74A,AE2,437,00F,5B4,FE8,E27,63F,7F0,911,519,498,B2D,266,23D,4A1,08E,D9B,E87,638,737,0.0
report457.txt,T1A,C81,5DC,349,6A2,077,40F,6F1,EEC,D33,B2F,7F0,902,519,4A4,B2D,277,329,4A5,08F,D9A,E8B,524,B66,0.0
report458.txt,T1A,6A1,508,74A,AE2,437,00F,5B4,FE8,E27,63F,7F0,911,519,498,B2D,266,23D,4A1,08E,D9B,E87,638,737,0.0
report459.txt,T1A,6A1,508,74A,AE2,437,00F,5B4,FE8,E27,63F,7F0,911,519,498,B2D,266,23D,4A1,08E,D9B,E87,638,737,0.0
report460.txt,T11,1D1,26C,34A,6A3,037,44F,6F1,EEC,D33,B1F,7F0,A06,909,568,B29,167,768,491,0CF,E9A,EC7,924,766,0.0
report461.txt,T1A,C81,5DC,349,6A2,077,40F,6F1,EEC,D33,B2F,7F0,902,519,4A4,B2D,277,329,4A5,08F,D9A,E8B,524,B66,0.0
report462.txt,T1A,6A1,508,74A,AE2,437,00F,5B4,FE8,E27,63F,7F0,911,519,498,B2D,266,23D,4A1,08E,D9B,E87,638,737,0.0
report463.txt,T19,7E1,F78,74A,6E2,037,44F,6F1,FEC,E23,A2B,7F0,A11,515,5A8,B2D,166,638,4A0,08F,E9B,FC7,534,667,0.0
report464.txt,T1C,C81,5DC,349,6A2,077,40F,6F1,EEC,D33,B2F,7F0,902,519,4A4,B2D,277,339,4A5,08F,D9A,E8B,524,B66,0.0
report465.txt,T10,081,4EC,349,6A2,077,40F,6F1,EEC,E33,B2F,7F0,902,519,494,B2D,277,339,4A5,08F,D9A,E8B,524,B66,0.0
report466.txt,T1E,DD1,17C,34A,6A3,037,44F,6F1,EEC,D33,B1B,7F0,A06,909,5A8,B2D,167,668,491,0CF,E9A,EC7,534,766,0.0
report467.txt,T10,081,4EC,349,6A2,077,40F,6F1,EEC,E33,B2F,7F0,902,519,494,B2D,277,339,4A5,08F,D9A,E8B,524,B66,0.0
report468.txt,T1A,6A1,508,74A,AE2,437,00F,5B4,FE8,E27,63F,7F0,911,519,498,B2D,266,23D,4A1,08E,D9B,E87,638,737,0.0
report469.txt,T19,791,71C,349,6A2,037,00F,5F0,EEC,E37,B2B,7F0,902,519,5A8,B2D,277,33D,4A5,08E,D9B,E8B,524,766,0.0
report474.txt,T17,682,B8E,35F,7CA,2B6,C8F,5A0,EFC,D90,909,245,FEE,80A,516,AD1,096,9D9,010,0CB,F76,FC1,E36,5B6,0.0
report480.txt,T1C,E71,168,785,BD4,167,01F,1B0,EEC,B19,97E,3F2,A11,41A,0FA,B5C,122,33E,8A5,04A,99B,7C6,B3D,773,0.0
report488.txt,T17,8E1,485,3D6,AC2,1B3,84F,6F0,DEC,901,70B,3D1,698,60A,027,BF2,75A,B5C,416,08B,F6A,F82,D29,777,0.0
report490.txt,T12,902,459,1C6,7CB,397,08A,AB0,9DC,594,5DD,353,E81,589,03B,F84,036,35E,85A,08F,FB5,349,DAF,3AE,0.0
report492.txt,T12,BE1,F19,1C6,7CB,393,08A,AB1,5CC,590,5DD,353,E81,588,07B,F84,036,39E,95A,0CB,FB5,749,DAF,3AE,0.0
report495.txt,T10,3C1,269,34A,6D6,037,04F,7F1,EFC,A23,A1B,7F0,B54,506,5A9,B64,08B,66C,850,0CF,F9A,FC2,939,697,0.0
report498.txt,T1A,DC1,069,34A,6D6,037,04F,7F1,FFC,A23,A1A,7F0,A54,506,5A9,768,087,67C,850,0CF,F9A,FC2,A39,697,0.0
report512.txt,T19,3F1,6A9,34A,6D6,137,08F,6F1,EEC,E12,A1E,3F0,B54,409,1B9,B68,096,67C,850,0CF,F96,FC6,939,7A7,0.0
report576.txt,T17,372,C2D,1C4,FB6,96A,04F,1A1,EC8,832,F3F,7F5,803,87D,454,B6E,372,768,1BA,1AE,C86,14F,565,B82,0.0
report582.txt,T13,612,129,08E,3CA,A8B,0C5,9F1,5C4,461,4DD,35B,A80,048,077,B82,436,78E,42E,0CE,B7D,78D,65F,7AB,0.0
report584.txt,T1C,012,129,08E,3CA,A8B,0C5,9F1,5C4,461,5DD,35B,A80,048,077,B82,436,78E,42E,0CE,B7D,78D,65F,7AB,0.0
report598.txt,T1A,612,11A,08E,3CA,687,0C5,AF0,5C8,461,5DC,35B,A85,149,03B,BC2,936,78E,42E,4CE,B79,78D,54F,BEB,0.0
report6.txt,T11,9D1,6A9,286,7CB,397,095,AF0,9DC,654,0DD,353,B90,449,0BB,FC4,035,29E,C19,0CA,BF6,789,A6F,6BF,0.0
report600.txt,T1D,012,12A,08E,3CA,A8B,0D5,9F1,5C8,461,5DD,35B,A80,048,077,B82,436,78E,92E,0CE,B79,78D,65F,7AB,0.0
report601.txt,T10,B02,D88,346,AD2,033,04F,BF2,EFC,F25,61B,7E1,A11,E17,06D,754,067,239,561,08F,E5B,B82,978,BE6,0.0
report603.txt,T16,C12,229,58E,3CA,A8B,0C5,9F0,5C8,561,5DC,35B,780,048,077,B85,436,79E,42E,0CE,BBD,78D,65F,7AB,0.0
report604.txt,T13,B12,12A,18F,3CA,6CB,0C4,AE1,5C4,051,4CC,357,A80,04D,077,B81,43A,B8E,96E,4CE,B79,78C,64F,BEB,0.0
report611.txt,T1E,E12,129,18E,3CA,ACB,0C5,9E0,5C8,560,4DD,35B,A81,048,077,B82,436,78E,82E,4CE,B7D,78D,65F,BAB,0.0
report613.txt,T1B,532,929,08F,2CA,6D7,0D5,9B0,5C8,461,4CC,35B,B84,08D,07B,F95,536,78D,82E,4CE,BB9,78C,A9F,7AB,0.0
report618.txt,T17,372,C2D,1C4,FB6,96A,04F,1A1,EC8,832,F3F,7F5,803,87D,454,B6E,372,768,1BA,1AE,C86,14F,565,B82,0.0
report624.txt,T11,B61,325,34E,A86,7E6,0C3,5A0,0CC,C50,FBB,F46,EC2,868,836,76F,427,67D,419,CA9,664,3CB,DCB,796,0.0
report635.txt,T1B,182,A9A,2D7,ACB,393,88F,5E0,9DD,840,58D,392,7D4,14E,017,BE1,A68,ACD,40E,0C7,B75,F85,A5B,3BB,0.0
report637.txt,T1C,463,5CE,1C5,AD6,573,44F,6B1,DDC,A24,9AF,3E1,D02,D65,036,784,233,31D,9BA,0CF,E8A,31A,C39,7A6,0.0
report638.txt,T12,6D1,1DA,30A,77C,B9E,0CF,993,044,5E8,A74,3F5,5AE,2FF,82F,604,891,288,985,19B,D74,7CE,9CD,BC5,0.0
report649.txt,T1B,A61,A5A,18F,3CA,79B,4C6,9A0,5C8,490,4DC,357,BD5,04C,17B,B86,435,7CE,81E,0CA,BB9,78C,A5F,7AB,0.0
report650.txt,T1F,D61,C6A,18F,3CA,78B,4C6,9A0,5C8,490,4DC,357,BD5,04C,07B,B86,435,7CE,81E,0CA,BB9,78C,A5F,7AB,0.0
report651.txt,T1F,D61,C6A,18F,3CA,78B,4C6,9A0,5C8,490,4DC,357,BD5,04C,07B,B86,435,7CE,81E,0CA,BB9,78C,A5F,7AB,0.0
report657.txt,T1E,E22,EBA,2DA,ACB,253,48F,5E0,9DC,840,6CD,393,694,50A,027,BE1,679,B8D,40E,0CB,F76,F86,54F,7B7,0.0
report658.txt,T15,1F1,66A,1DB,ACB,393,48A,AE0,4DC,440,5CD,393,694,54A,027,FD1,639,78D,41E,0CB,B76,B8A,94F,7FB,0.0
report669.txt,T16,7C1,489,34A,AD3,037,44F,BF1,EFC,E23,B0B,7F0,A54,906,569,A74,08B,A68,450,0CF,F5B,EC2,979,656,0.0
report670.txt,T14,C92,3CA,34A,6CB,273,44F,6B0,DFC,E80,55D,391,BE9,40A,02B,B94,066,7DD,414,08B,F67,FC1,E7A,6B6,0.0
report672.txt,T10,522,52A,18E,7CA,6DB,4C5,9E0,5D8,550,0CC,357,7D0,049,077,BD2,436,B8E,42E,0CE,B79,78D,A5F,BAB,0.0
report684.txt,T1E,D51,A6D,18E,7CA,283,08B,5F0,AD8,951,9ED,3E3,A91,049,036,F84,132,39D,42A,4CF,F75,78E,65F,7AB,0.0
report70.txt,T11,E63,324,2C5,ED1,237,46B,631,DBC,B75,93B,2AB,E21,D17,0AC,588,023,13B,9B9,4DB,E8A,127,D7C,ED1,0.0
report716.txt,T15,B91,72A,18E,3CA,787,086,9F0,9D8,951,5DC,3A3,B85,048,07B,B85,031,79E,41E,4CF,B79,7CD,65F,7AB,0.0
report718.txt,T1C,D92,5CA,34F,BC7,177,88F,6B0,DFC,D50,50A,251,BE9,806,51A,AE1,097,AD8,414,0CF,F6B,FC1,D36,9A6,0.0
report721.txt,T1A,8C1,469,349,6D6,037,04F,7F1,EFC,A23,A1B,7F0,A54,906,5A9,B64,08B,66C,850,0CF,F9A,FC2,939,697,0.0
report733.txt,T18,193,6E5,504,FE4,4A9,04E,B56,F4E,F50,5C2,3BE,928,129,417,B0D,186,3B9,EE8,39F,CD0,E8A,BF4,6F6,0.0
report747.txt,T12,F71,819,18E,6C6,287,0CA,AF0,6C8,421,5CE,7D3,681,05E,076,F85,4B2,74D,86E,8CF,F79,34D,68E,BDB,0.0
report749.txt,T1A,EF1,C59,1CA,7C6,297,08A,6F0,9DC,550,58E,7D3,A81,44E,07A,F84,033,74D,82E,8CF,F69,74D,99E,BEB,0.0
report754.txt,T1D,A45,A35,24D,62B,E59,CBF,956,F34,8DB,523,2E1,48E,2AA,0F6,144,4B1,279,7F7,CF7,831,28E,988,FC1,0.0
report755.txt,T14,602,609,2D7,AC7,263,44F,6F0,DEC,901,64E,3F2,640,00E,027,BE5,659,A5C,41A,0CF,F6A,F86,65E,7BB,0.0
report756.txt,T14,CE1,E7C,349,6A2,077,44F,6F1,EEC,D33,B2F,7F0,A02,919,568,B29,167,638,4A1,0CF,E9A,EC7,524,767,0.0
report760.txt,T15,561,499,31A,6D6,177,48F,7F1,FEC,E13,A0A,7F0,B94,506,1A9,B64,087,6AC,450,0CF,F66,FC2,A39,297,0.0
report78.txt,T10,273,334,2C5,EC1,237,46B,631,DBC,B75,93B,2AB,E21,D17,0AC,588,023,13B,9B9,4DB,E8A,127,D7C,ED1,0.0
report785.txt,T13,0F1,389,31A,AD2,033,44F,7F1,EFC,E13,B0B,7F0,A64,906,569,7B4,08B,A68,411,1CF,F5B,EC2,975,6A6,0.0
report787.txt,T11,2D1,46D,34E,A96,033,84F,6B2,DFC,E61,50B,291,B96,D02,079,791,037,6AA,260,0CF,F5B,B85,935,FF6,0.0
report789.txt,T1E,A61,3A9,64A,7D6,663,0CF,4B4,ADC,A41,97D,3F2,690,018,0EA,F68,070,2BD,465,087,BE2,FCA,77E,377,0.0
report804.txt,T1F,8B2,6B9,346,BD6,176,44F,5B4,EFC,B04,42A,3F1,BA4,41A,0AA,7A8,066,1BD,460,08B,F97,FC2,B3D,5B7,0.0
report806.txt,T13,E22,54D,34D,AE2,033,44F,6F0,EFC,D22,B1B,7F0,A56,816,069,BA4,097,A6C,061,08F,F5B,EC2,965,B57,0.0
report808.txt,T14,AE1,5C9,24E,6D7,177,08F,BF0,EEC,912,64E,7E2,B40,409,079,B54,057,66C,818,0CF,F6A,FCA,92E,79B,0.0
report83.txt,T14,B63,214,2C5,ED1,237,46B,631,DBC,B75,93B,2AB,E21,D17,0AC,588,023,13B,9B9,4DB,E9A,127,D7C,ED0,0.0
report846.txt,T17,0F1,7B9,286,6D7,173,08F,7F0,EEC,912,A0F,7E1,E45,809,079,B64,057,79C,811,0CF,FA6,F86,87A,79B,0.0
report870.txt,T16,5F1,369,31A,AD2,033,44F,7F1,EFC,D13,B0B,7F0,A64,906,569,7B4,08B,A68,411,1CF,F5B,EC2,975,AA6,0.0
report875.txt,T17,C53,3FE,1C5,AD6,573,48F,2F2,DDC,A25,A9F,3E2,D02,D15,075,7C4,233,31D,9AA,08F,E8A,706,C39,7A6,0.0
report891.txt,T15,261,F48,34D,B96,86F,45F,1E1,FF8,647,A16,7F0,41D,19A,0F5,304,062,32D,BA3,8EB,C25,78E,9A8,BD2,0.0
report892.txt,T17,1E1,579,34A,6D6,037,44F,7F1,FFC,923,A0B,BE0,A45,90A,078,A54,087,66C,961,4CF,F6A,EC6,878,7D6,0.0
report902.txt,T19,6D1,F68,34A,6E2,037,44F,6F1,EEC,D23,B2B,7F0,A05,909,5A8,B2D,167,678,491,0CF,E9A,EC7,534,767,0.0
report907.txt,T14,6D1,17C,34A,6A2,037,44F,6F1,FEC,D33,B1B,7F0,A06,909,5A8,B2D,167,668,491,0CF,E9A,EC7,534,766,0.0
report908.txt,T1F,FD1,18C,349,6A2,037,44F,6F1,FEC,D33,B1B,7F0,A06,909,5A8,B2D,167,668,491,0CF,E9A,EC7,534,766,0.0
report909.txt,T14,6D1,17C,34A,6A2,037,44F,6F1,FEC,D33,B1B,7F0,A06,909,5A8,B2D,167,668,491,0CF,E9A,EC7,534,766,0.0
report910.txt,T1F,4A1,C1D,28E,697,177,08F,6F1,EDC,822,A4E,3E2,B85,409,035,B45,172,79C,028,0CF,F79,FC9,92A,797,0.0
report914.txt,T14,6D1,17C,34A,6A2,037,44F,6F1,FEC,D33,B1B,7F0,A06,909,5A8,B2D,167,668,491,0CF,E9A,EC7,534,766,0.0
report915.txt,T14,6D1,17C,34A,6A2,037,44F,6F1,FEC,D33,B1B,7F0,A06,909,5A8,B2D,167,668,491,0CF,E9A,EC7,534,766,0.0
report919.txt,T1E,8C1,6B4,34D,E85,3F6,0CB,490,B84,D01,FBB,AA2,DC3,836,A66,72E,023,279,457,CAB,755,7EB,11B,356,0.0
report922.txt,T1A,0D2,13A,186,6CB,393,086,AB0,9DC,590,4DE,353,A94,449,07B,FD4,039,39E,81A,0CF,FB5,749,DAF,7EE,0.0
report924.txt,T16,7C1,5B9,349,AD3,037,44F,BF1,EFC,E23,B0B,7F0,A54,906,5A9,A74,08B,A68,450,0CF,F5B,EC2,979,656,0.0
report941.txt,T14,052,185,34D,946,3F2,0C7,5A0,58C,C41,FBB,E52,DC3,974,836,B6B,127,279,40A,CBA,665,3CB,CCB,79A,0.0
report950.txt,T11,E32,AA9,24A,6D6,133,08F,6F0,EEC,D12,B5E,7F2,A54,409,079,B54,063,76C,451,0CF,FA6,FC6,97A,3AB,0.0
report951.txt,T13,822,55D,349,AE2,033,44F,6F0,EFC,D22,B1B,7F0,A56,816,069,BA4,097,66C,461,08F,F5B,EC2,965,B67,0.0
report959.txt,T10,FC1,599,349,AD2,037,44F,BF1,EFC,E23,B1B,7F0,A54,906,5A9,774,08B,A68,450,0CF,F5B,EC2,A78,656,0.0
report963.txt,T19,192,5DA,31B,BC6,176,C8F,6B0,EFC,E50,50A,291,BED,806,51A,AE1,097,9D9,410,0CF,F67,FC1,E36,5B6,0.0
report979.txt,T11,4E1,619,24A,2C7,273,08F,BF1,EEC,912,64E,3E2,B44,409,07A,F54,16A,75D,815,0CF,FB6,F85,86E,79B,0.0
report982.txt,T11,152,476,B2F,B4D,AC3,C8B,473,2DE,1A2,84E,153,B2C,332,01B,6E6,116,7DB,0E2,CEB,77D,592,635,195,0.0
report984.txt,T12,4F1,199,25A,2D7,273,04F,BF1,EEC,913,B8E,7E2,B40,509,06A,B50,06A,76D,405,1CF,F65,F86,86A,39F,0.0
Trojan.Gen.2-015b0cc53276f26fe96ed895ea02df5f4e2a618cfe48a611093b90c48176c9e7,T1A,1F3,3CC,3CB,9C7,572,843,560,C9E,932,42F,AFB,A0E,A04,052,69E,275,43C,D4C,A7D,7DB,587,9F8,AE4,5.0
Trojan.Gen.2-015bafb9eca433124f04d6f6266dcf38665fe5d46164ab128e6a6120e1fcfd6c,T11,F54,BBC,3C9,882,867,147,2A1,CCF,972,E2B,DE6,712,709,185,8AB,1B6,D3C,49E,F5C,1CA,543,7F8,BE5,5.0
Trojan.Gen.2-01ad8978aa2ba5858f92cba76d329078aad54e8847fd9e18678479776405b014,T16,F03,03C,FC7,295,2C7,84E,532,CA6,875,83E,143,A82,E58,263,D4D,472,9FD,88D,91E,6EF,7C3,4AC,6E1,5.0
Trojan.Gen.2-033a96d6c892029268357f140e6dcefb93a0b9a29baaf0c0219852a0908d1078,T1E,AA4,189,29F,3CB,D16,CBA,230,F79,872,92B,4CA,79D,900,250,49E,1BD,0F4,44D,D7A,27D,AC2,1E9,FD9,5.0
Trojan.Gen.2-03a1f49206071b6c826cb8df0a137881dbff8016c3b0a8290486c5bf090add5a,T13,963,138,2C6,9C1,643,80B,032,DB9,477,C3B,1AB,BAE,E14,3E1,49D,226,1F5,95D,49F,69F,EE3,17C,29C,5.0
Trojan.Gen.2-042d6853997476005097b48e1c2672656f65db1bc9f03161d4005d52647a81b8,T1B,3A4,A34,28F,BD3,E52,C76,121,FB8,572,83B,2EA,B9D,904,291,54D,27D,0B4,90C,C7A,77E,992,4F8,FD8,5.0
Trojan.Gen.2-04a917914e61e9d31264a3d2d238e75bf4822a27da79395c8d413ce5847cf3f0,T1F,384,6C4,28F,B97,D62,CB6,520,FB8,A32,82B,2EB,75E,904,161,54D,17D,474,A08,C3A,77F,9C6,4F8,FD8,5.0
Trojan.Gen.2-04faf6bf828920e3ce0b664f8e1ae54287512f1b7de9cd4027b72e89ecef6b69,T12,5A4,AD8,3CF,797,C22,CB2,460,FB9,932,42B,AEA,74E,904,151,59E,13D,078,948,E39,7BF,583,5E8,FE5,5.0
Trojan.Gen.2-05b6e163a5c757fecd1f3a89c8a92999597cf28c1ae8afa5743d39e4b7564090,T1F,9A4,9E8,3CF,79B,C26,CB6,420,FB9,931,42B,9EA,75E,904,111,58D,13D,078,98C,E39,7BF,582,5E8,FE9,5.0
Trojan.Gen.2-064a36149da12afbc7bd24530ae5f6fdae89bff5ae2b7f0152efdac318b7aef3,T1C,B24,848,2C5,DF5,243,04A,130,86D,772,87A,3BF,B5E,A44,276,889,131,0A9,F4D,4BE,79F,BCF,D78,299,5.0
Trojan.Gen.2-069eb6b7207bc085e60462af5bc67079446c7cc5ac0e15b7ea4bd8f41d9cd702,T1D,8A4,7D4,38E,7C2,A71,867,8A1,FFC,D21,426,1D6,7ED,520,95B,8B8,1BD,E64,B08,827,B7B,D93,0E4,FD4,5.0
Trojan.Gen.2-071cc18781b6a6cf89b7939b706c0a2348663d0a7c0e9c16347711f7a29afc93,T10,FB4,BD8,2CF,787,D52,C66,420,FB9,832,82F,5E6,B4E,E04,251,58D,13A,4B8,54D,D7A,6AF,6C3,1EC,FE4,5.0
Trojan.Gen.2-09d78f968a3e4138479ef7b70c16108b451d504dcaecfc0a4e04a424f43d0e7d,T1E,D13,16C,BC2,391,2D2,84E,532,CA6,879,97E,243,982,E48,263,D4D,471,9FD,4CD,85E,6DF,BC3,4AC,6F2,5.0
Trojan.Gen.2-0ab487d0636b4414596f86d8d15d791c6cc633ed14c899d8c315351a4c4fc4e1,T1E,DD2,CA0,1D5,250,762,0AA,219,B89,373,BDC,BBB,230,33F,1EA,C57,33D,557,FC8,868,955,AF9,237,29E,5.0
Trojan.Gen.2-0b24e68c2ebe2f72959b87d2aa46f2180e7b119d3a3ec6c44b4f02c01e5a6e5e,T19,234,B04,7C1,6C1,662,05A,13A,DFC,A71,C3A,7A7,766,A08,2DB,8BC,171,47A,81C,45E,2DF,ED3,33D,27A,5.0
Trojan.Gen.2-0b2867da47570a26e606daff52ab61e1bcaf7acce6989897c35a12f0f860c8b1,T15,F34,61F,6EF,3CB,142,CC5,031,6AC,D68,839,24F,66A,944,B97,4DA,133,0ED,E0D,A49,65E,7C2,16C,B6F,5.0
