,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,LABEL
report406.txt,T1,B2,D2,28,43,C6,FC,11,3A,84,B7,70,DF,CB,50,51,F7,81,E9,6E,8E,06,DA,44,11,36,9A,92,10,8F,F6,FB,82,EB,97,A5,0.0
report408.txt,T1,B8,51,A0,D3,88,7A,21,53,04,F1,F0,ED,8D,22,B3,F3,F2,51,38,39,06,6B,56,23,23,3D,4A,64,4F,D9,B6,8B,66,9B,53,0.0
report409.txt,T1,B8,51,A0,D3,88,7A,21,53,04,F1,F0,ED,8D,22,B3,F3,F2,51,38,39,06,6B,56,23,23,3D,4A,64,4F,D9,B6,8B,66,9B,53,0.0
report411.txt,T1,D2,A1,19,A3,5E,7C,92,BA,88,B6,A0,EE,CD,90,44,93,45,FE,E8,4D,52,26,D1,09,2B,CD,41,44,8B,B7,7F,C1,F7,B1,72,0.0
report412.txt,T1,D2,A1,19,A3,5E,7C,92,BA,88,B6,A0,EE,CD,90,44,93,45,FE,E8,4D,52,26,D1,09,2B,CD,41,44,8B,B7,7F,C1,F7,B1,72,0.0
report413.txt,T1,D2,A1,19,A3,5E,7C,92,BA,88,B6,A0,EE,CD,90,44,93,45,FE,E8,4D,52,26,D1,09,2B,CD,41,44,8B,B7,7F,C1,F7,B1,72,0.0
report414.txt,T1,D2,A1,19,A3,5E,7C,92,BA,88,B6,A0,EE,CD,90,44,93,45,FE,E8,4D,52,26,D1,09,2B,CD,41,44,8B,B7,7F,C1,F7,B1,72,0.0
report415.txt,T1,D2,A1,19,A3,5E,7C,92,BA,88,B6,A0,EE,CD,90,44,93,45,FE,E8,4D,52,26,D1,09,2B,CD,41,44,8B,B7,7F,C1,F7,B1,72,0.0
report418.txt,T1,D8,13,0A,E3,5F,7C,A2,B6,C8,F5,60,EE,8D,90,84,92,55,FE,E8,0A,11,6A,D2,09,69,DD,01,40,CB,B7,6F,C1,E3,75,B3,0.0
report419.txt,T1,76,F2,1A,E3,5F,BC,A2,B6,C8,F5,A0,EF,8D,90,94,92,55,BE,D8,0A,11,6A,D1,09,69,DD,01,00,CB,B7,6F,C1,E3,75,B3,0.0
report420.txt,T1,1A,B3,5E,92,85,EC,42,77,86,F5,30,DB,CB,60,C3,B2,6A,FB,5C,06,19,D5,C9,01,35,EE,86,80,C7,F9,7A,A2,D3,D9,E1,0.0
report421.txt,T1,92,03,91,E3,6B,7C,A2,BA,CC,F5,60,EE,8D,80,90,52,59,FF,E8,09,21,66,D2,09,69,D9,01,40,C7,B7,6F,C1,E3,75,B7,0.0
report422.txt,T1,37,E2,FA,E3,5F,BC,A2,B6,C8,F5,A0,EE,8D,80,94,52,55,BF,E8,09,11,7A,E2,09,59,D8,01,40,CB,B7,6F,C1,E3,75,B7,0.0
report423.txt,T1,C0,B3,3C,92,C5,EC,52,77,86,B5,70,DB,CB,60,C3,B2,6A,FB,5C,06,09,D5,C8,01,35,EE,86,80,C7,F9,7A,A2,D3,D9,E1,0.0
report424.txt,T1,9A,B3,4D,92,85,EC,52,77,86,B5,30,DB,CB,60,C3,B2,6A,FB,5C,07,19,D5,C8,01,35,EE,86,80,C7,F9,7A,A2,D3,D9,E1,0.0
report425.txt,T1,43,C3,7F,92,86,EC,52,77,85,F1,30,DB,CB,60,83,B2,6A,FF,9C,07,09,95,C9,05,35,EE,82,80,C7,F9,7A,92,D3,D9,E1,0.0
report427.txt,T1,36,E2,E8,E3,5B,7C,A2,B6,CC,F5,A0,ED,8D,80,94,92,45,FE,E8,09,21,6B,D2,0A,59,CD,40,50,C7,B7,6F,C1,E2,B5,B7,0.0
report428.txt,T1,1C,92,62,A5,86,6C,B3,93,08,6A,B0,9D,C5,94,4D,D3,93,E8,00,49,07,BF,84,13,63,6E,95,A4,CF,FB,57,4D,8A,F3,AF,0.0
report429.txt,T1,C9,53,5C,D1,C5,AD,65,73,44,F6,B1,DD,CA,24,96,F3,E2,D0,2D,65,03,67,C4,23,32,1D,9B,A0,CF,E8,A3,1A,C3,97,AA,0.0
report433.txt,T1,E6,82,24,43,4D,E8,57,F6,0C,74,90,78,4E,04,E7,BA,A2,EC,28,37,AA,67,7F,01,31,39,41,BC,A7,76,53,EB,21,B3,66,0.0
report438.txt,T1,9F,C2,1A,E3,2F,BC,A2,B9,C8,F5,60,EA,8E,90,90,51,58,FF,EC,0A,65,55,D2,09,69,D9,01,00,CB,B7,6F,C1,F3,75,B2,0.0
report439.txt,T1,6B,F2,CB,F3,4F,F8,D1,EF,4C,F1,F0,9A,89,03,D1,A2,D1,A7,44,A5,9F,56,9C,01,21,9C,68,80,CF,E5,AA,C9,92,9F,D6,0.0
report441.txt,T1,BC,33,3E,E1,C9,ED,65,73,04,F6,B2,DD,CA,24,A6,F3,E1,D0,2D,55,03,67,84,23,33,1D,9A,A0,CF,E8,A3,16,D3,97,A6,0.0
report442.txt,T1,68,A1,4D,92,4E,2C,72,77,08,FA,F0,DE,C9,12,54,D3,E2,B8,44,09,07,6B,94,06,67,9D,41,90,CF,F7,AF,C9,92,F6,A7,0.0
report450.txt,T1,04,D1,15,C3,4A,6A,30,37,44,F6,F1,EE,CD,33,B1,F7,F0,A0,69,09,56,8B,29,16,76,68,49,10,CF,E9,AE,C7,92,47,66,0.0
report451.txt,T1,A6,A1,50,87,4A,AE,24,37,00,F5,B4,FE,8E,27,63,F7,F0,91,15,19,49,8B,2D,26,62,3D,4A,10,8E,D9,BE,87,63,87,37,0.0
report452.txt,T1,CC,81,5D,C3,49,6A,20,77,40,F6,F1,EE,CD,33,B2,F7,F0,90,25,19,4A,4B,2D,27,73,39,4A,50,8F,D9,AE,8B,52,4B,66,0.0
report453.txt,T1,A6,A1,50,87,4A,AE,24,37,00,F5,B4,FE,8E,27,63,F7,F0,91,15,19,49,8B,2D,26,62,3D,4A,10,8E,D9,BE,87,63,87,37,0.0
report454.txt,T1,A6,A1,50,87,4A,AE,24,37,00,F5,B4,FE,8E,27,63,F7,F0,91,15,19,49,8B,2D,26,62,3D,4A,10,8E,D9,BE,87,63,87,37,0.0
report455.txt,T1,A6,A1,50,87,4A,AE,24,37,00,F5,B4,FE,8E,27,63,F7,F0,91,15,19,49,8B,2D,26,62,3D,4A,10,8E,D9,BE,87,63,87,37,0.0
report456.txt,T1,A6,A1,50,87,4A,AE,24,37,00,F5,B4,FE,8E,27,63,F7,F0,91,15,19,49,8B,2D,26,62,3D,4A,10,8E,D9,BE,87,63,87,37,0.0
report457.txt,T1,AC,81,5D,C3,49,6A,20,77,40,F6,F1,EE,CD,33,B2,F7,F0,90,25,19,4A,4B,2D,27,73,29,4A,50,8F,D9,AE,8B,52,4B,66,0.0
report458.txt,T1,A6,A1,50,87,4A,AE,24,37,00,F5,B4,FE,8E,27,63,F7,F0,91,15,19,49,8B,2D,26,62,3D,4A,10,8E,D9,BE,87,63,87,37,0.0
report459.txt,T1,A6,A1,50,87,4A,AE,24,37,00,F5,B4,FE,8E,27,63,F7,F0,91,15,19,49,8B,2D,26,62,3D,4A,10,8E,D9,BE,87,63,87,37,0.0
report460.txt,T1,11,D1,26,C3,4A,6A,30,37,44,F6,F1,EE,CD,33,B1,F7,F0,A0,69,09,56,8B,29,16,77,68,49,10,CF,E9,AE,C7,92,47,66,0.0
report461.txt,T1,AC,81,5D,C3,49,6A,20,77,40,F6,F1,EE,CD,33,B2,F7,F0,90,25,19,4A,4B,2D,27,73,29,4A,50,8F,D9,AE,8B,52,4B,66,0.0
report462.txt,T1,A6,A1,50,87,4A,AE,24,37,00,F5,B4,FE,8E,27,63,F7,F0,91,15,19,49,8B,2D,26,62,3D,4A,10,8E,D9,BE,87,63,87,37,0.0
report463.txt,T1,97,E1,F7,87,4A,6E,20,37,44,F6,F1,FE,CE,23,A2,B7,F0,A1,15,15,5A,8B,2D,16,66,38,4A,00,8F,E9,BF,C7,53,46,67,0.0
report464.txt,T1,CC,81,5D,C3,49,6A,20,77,40,F6,F1,EE,CD,33,B2,F7,F0,90,25,19,4A,4B,2D,27,73,39,4A,50,8F,D9,AE,8B,52,4B,66,0.0
report465.txt,T1,00,81,4E,C3,49,6A,20,77,40,F6,F1,EE,CE,33,B2,F7,F0,90,25,19,49,4B,2D,27,73,39,4A,50,8F,D9,AE,8B,52,4B,66,0.0
report466.txt,T1,ED,D1,17,C3,4A,6A,30,37,44,F6,F1,EE,CD,33,B1,B7,F0,A0,69,09,5A,8B,2D,16,76,68,49,10,CF,E9,AE,C7,53,47,66,0.0
report467.txt,T1,00,81,4E,C3,49,6A,20,77,40,F6,F1,EE,CE,33,B2,F7,F0,90,25,19,49,4B,2D,27,73,39,4A,50,8F,D9,AE,8B,52,4B,66,0.0
report468.txt,T1,A6,A1,50,87,4A,AE,24,37,00,F5,B4,FE,8E,27,63,F7,F0,91,15,19,49,8B,2D,26,62,3D,4A,10,8E,D9,BE,87,63,87,37,0.0
report469.txt,T1,97,91,71,C3,49,6A,20,37,00,F5,F0,EE,CE,37,B2,B7,F0,90,25,19,5A,8B,2D,27,73,3D,4A,50,8E,D9,BE,8B,52,47,66,0.0
report474.txt,T1,76,82,B8,E3,5F,7C,A2,B6,C8,F5,A0,EF,CD,90,90,92,45,FE,E8,0A,51,6A,D1,09,69,D9,01,00,CB,F7,6F,C1,E3,65,B6,0.0
report480.txt,T1,CE,71,16,87,85,BD,41,67,01,F1,B0,EE,CB,19,97,E3,F2,A1,14,1A,0F,AB,5C,12,23,3E,8A,50,4A,99,B7,C6,B3,D7,73,0.0
report488.txt,T1,78,E1,48,53,D6,AC,21,B3,84,F6,F0,DE,C9,01,70,B3,D1,69,86,0A,02,7B,F2,75,AB,5C,41,60,8B,F6,AF,82,D2,97,77,0.0
report490.txt,T1,29,02,45,91,C6,7C,B3,97,08,AA,B0,9D,C5,94,5D,D3,53,E8,15,89,03,BF,84,03,63,5E,85,A0,8F,FB,53,49,DA,F3,AE,0.0
report492.txt,T1,2B,E1,F1,91,C6,7C,B3,93,08,AA,B1,5C,C5,90,5D,D3,53,E8,15,88,07,BF,84,03,63,9E,95,A0,CB,FB,57,49,DA,F3,AE,0.0
report495.txt,T1,03,C1,26,93,4A,6D,60,37,04,F7,F1,EF,CA,23,A1,B7,F0,B5,45,06,5A,9B,64,08,B6,6C,85,00,CF,F9,AF,C2,93,96,97,0.0
report498.txt,T1,AD,C1,06,93,4A,6D,60,37,04,F7,F1,FF,CA,23,A1,A7,F0,A5,45,06,5A,97,68,08,76,7C,85,00,CF,F9,AF,C2,A3,96,97,0.0
report512.txt,T1,93,F1,6A,93,4A,6D,61,37,08,F6,F1,EE,CE,12,A1,E3,F0,B5,44,09,1B,9B,68,09,66,7C,85,00,CF,F9,6F,C6,93,97,A7,0.0
report576.txt,T1,73,72,C2,D1,C4,FB,69,6A,04,F1,A1,EC,88,32,F3,F7,F5,80,38,7D,45,4B,6E,37,27,68,1B,A1,AE,C8,61,4F,56,5B,82,0.0
report582.txt,T1,36,12,12,90,8E,3C,AA,8B,0C,59,F1,5C,44,61,4D,D3,5B,A8,00,48,07,7B,82,43,67,8E,42,E0,CE,B7,D7,8D,65,F7,AB,0.0
report584.txt,T1,C0,12,12,90,8E,3C,AA,8B,0C,59,F1,5C,44,61,5D,D3,5B,A8,00,48,07,7B,82,43,67,8E,42,E0,CE,B7,D7,8D,65,F7,AB,0.0
report598.txt,T1,A6,12,11,A0,8E,3C,A6,87,0C,5A,F0,5C,84,61,5D,C3,5B,A8,51,49,03,BB,C2,93,67,8E,42,E4,CE,B7,97,8D,54,FB,EB,0.0
report6.txt,T1,19,D1,6A,92,86,7C,B3,97,09,5A,F0,9D,C6,54,0D,D3,53,B9,04,49,0B,BF,C4,03,52,9E,C1,90,CA,BF,67,89,A6,F6,BF,0.0
report600.txt,T1,D0,12,12,A0,8E,3C,AA,8B,0D,59,F1,5C,84,61,5D,D3,5B,A8,00,48,07,7B,82,43,67,8E,92,E0,CE,B7,97,8D,65,F7,AB,0.0
report601.txt,T1,0B,02,D8,83,46,AD,20,33,04,FB,F2,EF,CF,25,61,B7,E1,A1,1E,17,06,D7,54,06,72,39,56,10,8F,E5,BB,82,97,8B,E6,0.0
report603.txt,T1,6C,12,22,95,8E,3C,AA,8B,0C,59,F0,5C,85,61,5D,C3,5B,78,00,48,07,7B,85,43,67,9E,42,E0,CE,BB,D7,8D,65,F7,AB,0.0
report604.txt,T1,3B,12,12,A1,8F,3C,A6,CB,0C,4A,E1,5C,40,51,4C,C3,57,A8,00,4D,07,7B,81,43,AB,8E,96,E4,CE,B7,97,8C,64,FB,EB,0.0
report611.txt,T1,EE,12,12,91,8E,3C,AA,CB,0C,59,E0,5C,85,60,4D,D3,5B,A8,10,48,07,7B,82,43,67,8E,82,E4,CE,B7,D7,8D,65,FB,AB,0.0
report613.txt,T1,B5,32,92,90,8F,2C,A6,D7,0D,59,B0,5C,84,61,4C,C3,5B,B8,40,8D,07,BF,95,53,67,8D,82,E4,CE,BB,97,8C,A9,F7,AB,0.0
report618.txt,T1,73,72,C2,D1,C4,FB,69,6A,04,F1,A1,EC,88,32,F3,F7,F5,80,38,7D,45,4B,6E,37,27,68,1B,A1,AE,C8,61,4F,56,5B,82,0.0
report624.txt,T1,1B,61,32,53,4E,A8,67,E6,0C,35,A0,0C,CC,50,FB,BF,46,EC,28,68,83,67,6F,42,76,7D,41,9C,A9,66,43,CB,DC,B7,96,0.0
report635.txt,T1,B1,82,A9,A2,D7,AC,B3,93,88,F5,E0,9D,D8,40,58,D3,92,7D,41,4E,01,7B,E1,A6,8A,CD,40,E0,C7,B7,5F,85,A5,B3,BB,0.0
report637.txt,T1,C4,63,5C,E1,C5,AD,65,73,44,F6,B1,DD,CA,24,9A,F3,E1,D0,2D,65,03,67,84,23,33,1D,9B,A0,CF,E8,A3,1A,C3,97,A6,0.0
report638.txt,T1,26,D1,1D,A3,0A,77,CB,9E,0C,F9,93,04,45,E8,A7,43,F5,5A,E2,FF,82,F6,04,89,12,88,98,51,9B,D7,47,CE,9C,DB,C5,0.0
report649.txt,T1,BA,61,A5,A1,8F,3C,A7,9B,4C,69,A0,5C,84,90,4D,C3,57,BD,50,4C,17,BB,86,43,57,CE,81,E0,CA,BB,97,8C,A5,F7,AB,0.0
report650.txt,T1,FD,61,C6,A1,8F,3C,A7,8B,4C,69,A0,5C,84,90,4D,C3,57,BD,50,4C,07,BB,86,43,57,CE,81,E0,CA,BB,97,8C,A5,F7,AB,0.0
report651.txt,T1,FD,61,C6,A1,8F,3C,A7,8B,4C,69,A0,5C,84,90,4D,C3,57,BD,50,4C,07,BB,86,43,57,CE,81,E0,CA,BB,97,8C,A5,F7,AB,0.0
report657.txt,T1,EE,22,EB,A2,DA,AC,B2,53,48,F5,E0,9D,C8,40,6C,D3,93,69,45,0A,02,7B,E1,67,9B,8D,40,E0,CB,F7,6F,86,54,F7,B7,0.0
report658.txt,T1,51,F1,66,A1,DB,AC,B3,93,48,AA,E0,4D,C4,40,5C,D3,93,69,45,4A,02,7F,D1,63,97,8D,41,E0,CB,B7,6B,8A,94,F7,FB,0.0
report669.txt,T1,67,C1,48,93,4A,AD,30,37,44,FB,F1,EF,CE,23,B0,B7,F0,A5,49,06,56,9A,74,08,BA,68,45,00,CF,F5,BE,C2,97,96,56,0.0
report670.txt,T1,4C,92,3C,A3,4A,6C,B2,73,44,F6,B0,DF,CE,80,55,D3,91,BE,94,0A,02,BB,94,06,67,DD,41,40,8B,F6,7F,C1,E7,A6,B6,0.0
report672.txt,T1,05,22,52,A1,8E,7C,A6,DB,4C,59,E0,5D,85,50,0C,C3,57,7D,00,49,07,7B,D2,43,6B,8E,42,E0,CE,B7,97,8D,A5,FB,AB,0.0
report684.txt,T1,ED,51,A6,D1,8E,7C,A2,83,08,B5,F0,AD,89,51,9E,D3,E3,A9,10,49,03,6F,84,13,23,9D,42,A4,CF,F7,57,8E,65,F7,AB,0.0
report70.txt,T1,1E,63,32,42,C5,ED,12,37,46,B6,31,DB,CB,75,93,B2,AB,E2,1D,17,0A,C5,88,02,31,3B,9B,94,DB,E8,A1,27,D7,CE,D1,0.0
report716.txt,T1,5B,91,72,A1,8E,3C,A7,87,08,69,F0,9D,89,51,5D,C3,A3,B8,50,48,07,BB,85,03,17,9E,41,E4,CF,B7,97,CD,65,F7,AB,0.0
report718.txt,T1,CD,92,5C,A3,4F,BC,71,77,88,F6,B0,DF,CD,50,50,A2,51,BE,98,06,51,AA,E1,09,7A,D8,41,40,CF,F6,BF,C1,D3,69,A6,0.0
report721.txt,T1,A8,C1,46,93,49,6D,60,37,04,F7,F1,EF,CA,23,A1,B7,F0,A5,49,06,5A,9B,64,08,B6,6C,85,00,CF,F9,AF,C2,93,96,97,0.0
report733.txt,T1,81,93,6E,55,04,FE,44,A9,04,EB,56,F4,EF,50,5C,23,BE,92,81,29,41,7B,0D,18,63,B9,EE,83,9F,CD,0E,8A,BF,46,F6,0.0
report747.txt,T1,2F,71,81,91,8E,6C,62,87,0C,AA,F0,6C,84,21,5C,E7,D3,68,10,5E,07,6F,85,4B,27,4D,86,E8,CF,F7,93,4D,68,EB,DB,0.0
report749.txt,T1,AE,F1,C5,91,CA,7C,62,97,08,A6,F0,9D,C5,50,58,E7,D3,A8,14,4E,07,AF,84,03,37,4D,82,E8,CF,F6,97,4D,99,EB,EB,0.0
report754.txt,T1,DA,45,A3,52,4D,62,BE,59,CB,F9,56,F3,48,DB,52,32,E1,48,E2,AA,0F,61,44,4B,12,79,7F,7C,F7,83,12,8E,98,8F,C1,0.0
report755.txt,T1,46,02,60,92,D7,AC,72,63,44,F6,F0,DE,C9,01,64,E3,F2,64,00,0E,02,7B,E5,65,9A,5C,41,A0,CF,F6,AF,86,65,E7,BB,0.0
report756.txt,T1,4C,E1,E7,C3,49,6A,20,77,44,F6,F1,EE,CD,33,B2,F7,F0,A0,29,19,56,8B,29,16,76,38,4A,10,CF,E9,AE,C7,52,47,67,0.0
report760.txt,T1,55,61,49,93,1A,6D,61,77,48,F7,F1,FE,CE,13,A0,A7,F0,B9,45,06,1A,9B,64,08,76,AC,45,00,CF,F6,6F,C2,A3,92,97,0.0
report78.txt,T1,02,73,33,42,C5,EC,12,37,46,B6,31,DB,CB,75,93,B2,AB,E2,1D,17,0A,C5,88,02,31,3B,9B,94,DB,E8,A1,27,D7,CE,D1,0.0
report785.txt,T1,30,F1,38,93,1A,AD,20,33,44,F7,F1,EF,CE,13,B0,B7,F0,A6,49,06,56,97,B4,08,BA,68,41,11,CF,F5,BE,C2,97,56,A6,0.0
report787.txt,T1,12,D1,46,D3,4E,A9,60,33,84,F6,B2,DF,CE,61,50,B2,91,B9,6D,02,07,97,91,03,76,AA,26,00,CF,F5,BB,85,93,5F,F6,0.0
report789.txt,T1,EA,61,3A,96,4A,7D,66,63,0C,F4,B4,AD,CA,41,97,D3,F2,69,00,18,0E,AF,68,07,02,BD,46,50,87,BE,2F,CA,77,E3,77,0.0
report804.txt,T1,F8,B2,6B,93,46,BD,61,76,44,F5,B4,EF,CB,04,42,A3,F1,BA,44,1A,0A,A7,A8,06,61,BD,46,00,8B,F9,7F,C2,B3,D5,B7,0.0
report806.txt,T1,3E,22,54,D3,4D,AE,20,33,44,F6,F0,EF,CD,22,B1,B7,F0,A5,68,16,06,9B,A4,09,7A,6C,06,10,8F,F5,BE,C2,96,5B,57,0.0
report808.txt,T1,4A,E1,5C,92,4E,6D,71,77,08,FB,F0,EE,C9,12,64,E7,E2,B4,04,09,07,9B,54,05,76,6C,81,80,CF,F6,AF,CA,92,E7,9B,0.0
report83.txt,T1,4B,63,21,42,C5,ED,12,37,46,B6,31,DB,CB,75,93,B2,AB,E2,1D,17,0A,C5,88,02,31,3B,9B,94,DB,E9,A1,27,D7,CE,D0,0.0
report846.txt,T1,70,F1,7B,92,86,6D,71,73,08,F7,F0,EE,C9,12,A0,F7,E1,E4,58,09,07,9B,64,05,77,9C,81,10,CF,FA,6F,86,87,A7,9B,0.0
report870.txt,T1,65,F1,36,93,1A,AD,20,33,44,F7,F1,EF,CD,13,B0,B7,F0,A6,49,06,56,97,B4,08,BA,68,41,11,CF,F5,BE,C2,97,5A,A6,0.0
report875.txt,T1,7C,53,3F,E1,C5,AD,65,73,48,F2,F2,DD,CA,25,A9,F3,E2,D0,2D,15,07,57,C4,23,33,1D,9A,A0,8F,E8,A7,06,C3,97,A6,0.0
report891.txt,T1,52,61,F4,83,4D,B9,68,6F,45,F1,E1,FF,86,47,A1,67,F0,41,D1,9A,0F,53,04,06,23,2D,BA,38,EB,C2,57,8E,9A,8B,D2,0.0
report892.txt,T1,71,E1,57,93,4A,6D,60,37,44,F7,F1,FF,C9,23,A0,BB,E0,A4,59,0A,07,8A,54,08,76,6C,96,14,CF,F6,AE,C6,87,87,D6,0.0
report902.txt,T1,96,D1,F6,83,4A,6E,20,37,44,F6,F1,EE,CD,23,B2,B7,F0,A0,59,09,5A,8B,2D,16,76,78,49,10,CF,E9,AE,C7,53,47,67,0.0
report907.txt,T1,46,D1,17,C3,4A,6A,20,37,44,F6,F1,FE,CD,33,B1,B7,F0,A0,69,09,5A,8B,2D,16,76,68,49,10,CF,E9,AE,C7,53,47,66,0.0
report908.txt,T1,FF,D1,18,C3,49,6A,20,37,44,F6,F1,FE,CD,33,B1,B7,F0,A0,69,09,5A,8B,2D,16,76,68,49,10,CF,E9,AE,C7,53,47,66,0.0
report909.txt,T1,46,D1,17,C3,4A,6A,20,37,44,F6,F1,FE,CD,33,B1,B7,F0,A0,69,09,5A,8B,2D,16,76,68,49,10,CF,E9,AE,C7,53,47,66,0.0
report910.txt,T1,F4,A1,C1,D2,8E,69,71,77,08,F6,F1,ED,C8,22,A4,E3,E2,B8,54,09,03,5B,45,17,27,9C,02,80,CF,F7,9F,C9,92,A7,97,0.0
report914.txt,T1,46,D1,17,C3,4A,6A,20,37,44,F6,F1,FE,CD,33,B1,B7,F0,A0,69,09,5A,8B,2D,16,76,68,49,10,CF,E9,AE,C7,53,47,66,0.0
report915.txt,T1,46,D1,17,C3,4A,6A,20,37,44,F6,F1,FE,CD,33,B1,B7,F0,A0,69,09,5A,8B,2D,16,76,68,49,10,CF,E9,AE,C7,53,47,66,0.0
report919.txt,T1,E8,C1,6B,43,4D,E8,53,F6,0C,B4,90,B8,4D,01,FB,BA,A2,DC,38,36,A6,67,2E,02,32,79,45,7C,AB,75,57,EB,11,B3,56,0.0
report922.txt,T1,A0,D2,13,A1,86,6C,B3,93,08,6A,B0,9D,C5,90,4D,E3,53,A9,44,49,07,BF,D4,03,93,9E,81,A0,CF,FB,57,49,DA,F7,EE,0.0
report924.txt,T1,67,C1,5B,93,49,AD,30,37,44,FB,F1,EF,CE,23,B0,B7,F0,A5,49,06,5A,9A,74,08,BA,68,45,00,CF,F5,BE,C2,97,96,56,0.0
report941.txt,T1,40,52,18,53,4D,94,63,F2,0C,75,A0,58,CC,41,FB,BE,52,DC,39,74,83,6B,6B,12,72,79,40,AC,BA,66,53,CB,CC,B7,9A,0.0
report950.txt,T1,1E,32,AA,92,4A,6D,61,33,08,F6,F0,EE,CD,12,B5,E7,F2,A5,44,09,07,9B,54,06,37,6C,45,10,CF,FA,6F,C6,97,A3,AB,0.0
report951.txt,T1,38,22,55,D3,49,AE,20,33,44,F6,F0,EF,CD,22,B1,B7,F0,A5,68,16,06,9B,A4,09,76,6C,46,10,8F,F5,BE,C2,96,5B,67,0.0
report959.txt,T1,0F,C1,59,93,49,AD,20,37,44,FB,F1,EF,CE,23,B1,B7,F0,A5,49,06,5A,97,74,08,BA,68,45,00,CF,F5,BE,C2,A7,86,56,0.0
report963.txt,T1,91,92,5D,A3,1B,BC,61,76,C8,F6,B0,EF,CE,50,50,A2,91,BE,D8,06,51,AA,E1,09,79,D9,41,00,CF,F6,7F,C1,E3,65,B6,0.0
report979.txt,T1,14,E1,61,92,4A,2C,72,73,08,FB,F1,EE,C9,12,64,E3,E2,B4,44,09,07,AF,54,16,A7,5D,81,50,CF,FB,6F,85,86,E7,9B,0.0
report982.txt,T1,11,52,47,6B,2F,B4,DA,C3,C8,B4,73,2D,E1,A2,84,E1,53,B2,C3,32,01,B6,E6,11,67,DB,0E,2C,EB,77,D5,92,63,51,95,0.0
report984.txt,T1,24,F1,19,92,5A,2D,72,73,04,FB,F1,EE,C9,13,B8,E7,E2,B4,05,09,06,AB,50,06,A7,6D,40,51,CF,F6,5F,86,86,A3,9F,0.0
Trojan.Gen.2-015b0cc53276f26fe96ed895ea02df5f4e2a618cfe48a611093b90c48176c9e7,T1,A1,F3,3C,C3,CB,9C,75,72,84,35,60,C9,E9,32,42,FA,FB,A0,EA,04,05,26,9E,27,54,3C,D4,CA,7D,7D,B5,87,9F,8A,E4,5.0
Trojan.Gen.2-015bafb9eca433124f04d6f6266dcf38665fe5d46164ab128e6a6120e1fcfd6c,T1,1F,54,BB,C3,C9,88,28,67,14,72,A1,CC,F9,72,E2,BD,E6,71,27,09,18,58,AB,1B,6D,3C,49,EF,5C,1C,A5,43,7F,8B,E5,5.0
Trojan.Gen.2-01ad8978aa2ba5858f92cba76d329078aad54e8847fd9e18678479776405b014,T1,6F,03,03,CF,C7,29,52,C7,84,E5,32,CA,68,75,83,E1,43,A8,2E,58,26,3D,4D,47,29,FD,88,D9,1E,6E,F7,C3,4A,C6,E1,5.0
Trojan.Gen.2-033a96d6c892029268357f140e6dcefb93a0b9a29baaf0c0219852a0908d1078,T1,EA,A4,18,92,9F,3C,BD,16,CB,A2,30,F7,98,72,92,B4,CA,79,D9,00,25,04,9E,1B,D0,F4,44,DD,7A,27,DA,C2,1E,9F,D9,5.0
Trojan.Gen.2-03a1f49206071b6c826cb8df0a137881dbff8016c3b0a8290486c5bf090add5a,T1,39,63,13,82,C6,9C,16,43,80,B0,32,DB,94,77,C3,B1,AB,BA,EE,14,3E,14,9D,22,61,F5,95,D4,9F,69,FE,E3,17,C2,9C,5.0
Trojan.Gen.2-042d6853997476005097b48e1c2672656f65db1bc9f03161d4005d52647a81b8,T1,B3,A4,A3,42,8F,BD,3E,52,C7,61,21,FB,85,72,83,B2,EA,B9,D9,04,29,15,4D,27,D0,B4,90,CC,7A,77,E9,92,4F,8F,D8,5.0
Trojan.Gen.2-04a917914e61e9d31264a3d2d238e75bf4822a27da79395c8d413ce5847cf3f0,T1,F3,84,6C,42,8F,B9,7D,62,CB,65,20,FB,8A,32,82,B2,EB,75,E9,04,16,15,4D,17,D4,74,A0,8C,3A,77,F9,C6,4F,8F,D8,5.0
Trojan.Gen.2-04faf6bf828920e3ce0b664f8e1ae54287512f1b7de9cd4027b72e89ecef6b69,T1,25,A4,AD,83,CF,79,7C,22,CB,24,60,FB,99,32,42,BA,EA,74,E9,04,15,15,9E,13,D0,78,94,8E,39,7B,F5,83,5E,8F,E5,5.0
Trojan.Gen.2-05b6e163a5c757fecd1f3a89c8a92999597cf28c1ae8afa5743d39e4b7564090,T1,F9,A4,9E,83,CF,79,BC,26,CB,64,20,FB,99,31,42,B9,EA,75,E9,04,11,15,8D,13,D0,78,98,CE,39,7B,F5,82,5E,8F,E9,5.0
Trojan.Gen.2-064a36149da12afbc7bd24530ae5f6fdae89bff5ae2b7f0152efdac318b7aef3,T1,CB,24,84,82,C5,DF,52,43,04,A1,30,86,D7,72,87,A3,BF,B5,EA,44,27,68,89,13,10,A9,F4,D4,BE,79,FB,CF,D7,82,99,5.0
Trojan.Gen.2-069eb6b7207bc085e60462af5bc67079446c7cc5ac0e15b7ea4bd8f41d9cd702,T1,D8,A4,7D,43,8E,7C,2A,71,86,78,A1,FF,CD,21,42,61,D6,7E,D5,20,95,B8,B8,1B,DE,64,B0,88,27,B7,BD,93,0E,4F,D4,5.0
