,findfirstfileexw ntclose,findresourceexw loadresource,findwindowa findwindowexa,findwindowexa findwindowexa,findwindowexa ntdelayexecution,getasynckeystate getasynckeystate,getasynckeystate getkeystate,getfiletype getfiletype,getforegroundwindow findwindowa,gethostbyname gethostbyname,gethostbyname ntdelayexecution,gethostbyname socket,getkeystate getasynckeystate,getkeystate getkeystate,getsysteminfo getsysteminfo,getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime,getusernamew getusernamew,ldrgetdllhandle ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress getsystemmetrics,ldrgetprocedureaddress ldrgetdllhandle,ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ntclose,ldrloaddll ldrgetprocedureaddress,loadresource findresourceexw,loadstringa loadstringa,loadstringw loadstringw,lookupprivilegevaluew ntclose,ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntreadfile,ntclose findfirstfileexw,ntclose ldrgetdllhandle,ntclose ldrunloaddll,ntclose lookupprivilegevaluew,ntclose ntclose,ntclose ntcreatefile,ntclose ntdelayexecution,ntclose ntopenkey,ntclose outputdebugstringa,ntclose seterrormode,ntcreatefile getfiletype,ntcreatefile ntclose,ntcreatefile ntcreatesection,ntcreatefile ntqueryinformationfile,ntcreatefile setfilepointer,ntcreatemutant ntclose,ntcreatesection ntmapviewofsection,ntdelayexecution getforegroundwindow,ntdelayexecution ntcreatemutant,ntdelayexecution ntdelayexecution,ntdelayexecution socket,ntdelayexecution timegettime,ntenumeratevaluekey ntenumeratevaluekey,ntfreevirtualmemory ntclose,ntfreevirtualmemory ntfreevirtualmemory,ntopenfile ntopenfile,ntopenkey ntqueryvaluekey,ntprotectvirtualmemory ntprotectvirtualmemory,ntqueryattributesfile ntqueryattributesfile,ntqueryinformationfile ntallocatevirtualmemory,ntqueryvaluekey ntclose,ntqueryvaluekey ntqueryvaluekey,ntreadfile ntclose,ntreadfile ntreadfile,ntreadfile ntwritefile,ntreadfile setfilepointer,ntsetinformationfile ntfreevirtualmemory,ntunmapviewofsection ntclose,ntwritefile ntreadfile,ntwritefile ntsetinformationfile,ntwritefile setfilepointer,outputdebugstringa getsystemdirectorya,outputdebugstringa ntcreatefile,outputdebugstringa outputdebugstringa,process32nextw process32nextw,readprocessmemory readprocessmemory,regclosekey regclosekey,regclosekey regopenkeyexa,regclosekey regopenkeyexw,regclosekey regqueryvalueexw,regenumkeyexa regopenkeyexa,regopenkeyexa regqueryinfokeya,regopenkeyexa regqueryvalueexa,regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw,regopenkeyexw regqueryvalueexw,regqueryinfokeya regenumkeyexa,regqueryvalueexa regclosekey,regqueryvalueexa regqueryvalueexa,regqueryvalueexw regclosekey,regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw,seterrormode ldrgetprocedureaddress,seterrormode ntqueryattributesfile,setfilepointer ntreadfile,setfilepointer ntwritefile,socket gethostbyname,timegettime ntdelayexecution
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-3dcad6d545e8868831f788877b06959257e02c106c906c5de1d5e3137ae297b4.json,0.013064193448813943,0.033123605960441345,0.11673913997957566,0.11673913997957566,0.09698990312077556,0.0,0.0,0.003577203447432661,0.12088596620850287,0.0,0.01648941487525219,0.0,0.0,0.0,0.0,0.05451459766224848,0.12260931722173038,0.0,0.004172051647237604,0.031455062863229,0.012104194871378957,0.018237587407277822,0.9062290720316197,0.059274776629883334,0.004317180059939316,0.07769396589821279,0.02825279977700383,0.0928053849531379,0.14548773915842586,0.0486118558648437,0.008699488942017625,0.008528671227157511,0.009982977333206699,0.0032806296424352966,0.006475770089908975,0.0486118558648437,0.06821909200818684,0.0,0.06701026504234202,0.007045080509987617,0.0,0.0017064305134430451,0.0,0.008417380410392585,0.00624552796391908,0.0,0.0,0.07918546155854893,0.006183192642724824,0.09629345603520842,0.10225304168817406,0.0,0.01652175113833148,0.0,0.020197548210055483,0.008370270580601483,0.003938345063644006,0.0,0.009474873890025949,0.0023384318250132675,0.006417628285632878,0.013686435827862366,0.010422361279028545,0.01880781786894568,0.0007099427770755158,0.0,0.0,0.0,0.0,0.01966864157877947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030454670831658537,0.0,0.025728501219073413,0.018897844340017615,0.0,0.0,0.0032086647310883847,0.023823244029428623,0.07944809718496092,0.03965038312874466,0.0,0.0037472127447902744,0.002858564400630198,0.04415377310902832,0.014859830454747506,0.10662224021024537,0.0017433476821284918,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-3de946b734dddd194061f0086d142c4c9f0debb15ec9766271e499fe08179160.json,0.016689486198200227,0.02672548644679414,0.16127288345872084,0.15953876643228299,0.14904447831796022,0.0,0.0,0.004569871672368859,0.16700164438036505,0.0,0.2883299398135485,0.0,0.0,0.0,0.0,0.04009708824662441,0.0,0.0,0.0026648946472494234,0.02435381358034107,0.008836051173557475,0.013488598715753718,0.7651401961185731,0.04885382720589941,0.002068196478445167,0.05931026744364357,0.023038025390982344,0.07903915371750568,0.09293017683048561,0.041401045317949504,0.0018522638640502268,0.0,0.01275323754752154,0.0034924992597355985,0.004136392956890334,0.041401045317949504,0.036917615449614874,0.0,0.09179385606888533,0.007500065886024416,0.0,0.0014533081644817493,0.0,0.0,0.005319101311162544,0.0,0.0,0.1083849645672564,0.0052660124625317165,0.13459259328125275,0.14007109187523867,0.0,0.259141046891408,0.0,0.017201556983976827,0.0,0.0,0.0,0.009078102159741364,0.001991561939735068,0.0054656732346520884,0.0,0.010288515781040211,0.02402695719195201,0.0,0.0,0.0,0.0,0.0,0.008915910939409874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030800419608870467,0.0,0.007106620342222908,0.01072976260644341,0.0,0.0,0.002732709368497252,0.010741466850278504,0.014121017997174938,0.005812673875544426,0.0,0.0034193273409561303,0.0027388585811615167,0.015760604611631375,0.0018079437710613894,0.0044223941892392645,0.0014847492470441187,0.0,0.0,0.0,0.26824532631228926,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-4a81b16c87269e6d8ac8e8468e32828f88ec41e9a143d42bc73360fb361afc39.json,0.0,0.05629783159015605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05334657358326972,0.11548296643496142,0.0,0.09094128945984135,0.06566636793551651,0.01116800298953461,0.014465325987038116,0.17151534642366104,0.0030873502063820013,0.0058089358396107215,0.029577253277201135,0.05047131737945662,0.19979728221786705,0.0,0.10465466729400229,0.24347450556132433,0.0015300884147475475,0.0,0.00588562189263874,0.00813251017545501,0.10162119867678483,0.09893081268581069,0.004320256949520835,0.005214358634334073,0.007583546685423224,0.008887888545374213,0.0,0.0,0.01812146709201802,0.0033614415635386296,0.0,0.0,0.0,0.0033278917114285423,0.007316704288067336,0.0,0.8405904462262223,0.005928177868459936,0.0,0.043482554830962826,0.0,0.02543615245654837,0.0,0.014278673995890204,0.015102970270270525,0.013816274674162693,0.0,0.014278673995890204,0.0,0.001528409557931553,0.0,0.0,0.0,0.0,0.024586775592592064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06419880293621262,0.00827576062501681,0.06287506598587907,0.040684470419667794,0.0,0.0,0.013815631348191642,0.04977970539614547,0.1650916235112881,0.09235871640411263,0.0,0.014982009310329317,0.006154097615984822,0.10064861549565438,0.03199117961286425,0.1833363553745957,0.00375318877267707,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-4f5f7c4d780510736d8a42273323eec46d041b41264b2852d85960680aaaca15.json,0.013139866877806947,0.03331547213675453,0.11741534330238781,0.11741534330238781,0.11168963940580318,0.0,0.0,0.0035979241488011335,0.12158618973289965,0.0,0.002073116082545208,0.0,0.0,0.0,0.0,0.05483036966542951,0.013702169237402643,0.0,0.004196217965297679,0.03163726412007484,0.01217430757559645,0.018343227359799624,0.9119553047704047,0.05961812163759102,0.004342187024203573,0.07814400277455107,0.02841645214836188,0.09334295366994662,0.14633046673603667,0.04889343664802939,0.0029166267082346635,0.0,0.010040803032843118,0.003299632460731876,0.00488496040222902,0.04818483611689854,0.06623180722965,0.002018373522426852,0.06821044645135299,0.007085888647268449,0.0,0.001716314893125302,0.0,0.008466137499093746,0.006281704748865904,0.0,0.0,0.08154042681513073,0.006219008354673103,0.09799065538579471,0.10532353614794641,0.0,0.0046159589524968235,0.0,0.020314541098770338,0.0012951930444462594,0.0,0.0,0.009529756435920862,0.0023519770281946544,0.0064548019496848625,0.0,0.010482732079512948,0.01891676084162864,0.0007140550710751884,0.0,0.0,0.0,0.0,0.014677391248159954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03063107738746425,0.0,0.025877531767168577,0.019007308784752628,0.0,0.0,0.003227250697657367,0.02396123850819284,0.07921344000747482,0.04053382660322297,0.0,0.003768918213151225,0.0028751224354633897,0.04440953075891543,0.014945904985806101,0.10723984209705435,0.001753445901934449,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-52cd5962bb91930a3086d8b81460d144e25e44885ba42ad1e96b45623ec94a49.json,0.0,0.029244236959169913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020745446858075212,0.0,0.0,0.0,0.0,0.0277111887751947,0.0,0.0,0.0017496290072894244,0.0159894270950876,0.005801284286831675,0.006440655384428435,0.9848140446272696,0.05452723040444055,0.0,0.0619861026088323,0.026217620171082843,0.10378586350382832,0.0,0.05436347729179757,0.0,0.0,0.0,0.001834392370918615,0.0,0.05436347729179757,0.006357548985521261,0.0,0.0027086290037363157,0.00393931755442998,0.0,0.0019083306904701268,0.0,0.0,0.003492240849493571,0.0,0.0,0.0,0.0034573855167981623,0.0,0.0,0.0,0.033873692248358137,0.0,0.022587266705475086,0.0,0.0,0.0,0.006357548985521261,0.002615108663429225,0.007176944458635975,0.0,0.006357548985521261,0.0,0.0,0.0,0.0,0.0,0.0,0.0021286239960540566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004257247992108113,0.0,0.009331662778774405,0.014089190292711547,0.0,0.0,0.0035883051396041576,0.014104559068766846,0.016224449912185024,0.006542219166779964,0.0,0.005387879155969998,0.0023975864238684782,0.019605941370408598,0.0023740006897925007,0.004645616539113869,0.0019496157972779943,0.0,0.0,0.0,0.020032118293550703,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-5f7fb14fdd898ed311b835a9076315476cd27ad4c910796ff374b95fb9a46538.json,0.04880387741138112,0.029744204435404934,0.0,0.0,0.0,0.0,0.0,0.0035901539164197196,0.0,0.0,0.2223786808382019,0.0,0.0,0.0,0.0,0.03979051318621653,0.0,0.0,0.0026169722698441427,0.05117994642784314,0.008677153867974062,0.03227215894112657,0.9033227307175192,0.05421208514275718,0.003249607087179522,0.06466239382393965,0.025941884219029904,0.09314136619584028,0.07300722257012553,0.049494914477420694,0.002425273196025206,0.0007132956152757395,0.03721386864358121,0.006036261791931886,0.006499214174359044,0.04737370385695981,0.06941698160511169,0.0,0.0,0.007070585656115497,0.0,0.009133910748569075,0.0,0.0,0.005745793632325632,0.0,0.0,0.0,0.00568844605600285,0.0,0.0,0.0,0.19989997156326153,0.0,0.020270668938454833,0.0006461979448048855,0.0047431235585780746,0.0,0.009509175562344065,0.0023468975970257376,0.006440861880619825,0.0,0.010460093118578474,0.018875907387924773,0.000712512966904585,0.0,0.0,0.0,0.0,0.019103078243638688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026744309541094167,0.0,0.007676705428416757,0.012644173186533427,0.0,0.0,0.0032202809876699474,0.013361186025601789,0.014560436070767497,0.005218875871056441,0.0,0.0037607786946034297,0.002868913196878966,0.018246785536946496,0.0007101727220906935,0.025709772501252958,0.0017496590844355842,0.047362961222542736,0.0,0.0,0.2167297378675654,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-671047fbfeb5a9a6c354cc7ce9e4998f33ba116a7addc63fe9e4d6f76439cead.json,0.0,0.028754866700111716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027247472397548697,0.01404391951475408,0.0,0.0034407017662658294,0.018866233865044525,0.005704206151461592,0.007124487833673501,0.9738094948782449,0.05361477695571482,0.0026702921572212615,0.06563720488484495,0.025778897027342578,0.10204912080883653,0.0,0.053453764071967794,0.0,0.0,0.0,0.002705543737135887,0.004450486928702102,0.051129687373186586,0.038288369516159555,0.002206628731246282,0.0013316515327658754,0.0038733973919441046,0.0,0.00187639686755425,0.0,0.00925578047898656,0.00429225253218587,0.0,0.0,0.0,0.0042494124485634175,0.0,0.0,0.0,0.004541843608375965,0.0,0.022209293548763644,0.0,0.0,0.0,0.006251162369985233,0.0025713476856381316,0.007056846157768266,0.0,0.007032557666233387,0.0,0.0,0.0,0.0,0.0,0.0,0.008372015224285188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04395307992749724,0.0,0.027526522884015286,0.02078013469859369,0.0,0.0,0.0035282587852335633,0.025425647002846267,0.08318324722185737,0.03966857750511072,0.0,0.004414765752038998,0.003536198163586444,0.04498166732775361,0.016339920728103002,0.09364148336048189,0.001916991113340781,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-6d16e41061297a74f80adbd06cea1fbde5c8dcfdb3fcbc44dc659d2fbb1652d1.json,0.017244130915170217,0.03221593594024449,0.0,0.0,0.0,0.0,0.0,0.0047217430451726265,0.0,0.0,0.29655173186911177,0.0,0.0,0.0,0.0,0.06105420932378019,0.0,0.0,0.0027534575736226684,0.032083039553256774,0.013694551893371041,0.020905301639100534,0.803087134118079,0.05678706970341255,0.002849238968698626,0.07253709194877081,0.02697747256195043,0.08166587622547127,0.19203708444992434,0.04277693375393456,0.0031897008074226593,0.0,0.013177068200304544,0.0028868528960471094,0.00427385845304794,0.04277693375393456,0.06065601654336869,0.0,0.09377878984332438,0.007749316933732457,0.0,0.0015016062178781493,0.0,0.0,0.006182855964251359,0.0,0.0,0.1119869417211541,0.00612114615930677,0.0,0.14472609983571122,0.0,0.26654157561179614,0.0,0.017773219442096706,0.0008498746078079299,0.0,0.0,0.00937979637268588,0.002057747878311876,0.0056473149429876615,0.0,0.010630435889043997,0.024825449411132336,0.0,0.0,0.0,0.0,0.0,0.014237059579700893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03266148962401969,0.0,0.008260645435794413,0.01108634675009714,0.0,0.0,0.0028235259937816693,0.01202330996011927,0.016414092388485027,0.009437760387021875,0.0,0.003532962465652592,0.0028298795643439097,0.019712670088870697,0.0018680274937889433,0.03198555091298594,0.0015340921876306898,0.0,0.0,0.0,0.2863548523972623,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-74f99525871355cc9150bfa112df57962296db99fc8dab149bcf0d60ee2e7113.json,0.01704272071948097,0.03183965615009695,0.0,0.0,0.0,0.0,0.0,0.004666593429607719,0.0,0.0,0.30384355320310974,0.0,0.0,0.0,0.0,0.06034110059664005,0.0,0.0,0.0027212973892994617,0.031708311983249596,0.01353460052265314,0.020661129235470158,0.7937071347644472,0.05612380085687872,0.00281596006464286,0.07168986398721096,0.026662377643300532,0.08071202472709067,0.18979410526187926,0.042277302276955545,0.0025219562670698147,0.0,0.013023161001508047,0.0028531346640539037,0.00422394009696429,0.042277302276955545,0.059947558678960886,0.0,0.09584312381685531,0.007658805475210185,0.0,0.001484067566398476,0.0,0.0,0.006110640655993476,0.0,0.0,0.1143682404610783,0.006049651617085226,0.0,0.1478571379195532,0.0,0.27540240708158303,0.0,0.017565629530870073,0.000839948134162376,0.006165259136396967,0.0,0.009270241032829002,0.0020337135326618247,0.00558135471493202,0.0,0.010506273170539536,0.024535489966462907,0.0,0.0,0.0,0.0,0.0,0.014070771758639153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032280005799230994,0.0,0.008164161697534275,0.010956859025873731,0.0,0.0,0.0027905474154039703,0.011882878573706533,0.01532113381676364,0.009327528031690702,0.0,0.0034916977208492538,0.0027968267767238568,0.01948242753505987,0.001846209068440181,0.031611962003211105,0.001516174102385569,0.0,0.0,0.0,0.29599237002757295,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-7576abded5038819514c68c8cd5b85c3191c78abeaecf1872e1da5d9501d392f.json,0.016570026312107976,0.030956556107412665,0.14806659352476445,0.1497882981006338,0.13014901642042795,0.0,0.0,0.0045371614772823105,0.1551091017613319,0.0,0.2771160747410502,0.0,0.0,0.0,0.0,0.05866748866247515,0.0,0.0,0.002645819883219684,0.03082885488315246,0.013159206823584148,0.020088075179115546,0.7716929898476477,0.047897839857228404,0.0027378570084553083,0.06249098602521221,0.025922873839494803,0.07847340782288735,0.18453000373804793,0.04110470520903017,0.0024520076571791123,0.0,0.012661952514139348,0.002774000538618245,0.006160178269024444,0.04110470520903017,0.06128923629395813,0.0,0.0880647871958034,0.007446381967550913,0.0,0.0014429056855962909,0.0,0.0,0.005941156821158793,0.0,0.0,0.10402219518775047,0.005881859365306882,0.12357109498770823,0.13438079002825476,0.0,0.24913683327371966,0.0,0.01707843180124131,0.0008166514556544607,0.005994260411384189,0.0,0.009013122984405608,0.0019773067517897336,0.005426551077488292,0.0,0.01021487271565969,0.02385497720795445,0.0,0.0,0.0,0.0,0.0,0.02011839248918671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03138469228313127,0.0,0.00793772170366041,0.010652961187661516,0.0,0.0,0.0027131492007361193,0.011553296792854908,0.015772435508900996,0.009068821079451842,0.0,0.0033948525039352766,0.002719254398609533,0.01894206577654407,0.0017950028839431582,0.0307351772520578,0.0014741217194006032,0.0,0.0,0.0,0.2511788202906202,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-7761f5078b70054621da0e20d683283d3a2d965de213d508fd763e65cc5f76d8.json,0.013794051297249851,0.03497412385681568,0.0773964484249778,0.0773964484249778,0.07272483572557892,0.0,0.0,0.0037770512238598955,0.08014573733022982,0.0,0.0021763287142643455,0.0,0.0,0.0,0.0,0.05756016699754718,0.0,0.0,0.0027532073957652163,0.03170271127395169,0.012780420438650823,0.019256467474990383,0.9493467552518605,0.0625862830850739,0.0022791840705510065,0.07653218409107407,0.029831200138137996,0.09799014732293523,0.15361570884074968,0.05132765647427301,0.00306183455300216,0.0,0.010540696750478506,0.003463908717544236,0.0039885721234642615,0.05132765647427301,0.056523769949616796,0.0,0.042622849612125716,0.007438668321070139,0.0,0.0018017637391738684,0.0,0.0,0.003846760831120597,0.0,0.0,0.05076280087698498,0.0038083671079076576,0.06339615989234848,0.06503952813055669,0.0,0.0019383080565080395,0.0,0.021325925490905524,0.001359675821762568,0.004990042504838281,0.0,0.010004207070728636,0.002469073094771347,0.006776162196736183,0.0,0.0110046277778015,0.019858555025999133,0.0007496051802555598,0.0,0.0,0.0,0.0,0.01004877600506634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027466654413847998,0.0,0.006607915901954645,0.00886827155988508,0.0,0.0,0.0033879233394487006,0.009617774022274244,0.01385952974328635,0.008922162719657737,0.0,0.003956558437829789,0.003018263939008424,0.01645429899544227,0.0022414293188294967,0.02704817953539358,0.0018407433608850356,0.0,0.0,0.0,0.001050748015891122,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-8968952d2b276d6b51e5b53e71e08a324cee715d69c2e44624780e03e2bfa78d.json,0.018707471824825603,0.02995696085371853,0.17494158013613076,0.17494158013613076,0.1690788238226285,0.0,0.0,0.005122431244356,0.18115588266710198,0.0,0.0,0.0,0.0,0.0,0.0,0.044945370979255404,0.014631024081034154,0.0,0.004480674923496741,0.02866344654168788,0.009904449808039593,0.01580680599258931,0.8624094791855302,0.05544543013187049,0.004636539062884854,0.07258714540182931,0.025823635657992616,0.08859606123690915,0.10416669776927268,0.04640699417621319,0.002076227730282012,0.0,0.014295277233956755,0.003131831895784723,0.004636539062884854,0.04640699417621319,0.06580330003717237,0.001915730509494897,0.0971124758731524,0.008406925748395298,0.0,0.0016290328663780692,0.0,0.008035597833790204,0.005962252925599166,0.0,0.0,0.11474072490759857,0.005902744913897719,0.1459999997412379,0.14818693878653838,0.0,0.005257460998740235,0.0,0.01928145892565469,0.001843990324408253,0.006767488213020921,0.0,0.010175768046985417,0.002232368835836694,0.006126547385981466,0.0,0.011532537119916806,0.02693214274943976,0.0,0.0,0.0,0.0,0.0,0.01453667738846172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03906732048149087,0.0,0.024893460290475487,0.018040705022011418,0.0,0.0,0.003063131058049723,0.023077157577269216,0.07518509438327357,0.03909303071248782,0.0,0.003832770471848964,0.0030700237940690022,0.04277098359943538,0.014185841151390901,0.11103952674909097,0.0016642756029843627,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-a0c34cdf49f2afd4ad187a519eb60b4f3f254f5778afc08109bdef5a95c02bd7.json,0.01981283196916395,0.0370148503658071,0.0,0.0,0.0,0.0,0.0,0.0054250980821117425,0.0,0.0,0.026570402753167553,0.0,0.0,0.0,0.0,0.07014889856107771,0.0,0.0,0.003163615058872876,0.03686215761500108,0.015734504504234578,0.02401937393526788,0.9227157067614893,0.06524612203361992,0.003273664135613681,0.08334228157874113,0.030996060830902054,0.09383089766770258,0.2206430990794262,0.04914902379204056,0.003664841472165773,0.0,0.015139935980720921,0.00331688106698134,0.007365744305130782,0.04914902379204056,0.0747206662430093,0.0,0.10285051794283237,0.008903662065611408,0.0,0.0017252868135267166,0.0,0.0,0.00710385967909164,0.0,0.0,0.12295001084910011,0.007032957526803906,0.0,0.15881116174943385,0.0,0.02505647826041823,0.0,0.02042073399289453,0.0009764726840796787,0.008361915108162204,0.0,0.010777019169664802,0.002364271829555081,0.006488543991737537,0.0,0.012213955058953441,0.028523470400531343,0.0,0.0,0.0,0.0,0.0,0.02405562443716106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037526774121971244,0.0,0.009491158515402645,0.012737778806720066,0.0,0.0,0.0032441209331198506,0.013814312888534864,0.01885915016646559,0.010843617555048606,0.0,0.004059235691823615,0.003251420937195043,0.022649086930253342,0.002146290528081012,0.036750146980305126,0.0017626119221812906,0.0,0.0,0.0,0.021129116316181393,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-a2b66bb54b6ab53c07ca12f058f214b3e15a0426ad3bc41e869ce5dbf8ff8ca2.json,0.007469518507991643,0.018938588803230037,0.048895466368525174,0.048895466368525174,0.04420283552394341,0.0,0.0,0.002045284116630682,0.050632338872880635,0.0,0.07895871390097829,0.0,0.0,0.0,0.0,0.031168996217738283,0.019959738340949273,0.0,0.002683565522595538,0.017984590870266114,0.006920634478534219,0.01042743260144732,0.5192255878061275,0.033890652555683055,0.002468369477717495,0.04469278228447405,0.01615368079658002,0.05306194701301573,0.08318334879130121,0.027794073818099924,0.002210656305796367,0.0004063592331552904,0.005707817650389913,0.0025009553967029028,0.002776915662432182,0.026988448490039056,0.03954634068808007,0.004589476749500798,0.025850043329702786,0.00839179233583258,0.0,0.002601760678188508,0.0,0.017646492277188376,0.004761216159416075,0.001293270361199747,0.0,0.030722109107026607,0.005302907377818706,0.04080641132655469,0.0394453828314663,0.0,0.07084795919227008,0.0,0.011548050077654014,0.0007362683737118693,0.0,0.0,0.006500768332287135,0.001337010192404878,0.00366931134667923,0.0,0.0073133643738230265,0.010753464744490593,0.000811826728340736,0.0,0.0,0.0,0.0,0.009794594069796322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02394234105950212,0.0,0.0683834827639217,0.058826883760022514,0.0,0.0,0.0018345702464303774,0.11417653195533509,0.11059963563328432,0.037536081376935156,0.0,0.002142487790023825,0.0016343986163747286,0.04232273891921762,0.054213739298583474,0.8000247096843927,0.0009967678317489492,0.0014990182494841317,0.0005501326658938696,0.0,0.07339881693794874,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-aa972c542578e0ee64aa28a36022732ad775b6568e67fa167e26670c3ca84605.json,0.0,0.056987524402303924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05400011115858785,0.03339934965713186,0.0,0.09205539193761564,0.06647083270237802,0.011304819829017907,0.01464253763226213,0.17361654460945644,0.0031251726799263863,0.005880099882374817,0.030971997872356112,0.05108963079993891,0.20224495640957496,0.0,0.10593676945942604,0.24856373247543553,0.001548833203876986,0.0,0.0059577253999980335,0.008232139835324745,0.10593676945942604,0.10014279312061809,0.004373183502472431,0.00879706439612486,0.007676451109835173,0.008996772185681024,0.0,0.0,0.018343469347627532,0.003402621872252919,0.0,0.0,0.0,0.003368661008009764,0.007406339682780726,0.0,0.8424427999103259,0.00600080272006658,0.0,0.04401525040153227,0.0014031389114932014,0.032613836139724336,0.0,0.01445359900709952,0.015287993560569152,0.0139855349292077,0.0,0.01445359900709952,0.0,0.0015471337797416844,0.0,0.0,0.0,0.0,0.0248879829734296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06498528887506617,0.008377145215806776,0.06364533510369295,0.04118288725068823,0.0,0.0,0.013984883721986422,0.05038954602468868,0.16711412602808962,0.0934901834792008,0.0,0.01516555073352462,0.006229490162573477,0.10188164036889169,0.0323830967792615,0.18558237023761498,0.0037991682934869282,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-acccc12d2e4e67038e22aa8c0f1ca5696c302aeef0521dfd7827218a16bc918a.json,0.019739281218284145,0.03687744093123733,0.0,0.0,0.0,0.0,0.0,0.0054049586069394445,0.0,0.0,0.02802892872420301,0.0,0.0,0.0,0.0,0.06988848631054288,0.0,0.0,0.003151870838589935,0.03672531501845291,0.015676093640870407,0.023930207328931582,0.9192903290473633,0.06500391025516054,0.003261511382505119,0.08303289181559709,0.030880994819542495,0.09348257124016682,0.21982401043833766,0.04896656892589421,0.003651236559826499,0.0,0.01508373232132547,0.0033045678805860195,0.007338400610636518,0.04896656892589421,0.07372748152591811,0.0,0.10978790161343116,0.00887060919202297,0.0,0.0017188820683183884,0.0,0.0,0.007077488173273838,0.0,0.0,0.13103965031356404,0.007006849229524281,0.0,0.16939019475153974,0.0,0.026350320613619017,0.0,0.020344926540379327,0.000972847745492431,0.007140748585865559,0.0,0.01073701187270652,0.002355494993986174,0.006464456709139487,0.0,0.012168613455734056,0.028417583333557674,0.0,0.0,0.0,0.0,0.0,0.02396632325886462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037387464283828796,0.0,0.009455924691352981,0.012690492623844583,0.0,0.0,0.0032320778526078262,0.013763030311292921,0.01878913974807324,0.010803363026333654,0.0,0.00404416667828752,0.0032393507570345694,0.02256500721095553,0.0021383228998190728,0.03661372019843207,0.0017560686157732062,0.0,0.0,0.0,0.02105067915117134,0.0
