,findfirstfileexw ntclose findfirstfileexw,findfirstfileexw ntclose seterrormode,findresourceexw loadresource findresourceexw,findwindowa findwindowexa findwindowexa,findwindowexa findwindowexa ntdelayexecution,getasynckeystate getasynckeystate getasynckeystate,getasynckeystate getkeystate getkeystate,getforegroundwindow findwindowa findwindowexa,gethostbyname gethostbyname gethostbyname,gethostbyname ntdelayexecution socket,gethostbyname socket gethostbyname,getkeystate getasynckeystate getkeystate,getkeystate getkeystate getasynckeystate,getkeystate getkeystate getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getusernamew getusernamew getusernamew,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetdllhandle ldrgetprocedureaddress ntclose,ldrgetprocedureaddress getsystemmetrics getsystemmetrics,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetdllhandle,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,ldrloaddll ldrgetprocedureaddress ldrloaddll,loadresource findresourceexw loadresource,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,lookupprivilegevaluew ntclose lookupprivilegevaluew,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntallocatevirtualmemory ntreadfile,ntallocatevirtualmemory ntreadfile ntwritefile,ntclose findfirstfileexw ntclose,ntclose ldrgetdllhandle ldrgetprocedureaddress,ntclose lookupprivilegevaluew ntclose,ntclose ntclose ldrunloaddll,ntclose ntclose ntclose,ntclose ntcreatefile setfilepointer,ntclose ntdelayexecution ntcreatemutant,ntclose outputdebugstringa outputdebugstringa,ntcreatefile ntcreatesection ntmapviewofsection,ntcreatefile ntqueryinformationfile ntallocatevirtualmemory,ntcreatefile setfilepointer ntreadfile,ntcreatemutant ntclose ntdelayexecution,ntcreatesection ntmapviewofsection ntclose,ntdelayexecution getforegroundwindow findwindowa,ntdelayexecution ntcreatemutant ntclose,ntdelayexecution ntdelayexecution ntdelayexecution,ntdelayexecution socket gethostbyname,ntdelayexecution timegettime ntdelayexecution,ntenumeratevaluekey ntenumeratevaluekey ntenumeratevaluekey,ntfreevirtualmemory ntclose outputdebugstringa,ntfreevirtualmemory ntfreevirtualmemory ntfreevirtualmemory,ntopenfile ntopenfile ntopenfile,ntopenkey ntqueryvaluekey ntclose,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntqueryattributesfile ntqueryattributesfile ntqueryattributesfile,ntqueryinformationfile ntallocatevirtualmemory ntallocatevirtualmemory,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntreadfile ntwritefile ntreadfile,ntreadfile ntwritefile ntsetinformationfile,ntreadfile setfilepointer ntreadfile,ntsetinformationfile ntfreevirtualmemory ntclose,ntwritefile ntreadfile ntwritefile,ntwritefile ntsetinformationfile ntfreevirtualmemory,ntwritefile setfilepointer ntwritefile,outputdebugstringa ntcreatefile ntqueryinformationfile,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,regclosekey regclosekey regclosekey,regclosekey regclosekey regopenkeyexa,regclosekey regopenkeyexa regqueryinfokeya,regclosekey regopenkeyexa regqueryvalueexa,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regenumkeyexa regopenkeyexa regqueryvalueexa,regopenkeyexa regqueryinfokeya regenumkeyexa,regopenkeyexa regqueryvalueexa regclosekey,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryinfokeya regenumkeyexa regopenkeyexa,regqueryvalueexa regclosekey regclosekey,regqueryvalueexa regclosekey regopenkeyexa,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regqueryvalueexw,setfilepointer ntreadfile ntclose,setfilepointer ntreadfile setfilepointer,setfilepointer ntwritefile setfilepointer,socket gethostbyname ntdelayexecution,socket gethostbyname socket,timegettime ntdelayexecution timegettime
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-3dcad6d545e8868831f788877b06959257e02c106c906c5de1d5e3137ae297b4.json,0.009347301294173814,0.0,0.029785536142408933,0.1274441239110084,0.1022516808123207,0.0,0.0,0.1274441239110084,0.0,0.008724926113439288,0.0,0.0,0.0,0.0,0.051973382108592515,0.1520302306258277,0.0,0.016370229631540036,0.009116625717844084,0.0013518946913361257,0.010735980942772158,0.01719245214584375,0.003112643098370156,0.8962943946420795,0.053770860804266817,0.06817502476455611,0.04453947578065051,0.03294797634666742,0.029785536142408933,0.09408910552368348,0.16743598971452375,0.05880896506554986,0.0,0.012291262871406188,0.0,0.007789417745144845,0.002345717992405453,0.05170031008457584,0.0051670025053546145,0.049270067690600876,0.0,0.10968971452372825,0.0,0.006584352714280455,0.0,0.0,0.10968971452372825,0.0038178210412256283,0.12596221549343856,0.10862945451174942,0.0,0.0,0.0,0.019034672823650362,0.0,0.003529510221177971,0.0,0.008998989363896648,0.0,0.004535436509680177,0.014453448273476664,0.02264329958925074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027906926911450476,0.0,0.0,0.0,0.015597548174804346,0.006684663503487576,0.0,0.0,0.001699906182993498,0.0200759351951723,0.02237998259456489,0.05606417700895305,0.014757827478416571,0.013880640778111257,0.014806199936962547,0.0,0.0,0.0,0.02220929990544382,0.012585269946418164,0.09750790907581554,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-3de946b734dddd194061f0086d142c4c9f0debb15ec9766271e499fe08179160.json,0.011609707628895715,0.0,0.02361369012730701,0.16933402578761964,0.1509281534194001,0.0,0.0,0.1711746130244416,0.0,0.2492439556269931,0.0,0.0,0.0,0.0,0.037023009163535896,0.0,0.0,0.011618545525068944,0.00817786644507378,0.0016791051895643308,0.007500656896780143,0.012011448739307084,0.0025773482768195184,0.7384253141358451,0.044523651140583986,0.05462967884973213,0.03667263765489467,0.02505468583774516,0.02361369012730701,0.07790819131044403,0.10398096872901892,0.048695330618727196,0.0,0.0,0.0,0.009674756357413095,0.0021851039579179363,0.04280918206693488,0.003565342107074796,0.022372482068684946,0.0,0.14444600244677117,0.0,0.005452012834689778,0.0,0.0,0.14444600244677117,0.0033870575254930867,0.1711746130244416,0.14467535417653363,0.0,0.31565140227946153,0.0,0.015761197044256974,0.0,0.0,0.0,0.00807234336872497,0.0,0.003755457694127972,0.0,0.02812384876783102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0309142896716311,0.0,0.0,0.0,0.005535072739580497,0.0018450242465268324,0.0,0.0,0.0014075658959381656,0.011082259320149527,0.01111871957415656,0.0,0.002749468379213781,0.0017240289583480564,0.0027584804472428654,0.0,0.0,0.0,0.007355947859314308,0.0027584804472428654,0.0018349783702563635,0.0,0.0,0.0,0.2934352851293547,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-4a81b16c87269e6d8ac8e8468e32828f88ec41e9a143d42bc73360fb361afc39.json,0.0,0.0,0.0528732978387494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049052093714058345,0.13614391406337956,0.0,0.00625361258301516,0.016252385218321126,0.0,0.008612658512089005,0.009194795216005037,0.006658762956497483,0.1477401070187928,0.0,0.0035284917168707454,0.006423482913860557,0.0,0.0528732978387494,0.2012813646380285,0.0,0.12580785708887895,0.36169323031350065,0.0,0.0,0.0,0.006272635337792908,0.10739475910466804,0.006140876953095052,0.07366781611406771,0.0,0.0,0.0,0.003521415928581869,0.0,0.0,0.0,0.0035002818028319945,0.0,0.0,0.8283483350689581,0.0,0.0,0.04072017583819356,0.0,0.022651654403614725,0.0,0.01497316110454467,0.0,0.009702492598016825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05970026285536921,0.0,0.0,0.009184329399567166,0.03336726142902652,0.023833758163590367,0.0,0.0,0.01090964042112487,0.04294771015175349,0.0478766740542077,0.11993603290053122,0.028413790030988418,0.04008736514317342,0.028506923311101502,0.0,0.0,0.013369707707744078,0.052262692737019424,0.02375576942591792,0.1659279088397136,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-4f5f7c4d780510736d8a42273323eec46d041b41264b2852d85960680aaaca15.json,0.009437735204526393,0.0,0.03007370728620046,0.12867712904414932,0.1182034092382302,0.0,0.0,0.12867712904414932,0.0,0.0014682231042989638,0.0,0.0,0.0,0.0,0.05247621774322199,0.008329517222863203,0.0,0.01652860944966707,0.009204827872341812,0.0013649740946285627,0.010839850146039503,0.017358786858630567,0.0031427575108683424,0.9049659249997349,0.054291086808812644,0.0688346091605021,0.04497038934951223,0.03326674368340563,0.03007370728620046,0.09499940524189056,0.1690559108882508,0.05937793406604424,0.0,0.0,0.0,0.007864779337105327,0.002368412505394978,0.05144397474295886,0.004637326733206727,0.048676926552277754,0.0,0.11208529685376746,0.0,0.006648055460597635,0.0,0.0,0.11208529685376746,0.003304078249330662,0.12867712904414932,0.11232333212596034,0.0,0.0,0.0,0.019218830779144703,0.0,0.0,0.0,0.009086053402145387,0.0,0.004579316261259585,0.0,0.022862370533975423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02817692275806977,0.0,0.0,0.0,0.015748452401486274,0.0074992630483267965,0.0,0.0,0.0017163525516856516,0.02027016722712959,0.022596505982006212,0.054719704194549655,0.014900607517828996,0.014715680859174806,0.014949447973547846,0.0,0.0,0.0,0.022424171960321766,0.012707030777515668,0.09845128526863452,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-52cd5962bb91930a3086d8b81460d144e25e44885ba42ad1e96b45623ec94a49.json,0.0,0.0,0.027609231867853433,0.0,0.0,0.0,0.0,0.0,0.0,0.029239178439787433,0.0,0.0,0.0,0.0,0.02561388610722499,0.0,0.0,0.0019592964336299303,0.008486625390131234,0.0,0.00449733410963138,0.0036009844780771063,0.003477054353214156,0.9827795668181938,0.060066059527816316,0.06264493227881511,0.04528165239606012,0.020280496487975103,0.027609231867853433,0.1051045441484935,0.0,0.06569399752135421,0.0,0.0,0.0,0.0,0.0019652563831949366,0.05775310003778612,0.0,0.0,0.0,0.0,0.0,0.003677606385433998,0.0,0.0,0.0,0.001827767433609781,0.0,0.0,0.0,0.02421836859383064,0.0,0.021263148363568022,0.0,0.0,0.0,0.006701694594892424,0.0,0.005066420646802503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025276311491209905,0.0,0.0,0.0,0.007467267399447032,0.002489089133149011,0.0,0.0,0.001898921915181393,0.01495087736459314,0.01500006523960974,0.0,0.002472838998374763,0.00232585655908666,0.0024809443446470844,0.0,0.0,0.0,0.009923777378588338,0.0024809443446470844,0.002475536421576328,0.0,0.0,0.0,0.0227292793734633,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-5f7fb14fdd898ed311b835a9076315476cd27ad4c910796ff374b95fb9a46538.json,0.037926041903281006,0.01007319524686734,0.026536188290084962,0.0,0.0,0.0,0.0,0.0,0.0,0.2987827246650519,0.0,0.0,0.0,0.0,0.036469572029226405,0.0,0.0,0.031312803326530116,0.0157824389871386,0.001974679612390604,0.0071874850610370465,0.031913923633364934,0.004041388336197558,0.8645124074717129,0.05308842894065165,0.06049849671465124,0.041909846134479886,0.024226847756862003,0.026536188290084962,0.09162244150938378,0.08152322252826195,0.05639952915765967,0.0,0.0,0.0,0.03640900022714977,0.0051394996138081454,0.04888564846615095,0.005031543048376926,0.05107377108137288,0.0,0.0,0.0,0.005877424338804093,0.0,0.0,0.0,0.0026555229071426874,0.0,0.0,0.0,0.2545144714447876,0.0,0.01853565498075836,0.0,0.004296224600031552,0.0,0.008763069561009348,0.0,0.004416534348103637,0.0,0.022049677065676503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024971908131377816,0.0,0.0,0.0,0.006509416658276524,0.001446537035172561,0.0,0.0,0.0016553410084609356,0.013033079568054422,0.013075957953933837,0.0,0.001437093250510757,0.0027033484710621307,0.002162705522839395,0.0,0.0,0.0,0.007209018409464651,0.0036045092047323254,0.021579912916969472,0.0,0.0,0.0,0.23666388476227046,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-671047fbfeb5a9a6c354cc7ce9e4998f33ba116a7addc63fe9e4d6f76439cead.json,0.0,0.0,0.027374216350505687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02539585538751545,0.007831789728598045,0.0,0.0029139277430283257,0.00925582401892915,0.0,0.004459051867390105,0.004462915187640073,0.0034474569442178448,0.9760767654058757,0.05955476475067307,0.06211168560106664,0.044896205563813706,0.020107864688691322,0.027374216350505687,0.10420987243372487,0.0,0.06513479656683223,0.0,0.0,0.0,0.0,0.002922791568882562,0.054771863493531615,0.0028613975494336356,0.026404761468609227,0.0,0.0,0.0,0.004557877294844607,0.0,0.0,0.0,0.0018122090975047729,0.0,0.0,0.0,0.0,0.0,0.02108215202737787,0.0,0.0,0.0,0.006644648378255044,0.0,0.005023294221731767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438570199843325,0.0,0.0,0.0,0.01604135968078176,0.007403704468053119,0.0,0.0,0.0018827578973472372,0.022235418585736487,0.02478730261349483,0.06054239419266023,0.014710738074599279,0.012683321116784507,0.0147589561858853,0.0,0.0,0.0,0.024598260309808835,0.012299130154904418,0.08590624494461717,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-6d16e41061297a74f80adbd06cea1fbde5c8dcfdb3fcbc44dc659d2fbb1652d1.json,0.011366240413052077,0.0,0.026200952336878428,0.0,0.0,0.0,0.0,0.0,0.0,0.3801715062659335,0.0,0.0,0.0,0.0,0.053905199285962636,0.0,0.0,0.018484201075724103,0.007390493890781569,0.001643892669259828,0.01142300537309733,0.018945952315065812,0.0025232986978572674,0.7314592870375881,0.043589945510012267,0.0601695446396923,0.037729181194950466,0.03270568525446894,0.026200952336878428,0.07627437838111951,0.20360076700200172,0.047674140684467445,0.0,0.0,0.0,0.00947186701087673,0.0014261867572151925,0.04191143057279399,0.0034905733063360857,0.04058554254599643,0.0,0.1414168248671456,0.0,0.00600488848809424,0.0,0.0,0.1414168248671456,0.0033160275312853447,0.0,0.14164136686104914,0.0,0.3192841180341826,0.0,0.015430668930596523,0.0,0.0,0.0,0.007903058230103071,0.0,0.003676701978804685,0.0,0.02753406344530756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030265986003982955,0.0,0.0,0.0,0.005418996711443184,0.002709498355721592,0.0,0.0,0.0013780478270293865,0.010849853224476758,0.010885548870380315,0.0,0.0035890790253777756,0.004219685853861518,0.0036008431266065792,0.0,0.0,0.0,0.0072016862532131585,0.0036008431266065792,0.026049206978219858,0.0,0.0,0.0,0.2982780797281577,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-74f99525871355cc9150bfa112df57962296db99fc8dab149bcf0d60ee2e7113.json,0.01119503874251543,0.0,0.0258063058533698,0.0,0.0,0.0,0.0,0.0,0.0,0.38663649146278184,0.0,0.0,0.0,0.0,0.053093263251443236,0.0,0.0,0.018205786579136,0.007279176088745659,0.0016191318722915489,0.011250948691964874,0.01866058278491561,0.0024852920275214856,0.7204418311929467,0.0429333808748541,0.05926325318505126,0.03716089312309708,0.03221306256234454,0.0258063058533698,0.07512551116351282,0.20053407210847662,0.04695605869517506,0.0,0.0,0.0,0.009329198952096192,0.0014047051110015417,0.04128014822543105,0.0034379972601274256,0.039974231115742685,0.0,0.14403517524921292,0.0,0.005914441083922894,0.0,0.0,0.14403517524921292,0.003919296654118781,0.0,0.1442104370045736,0.0,0.32890042350747817,0.0,0.01519824763715085,0.0,0.005284012254534378,0.0,0.007784020032583658,0.0,0.0036213224075513847,0.0,0.0271193372485006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029810110782623873,0.0,0.0,0.0,0.004447811818563619,0.0026686870911381715,0.0,0.0,0.00135729126360179,0.010686429530308295,0.009828121891361799,0.0,0.003535019256931639,0.004156127699091944,0.003546606163792776,0.0,0.0,0.0,0.007093212327585552,0.003546606163792776,0.025656846128126895,0.0,0.0,0.0,0.30596997209018684,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-7576abded5038819514c68c8cd5b85c3191c78abeaecf1872e1da5d9501d392f.json,0.011552004586910636,0.0,0.02662916765595426,0.1575037604610459,0.13369505248437616,0.0,0.0,0.1575037604610459,0.0,0.24620801437032572,0.0,0.0,0.0,0.0,0.05478619902273918,0.0,0.0,0.018786297654494723,0.007511280443074731,0.001670759632522942,0.01160969728519859,0.019255595526178115,0.0025645382353799446,0.7434138934183994,0.04430235787522219,0.05367867924118151,0.038345808146373346,0.024099152749907923,0.02662916765595426,0.07752096884301694,0.20692831656145538,0.048453303102015566,0.0,0.0,0.0,0.009626670489092196,0.0014494956434514777,0.042596410125632325,0.004257145798123902,0.04321308351392257,0.0,0.14046152396976866,0.0,0.0061030293956033455,0.0,0.0,0.14046152396976866,0.004044267640977417,0.1575037604610459,0.13910382386330575,0.0,0.2962200247602814,0.0,0.0156828601003949,0.0,0.005452498665311252,0.0,0.008032221878743244,0.0,0.00373679216525125,0.0,0.02798406646855993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030760638209261698,0.0,0.0,0.0,0.0055075620954805945,0.0027537810477402972,0.0,0.0,0.0014005699545599406,0.011027177823243566,0.011063456861010278,0.0,0.003647737145902551,0.004288650298400726,0.003659693513744284,0.0,0.0,0.0,0.007319387027488568,0.003659693513744284,0.026474942246710476,0.0,0.0,0.0,0.2780066573314015,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-7761f5078b70054621da0e20d683283d3a2d965de213d508fd763e65cc5f76d8.json,0.009878923405536297,0.0,0.03147957050738235,0.08457431740829027,0.07674336209270784,0.0,0.0,0.08457431740829027,0.0,0.0,0.0,0.0,0.0,0.0,0.054929336802001294,0.0,0.0,0.01730127654725596,0.009099843389938429,0.0014287828847867644,0.011346583369795816,0.01817026247008876,0.0032896727932302983,0.9425104428427746,0.056829046012050806,0.07205243809134311,0.04707263154489727,0.034821872586799765,0.03147957050738235,0.09944036653052461,0.17695881042702005,0.062153689408037574,0.0,0.0,0.0,0.008232436171280246,0.0024791292854126476,0.05464073397167026,0.0036405817665203857,0.041993768556804444,0.0,0.06843956971282296,0.0,0.004059319713841591,0.0,0.0,0.06843956971282296,0.003458534833164357,0.0830081263451738,0.06916125848116549,0.0,0.0012729566173336271,0.0,0.02011725833546118,0.0,0.004662811227103561,0.0,0.009510801444753093,0.0,0.004793386719836506,0.0,0.023931123567210433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02710270165957619,0.0,0.0,0.0,0.004709899799913287,0.0023549498999566433,0.0,0.0,0.001796587319685264,0.009430107499999243,0.009461132231042892,0.0,0.0038992924990624883,0.003667523458139611,0.003912073402284551,0.0,0.0,0.0,0.00625931744365528,0.003912073402284551,0.023421275560971237,0.0,0.0,0.0,0.0011946876798730893,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-8968952d2b276d6b51e5b53e71e08a324cee715d69c2e44624780e03e2bfa78d.json,0.01335020549768211,0.0,0.02715379455151028,0.19048710587804077,0.1777879654861714,0.0,0.0,0.19048710587804077,0.0,0.0,0.0,0.0,0.0,0.0,0.04257340462610644,0.010099344890805124,0.0,0.013360368348793549,0.00868049668015113,0.001930832373169804,0.008625136320435153,0.01457951764873198,0.002963737781733463,0.8505576696654388,0.05119852379008122,0.06360486676381477,0.0421705063111436,0.029771181366700636,0.02715379455151028,0.089587989395913,0.11956953135713883,0.055995610855827806,0.0,0.0,0.0,0.011125171248068425,0.0016751261274600359,0.049227025869180235,0.004099849136641425,0.04766970550805736,0.0,0.15666342442460995,0.0,0.00626936474592617,0.0,0.0,0.15666342442460995,0.0038948365835896922,0.19048710587804077,0.1570183833300944,0.0,0.0,0.0,0.018124075657735113,0.0,0.0063012421013251595,0.0,0.009282528575664088,0.0,0.004318466369443677,0.0,0.03234010471562501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037703359091927874,0.0,0.0,0.0,0.014851379154995598,0.007425689577497799,0.0,0.0,0.001618584598593455,0.019115525218011672,0.02130934960220147,0.05338213034775212,0.01370053400101188,0.014868682494175752,0.01374544091661249,0.0,0.0,0.0,0.021146832179403833,0.011630757698672107,0.10233857275518124,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-a0c34cdf49f2afd4ad187a519eb60b4f3f254f5778afc08109bdef5a95c02bd7.json,0.013979283740397162,0.0,0.03222442370348334,0.0,0.0,0.0,0.0,0.0,0.0,0.03479598768036329,0.0,0.0,0.0,0.0,0.06629774213079313,0.0,0.0,0.02273362890119592,0.00908953245105304,0.002021815589608074,0.014049098688361284,0.023301534502138992,0.0031033927822444888,0.899618215562744,0.0536110617379848,0.07400222997948108,0.046402936243668993,0.04022456304648728,0.03222442370348334,0.093809486581656,0.25040759197871043,0.058634193496601095,0.0,0.0,0.0,0.011649403116997636,0.001754060148421106,0.051546664389594696,0.005151646936120971,0.05308522853667108,0.0,0.1660220523133537,0.0,0.007385383112970172,0.0,0.0,0.1660220523133537,0.004078366114583976,0.0,0.16637463294187263,0.0,0.02521836582529883,0.0,0.018978104583925216,0.0,0.007917797334279657,0.0,0.009719932836246059,0.0,0.0045219578614199875,0.0,0.0338640105646592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03722398881750879,0.0,0.0,0.0,0.0066647976696458,0.0033323988348229,0.0,0.0,0.0016948543125799255,0.013344181651520796,0.013388083552611112,0.0,0.004414190817647116,0.005189771085497448,0.004428659428467573,0.0,0.0,0.0,0.008857318856935146,0.004428659428467573,0.03203779282573589,0.0,0.0,0.0,0.023667790832592725,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-a2b66bb54b6ab53c07ca12f058f214b3e15a0426ad3bc41e869ce5dbf8ff8ca2.json,0.005424170889838389,0.0,0.0172843297757595,0.05417626195647977,0.04729673662867281,0.0,0.0,0.05417626195647977,0.0,0.06919448508167289,0.0,0.0,0.0,0.0,0.030159775255729833,0.005471134015892547,0.0,0.009499525074977018,0.005290311532281967,0.000784494647181543,0.006230011579913621,0.009976654813999742,0.0018062441290043023,0.5201131119174647,0.03120283905664297,0.03956147053614384,0.026426741029865603,0.01872927752108362,0.0172843297757595,0.054599222938347076,0.0971618858468682,0.03412641428054802,0.0,0.0,0.0,0.004520142408198657,0.0013612030734589061,0.029131710256986274,0.002665221276908197,0.02828363081023654,0.0,0.04217913074718753,0.0,0.005094469258699574,0.0,0.0,0.04217913074718753,0.003481427329812724,0.0533163212905039,0.042530908066119595,0.0,0.09016273118211755,0.0,0.011045682061409145,0.0,0.0,0.0,0.006382503126406466,0.0,0.002631880787222646,0.0,0.01313974190159656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01969563224903803,0.0,0.0,0.0,0.059047937151678304,0.009482150491510383,0.0,0.0,0.000986443182161767,0.06299585848501171,0.0683978890907992,0.046089314485101396,0.009848438820937088,0.015706927837164538,0.014176684549205096,0.0,0.0,0.0,0.021479825074553177,0.011599105540258715,0.8101675395983929,0.0007085975986108225,0.0,0.0,0.08330706833520357,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-aa972c542578e0ee64aa28a36022732ad775b6568e67fa167e26670c3ca84605.json,0.0,0.0,0.05252592380890821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04872982473969691,0.022541576275888438,0.0,0.00621252676668018,0.016145608134640107,0.0,0.008556073921808393,0.009134386026521734,0.00661501532931126,0.14676946439875418,0.0,0.003505309762329367,0.0063812810608153995,0.0,0.05252592380890821,0.19995895953707407,0.0,0.12498130788372194,0.36467986923933005,0.0,0.0,0.0,0.006231424543231566,0.1098739344445536,0.0061005318023071966,0.07430972846697945,0.0,0.0,0.0,0.0034982804614962135,0.0,0.0,0.0,0.0034772851855387485,0.0,0.0,0.8385309420829555,0.0,0.0,0.040452647006912895,0.0,0.02625330697437637,0.0,0.014874788437717463,0.0,0.009638747870696122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05930803612205867,0.0,0.0,0.009123988969797747,0.03314804075354085,0.023677171966814892,0.0,0.0,0.010837964813358502,0.04266554656904365,0.04756212750838179,0.11914806118749595,0.02822711333122538,0.03982399383582716,0.028319634731918276,0.0,0.0,0.01328186962247083,0.051919330341850166,0.023599695609931894,0.16483777357838456,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-acccc12d2e4e67038e22aa8c0f1ca5696c302aeef0521dfd7827218a16bc918a.json,0.01389326442332767,0.0,0.032026135796076376,0.0,0.0,0.0,0.0,0.0,0.0,0.03890461056719027,0.0,0.0,0.0,0.0,0.06588978943398507,0.0,0.0,0.022593741102299537,0.00903360144711604,0.0020093746663470374,0.013962649776023777,0.023158152185722237,0.0030842965443624555,0.8940825568006032,0.05328117452747306,0.07354686893218657,0.046117403096204164,0.039977047543766735,0.032026135796076376,0.09323224470573106,0.24886674836676065,0.05827339723728182,0.0,0.0,0.0,0.011577720352773059,0.0017432668160252567,0.051229480122478785,0.005119947089443728,0.051971135510674664,0.0,0.1767862090786484,0.0,0.007339938323131733,0.0,0.0,0.1767862090786484,0.004053270532117037,0.0,0.17702269920734792,0.0,0.025063188589741894,0.0,0.018861325811428804,0.0,0.006557563681271801,0.0,0.009660122762993233,0.0,0.00449413270712168,0.0,0.03365563371816969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03699493687492382,0.0,0.0,0.0,0.0066237868886504505,0.0033118934443252253,0.0,0.0,0.0016844252939543784,0.01326207033495899,0.013305702092627084,0.0,0.00438702879085091,0.005157836647881633,0.0044014083713573085,0.0,0.0,0.0,0.008802816742714617,0.0044014083713573085,0.03184065332199152,0.0,0.0,0.0,0.02352215481562857,0.0,0.0
