,cryptcreatehash cryptcreatehash crypthashdata,cryptcreatehash crypthashdata crypthashdata,cryptdecrypt cryptdecrypt cryptdecrypt,crypthashdata cryptcreatehash cryptcreatehash,crypthashdata crypthashdata cryptcreatehash,crypthashdata crypthashdata crypthashdata,findfirstfileexw ntclose findfirstfileexw,findresourceexw loadresource findresourceexw,getasynckeystate getasynckeystate getasynckeystate,getasynckeystate getkeystate getkeystate,getforegroundwindow getforegroundwindow getforegroundwindow,gethostbyname gethostbyname gethostbyname,gethostbyname socket gethostbyname,getkeystate getasynckeystate getkeystate,getkeystate getkeystate getasynckeystate,getkeystate getkeystate getkeystate,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics getkeystate getkeystate,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,ldrgetdllhandle ldrgetdllhandle ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetdllhandle ldrgetprocedureaddress process32nextw,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrgetprocedureaddress ntprotectvirtualmemory ldrgetprocedureaddress,ldrgetprocedureaddress process32nextw ldrgetdllhandle,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,loadresource findresourceexw loadresource,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntfreevirtualmemory,ntclose findfirstfileexw ntclose,ntclose lookupprivilegevaluew ntclose,ntclose ntclose ntclose,ntclose process32nextw ntopenmutant,ntdelayexecution ntdelayexecution ntdelayexecution,ntdelayexecution socket gethostbyname,ntdelayexecution timegettime ntdelayexecution,ntenumeratevaluekey ntenumeratevaluekey ntenumeratevaluekey,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntfreevirtualmemory,ntopenfile ntopenfile ntopenfile,ntopenkey ntqueryvaluekey ntclose,ntopenmutant ntclose process32nextw,ntprotectvirtualmemory ldrgetprocedureaddress ntprotectvirtualmemory,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntreadfile ntwritefile ntreadfile,ntreadfile setfilepointer ntreadfile,ntwritefile ntreadfile ntwritefile,ntwritefile ntwritefile ntwritefile,ntwritefile setfilepointer ntwritefile,process32nextw ldrgetdllhandle ldrgetprocedureaddress,process32nextw ntopenmutant ntclose,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,regclosekey regclosekey regclosekey,regclosekey regopenkeyexa regqueryvalueexa,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regqueryvalueexw,regenumkeyw regenumkeyw regenumkeyw,regopenkeyexa regopenkeyexa regopenkeyexa,regopenkeyexa regqueryvalueexa regclosekey,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexa regclosekey regopenkeyexa,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regopenkeyexw regclosekey,regqueryvalueexw regopenkeyexw regqueryvalueexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,regsetvalueexa regsetvalueexa regsetvalueexa,searchpathw searchpathw searchpathw,sendto sendto sendto,setfilepointer ntreadfile ntreadfile,setfilepointer ntreadfile setfilepointer,socket gethostbyname ntdelayexecution,socket gethostbyname socket,thread32next thread32next thread32next,timegettime ntdelayexecution timegettime,timegettime timegettime timegettime,writeprocessmemory writeprocessmemory writeprocessmemory
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-3dcad6d545e8868831f788877b06959257e02c106c906c5de1d5e3137ae297b4.json,0.0,0.0,0.0,0.0,0.0,0.0,0.008868432372104546,0.03569329027156416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05234113617978529,0.12346741153134452,0.0,0.018538603794293528,0.009745382540688997,0.0,0.017879609544483425,0.953804364317739,0.04789133627054891,0.07005059720576459,0.0,0.0,0.04742100622153469,0.03569329027156416,0.1224678884984792,0.1486015642901975,0.0,0.0,0.0018932971620592692,0.0,0.0073590648044447515,0.07297919530163224,0.05149681424008545,0.0,0.0,0.0,0.0,0.02660618149717908,0.0,0.0,0.003257418345954907,0.0,0.009624375154622628,0.0,0.0,0.0,0.019613608647494216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026188557470200904,0.0,0.014214821119020796,0.00601106675907561,0.0,0.0,0.0027850402882799202,0.0018109012580895098,0.00535330683174652,0.018774886161572853,0.020507122738879387,0.045860789778925715,0.01360094840345479,0.012789855601434317,0.01351003379444824,0.0,0.020078131240162677,0.0,0.011564564716740614,0.012007457179096572,0.0,0.08985902950556666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-3de946b734dddd194061f0086d142c4c9f0debb15ec9766271e499fe08179160.json,0.0,0.0,0.0,0.0,0.0,0.0,0.011052995230779862,0.028395080528505635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037413812384487995,0.0,0.0,0.01320298403699682,0.008772085633641624,0.0,0.012534692410838355,0.7885210365661294,0.03979227964114509,0.056326565110769715,0.0,0.0,0.03918013192930283,0.028395080528505635,0.10175695325479808,0.09260330983367492,0.0,0.0,0.001573115640182686,0.0,0.009171824824687168,0.060637450812040326,0.023464400110732,0.0,0.0,0.42869027363452994,0.0,0.022106725281956216,0.0,0.0,0.0,0.0,0.00866316357250699,0.0,0.0,0.0,0.024445033095256103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029110986103187166,0.0,0.0050618174487597365,0.0016648386955799793,0.0,0.0,0.0023140532420524943,0.0015046539703406215,0.0,0.010399870186004164,0.010223458682182487,0.0,0.002542690943503142,0.0015940383489835344,0.0025256944998658464,0.0,0.006673061770226586,0.0,0.0,0.002640927652129574,0.0,0.0016968791457809581,0.0,0.0,0.0,0.0,0.0,0.3988157131344137,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-4a81b16c87269e6d8ac8e8468e32828f88ec41e9a143d42bc73360fb361afc39.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0626445154361165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04884107441424205,0.10931659962968379,0.16248061891531565,0.00700194535592222,0.0171770020172454,0.0,0.009454264763775155,0.15544348597104027,0.0,0.0035846035704102655,0.0,0.0,0.006761790797753191,0.0626445154361165,0.2590311248228253,0.0,0.3366156442263095,0.04093773361322494,0.12413955923689443,0.006254207815243848,0.0,0.1498837338802667,0.07612731147008565,0.0,0.782109349611976,0.0,0.0,0.05627458107551288,0.19738865575847458,0.0,0.020669240284526123,0.0,0.01583280253033474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05539126690403897,0.007064374735448506,0.030065686187289276,0.021189954404629993,0.0,0.0,0.005890622655415439,0.01149068042840847,0.009705212925494363,0.03971065346581121,0.04337449706253105,0.09699989203166327,0.025890558791524104,0.03651986228033113,0.025717495122751226,0.007854343067291266,0.046713853578839594,0.0,0.024460144151998493,0.022409032451862466,0.0,0.15118434162606853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-4f5f7c4d780510736d8a42273323eec46d041b41264b2852d85960680aaaca15.json,0.0,0.0,0.0,0.0,0.0,0.0,0.008938374623874154,0.035974790878425866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527539325761483,0.006752620879320627,0.0,0.018684811335788233,0.009822240994432865,0.0,0.018020619826778196,0.9613266886913114,0.04826903863760465,0.07060306198204097,0.0,0.0,0.04779499925853945,0.035974790878425866,0.12343375028009418,0.14977353331322743,0.0,0.0,0.0019082289404421051,0.0,0.007417103197448722,0.0724887459460618,0.0507867592509936,0.0,0.0,0.0,0.0,0.026816015227293204,0.0,0.0,0.0,0.0,0.009700279265061262,0.0,0.0,0.0,0.019768294379602702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02639509754438867,0.0,0.014326928485447107,0.006731637731995061,0.0,0.0,0.0028070049355657344,0.0018251832085412715,0.005395526506940042,0.018922957180188157,0.020668855306879178,0.04468172866539165,0.013708214368579823,0.013535260996745175,0.013616582747568684,0.0,0.020236480500927172,0.0,0.01165577042966553,0.012102155831338068,0.0,0.09056771652055932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-52cd5962bb91930a3086d8b81460d144e25e44885ba42ad1e96b45623ec94a49.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031056130150404933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02421304966818887,0.0,0.0,0.0020827361319568152,0.008515529356841191,0.0,0.0035152264520220662,0.981695036868485,0.05021702266657821,0.060420502646380346,0.0,0.0,0.04525429279225975,0.031056130150404933,0.12841514168478255,0.0,0.0,0.0,0.0019852389577228392,0.0,0.0,0.0765231916676419,0.0,0.0,0.0,0.030767666609556477,0.0,0.027898223840886412,0.0,0.0,0.0,0.0,0.006727834342326197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022265123729551944,0.0,0.0063879074999165855,0.0021009915306709607,0.0,0.0,0.0029202866776112885,0.0018988417656731554,0.0,0.013124418142659933,0.012901790523283779,0.0,0.002139215108986001,0.0020116429775873367,0.0021249156719581417,0.0,0.00842126405405664,0.0,0.0,0.002221863553496205,0.0,0.002141425907100258,0.0,0.0,0.0,0.0,0.0,0.02889743935982384,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-5f7fb14fdd898ed311b835a9076315476cd27ad4c910796ff374b95fb9a46538.json,0.0,0.0,0.0,0.0,0.0,0.0,0.034093376454738124,0.03012947599266348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03479883542393401,0.0,0.0,0.03359820518810296,0.015984930842129545,0.0,0.03144649773717662,0.871669262895697,0.04480038185461592,0.058898332242511266,0.0,0.0,0.04227791941832466,0.03012947599266348,0.11299432371373307,0.06855320797003127,0.0,0.0,0.0017468402128830187,0.0,0.032591043191045624,0.06538214724996441,0.05057862353428813,0.0,0.0,0.3263789806313728,0.0,0.02454804701655259,0.0,0.0,0.0037567989001710063,0.0,0.00887987679951993,0.0,0.0,0.0,0.01809638813799714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02220358835605263,0.0,0.005620811365615558,0.0012324617072504123,0.0,0.0,0.0025696021034411613,0.001670818085287014,0.0007055998719356621,0.011548363633054686,0.011352470399894099,0.0,0.0012548840235233056,0.002360097984539543,0.0018697437556935358,0.0,0.006174992451037294,0.0,0.0,0.0032584159769850347,0.0,0.018842713482325645,0.0,0.0,0.0,0.0,0.0,0.3037146267076253,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-671047fbfeb5a9a6c354cc7ce9e4998f33ba116a7addc63fe9e4d6f76439cead.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030858071886295427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02405863266378898,0.005983142367787566,0.0,0.0031041804453187946,0.00930734439055093,0.0,0.004366010431264639,0.9770989102321307,0.04989676717144981,0.06003517518243649,0.0,0.0,0.044965686754400866,0.030858071886295427,0.1275961832400475,0.0,0.0,0.0,0.0019725782372819823,0.0,0.0,0.07272929347223242,0.025961236991226957,0.0,0.0,0.0,0.0,0.027720304899958984,0.0,0.0,0.0,0.0,0.00668492805668777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03871547659781207,0.0,0.01375219965940283,0.006262777819254183,0.0,0.0,0.002901662756753517,0.001886732037187781,0.004780692388499931,0.01956107714727874,0.021365850451064917,0.04658666253425138,0.012753434499464566,0.010993476270619027,0.012668185039161124,0.0,0.020918895101790975,0.0,0.012048826323211635,0.011038468882516538,0.0,0.07447191904193107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-6d16e41061297a74f80adbd06cea1fbde5c8dcfdb3fcbc44dc659d2fbb1652d1.json,0.0,0.0,0.0,0.0,0.0,0.0,0.010680690436316526,0.031097115897958813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05376686267248568,0.0,0.0,0.02073217226502578,0.00782456317969548,0.0,0.019514549024040477,0.7709401365436797,0.03845193196309955,0.061232943362316966,0.0,0.0,0.03978550886444277,0.031097115897958813,0.09832941159973214,0.17896819189019092,0.0,0.0,0.0015201274245129365,0.0,0.008862884642871133,0.05859496249190698,0.0420136519380574,0.0,0.0,0.42799334260887106,0.0,0.02136209094162497,0.0,0.0,0.0,0.0,0.008371356938565565,0.0,0.0,0.0,0.02362163610356694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02813042296428428,0.0,0.004891317157614812,0.002413141374254825,0.0,0.0,0.002236107572243426,0.0014539717909431205,0.0009210359151498809,0.010049565001644424,0.009879095674336891,0.0,0.003276058573656147,0.003850863452310782,0.0032541599842731556,0.0,0.006448288951734193,0.0,0.0,0.0034026288956867075,0.0,0.023775970860380864,0.0,0.0,0.0,0.0,0.0,0.4001336299217152,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-74f99525871355cc9150bfa112df57962296db99fc8dab149bcf0d60ee2e7113.json,0.0,0.0,0.0,0.0,0.0,0.0,0.010520177195490261,0.030629777303802095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05295883500535317,0.0,0.0,0.02042060175565941,0.00770697284211278,0.0,0.019221277392792637,0.7593541720840314,0.03787406255922264,0.060312712760838535,0.0,0.0,0.03918759798931435,0.030629777303802095,0.09685168198866256,0.17627859381070402,0.0,0.0,0.0014972824051921068,0.0,0.008729690038498049,0.05771437641165795,0.04138225573088018,0.0,0.0,0.4408989799428498,0.0,0.021041053788801344,0.0,0.0,0.004830140317002019,0.0,0.008245549188557787,0.0,0.0,0.0,0.023266641696865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027707668893961458,0.0,0.004014840576417195,0.002376875821492754,0.0,0.0,0.0022025025468570035,0.0014321209821751121,0.0009071942575773133,0.009898536539867898,0.008919743329437698,0.0,0.0032268247921951455,0.0037929912972852883,0.0032052553026556845,0.0,0.006351381756118102,0.0,0.0,0.003351492970099099,0.0,0.023418657055683918,0.0,0.0,0.0,0.0,0.0,0.4104662807675813,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-7576abded5038819514c68c8cd5b85c3191c78abeaecf1872e1da5d9501d392f.json,0.0,0.0,0.0,0.0,0.0,0.0,0.010996788832658555,0.03201744483407177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05535810990209607,0.0,0.0,0.02134574743085761,0.008056133590609067,0.0,0.02009208824667939,0.7937563526198013,0.039589928996368165,0.055339633071710685,0.0,0.0,0.04096297352599129,0.03201744483407177,0.10123950149562937,0.18426481187838636,0.0,0.0,0.001565116074262605,0.0,0.009125184504409124,0.060329098855829245,0.04531691915710008,0.0,0.0,0.40225379875040845,0.0,0.021994308749024416,0.0,0.0,0.005048967532690531,0.0,0.008619109882934196,0.0,0.0,0.0,0.024320725861465362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028962951688944128,0.0,0.005036077228954874,0.0024845590530178864,0.0,0.0,0.002302285879895809,0.0014970025438877936,0.0009482942630524063,0.010346985042033716,0.01017147062131123,0.0,0.0033730145586301297,0.003964830968649301,0.003350467873599447,0.0,0.006639128093543097,0.0,0.0,0.003503330769192607,0.0,0.024479628204000417,0.0,0.0,0.0,0.0,0.0,0.3778026102583369,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-7761f5078b70054621da0e20d683283d3a2d965de213d508fd763e65cc5f76d8.json,0.0,0.0,0.0,0.0,0.0,0.0,0.00903802106701489,0.03637584365419475,0.0,0.0,0.0015411918072221343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053342041932054995,0.0,0.0,0.01889311262866468,0.009379977537960521,0.0,0.018221516605498304,0.967159072016481,0.0488071496719322,0.07139015631377374,0.0,0.0,0.04832782562534967,0.03637584365419475,0.12480980965291134,0.15144323283906974,0.0,0.0,0.0019295021846967586,0.0,0.0074997902611638025,0.07437475721917482,0.04232385019873356,0.0,0.0,0.0016613247743137792,0.0,0.02711496449369231,0.0,0.0,0.004149636373084666,0.0,0.009808419544128713,0.0,0.0,0.0,0.019988674516347588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024525352648256254,0.0,0.004139042113387954,0.0020420049348159972,0.0,0.0,0.0028382978796945833,0.0018455306455714398,0.0007793823867694454,0.008503961493946449,0.00835971001688401,0.0,0.003465258938785698,0.0032586081598097076,0.003442095652507358,0.0,0.005456554680567269,0.0,0.0,0.0035991390053169564,0.0,0.020813040919042052,0.0,0.0,0.0,0.0,0.0,0.0015603403576855614,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-8968952d2b276d6b51e5b53e71e08a324cee715d69c2e44624780e03e2bfa78d.json,0.0,0.0,0.0,0.0,0.0,0.0,0.013499681182034314,0.034680602521708535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04569571672197298,0.008741592085481038,0.0,0.01612559052360775,0.009889726600015776,0.0,0.01615988651257821,0.9646890173898607,0.04860068039891045,0.06965492505768486,0.0,0.0,0.04785302795053431,0.034680602521708535,0.12428182572354374,0.11310193599599976,0.0,0.0,0.0019213397962752662,0.0,0.011202095758256148,0.07406012909281563,0.05310245717151733,0.0,0.0,0.0,0.0,0.027000259843970822,0.0,0.0,0.006198123200051167,0.0,0.010580837484755358,0.0,0.0,0.0,0.02985617440160165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03770982793647569,0.0,0.014425364417280939,0.00711678318790901,0.0,0.0,0.002826291005624313,0.0018377234826190488,0.005820640194499746,0.01905297101567115,0.020810864672957747,0.04654005840003766,0.013457339322827612,0.014601704597199774,0.013367384658894577,0.0,0.020375519152314968,0.0,0.01173585365369019,0.011826914678661099,0.0,0.10051622743142773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-a0c34cdf49f2afd4ad187a519eb60b4f3f254f5778afc08109bdef5a95c02bd7.json,0.0,0.0,0.0,0.0,0.0,0.0,0.013162960384418039,0.03832431124889478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06626267164770024,0.0,0.0,0.02555047951577738,0.009643048431541994,0.0,0.024049871799469137,0.9501122176125913,0.04738843992834337,0.0754639236578662,0.0,0.0,0.0490319497769454,0.03832431124889478,0.12118188025649589,0.2205616981381161,0.0,0.0,0.0018734160668204785,0.0,0.010922683336004744,0.07221285689405552,0.05506541705170045,0.0,0.0,0.03387371288351511,0.0,0.02632679586301342,0.0,0.0,0.0072522290599210835,0.0,0.01031692102707957,0.0,0.0,0.0,0.029111475714075834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03466813735344029,0.0,0.006028094752600315,0.0029739729374902587,0.0,0.0,0.0027557951954731794,0.0017918853840357166,0.001135091344143963,0.012385156819777653,0.012175069184012292,0.0,0.00403743835468194,0.00474583205746868,0.004010450374247376,0.0,0.007946918087837587,0.0,0.0,0.004193424537847256,0.0,0.0293016789881051,0.0,0.0,0.0,0.0,0.0,0.031814683133605755,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-a2b66bb54b6ab53c07ca12f058f214b3e15a0426ad3bc41e869ce5dbf8ff8ca2.json,0.0,0.0,0.0,0.0,0.0,0.0,0.00529690279456836,0.021318749588877067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03126211024325545,0.004573279711541905,0.0,0.011072665170708863,0.005820684180474092,0.0,0.010679063648256788,0.5696845610186687,0.028604351060398783,0.041839548246151166,0.0,0.0,0.0289599158244848,0.021318749588877067,0.0731471441190614,0.08875616435232346,0.0,0.0,0.0011308211652157215,0.0,0.004395393604250123,0.04232528847929716,0.030427087704811832,0.0,0.0,0.12560094459953103,0.0,0.015891236603268702,0.0,0.0,0.0,0.0,0.007025833661693295,0.0,0.0,0.0,0.011714739888333619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019023810505213175,0.0,0.055388271940855084,0.008776207182305122,0.051001455143529974,0.08923659489196613,0.001663438031323071,0.0010816080601610755,0.048417806006649904,0.060637536432255106,0.06450831641736618,0.038804701711699544,0.009342049797740629,0.014896196657753682,0.013314213724657102,0.0,0.019986980226301607,0.056372802246942286,0.01335399392120879,0.0113904539827146,0.059179438069800035,0.7684661485934049,0.0,0.0,0.0,0.0,0.0,0.11613729761825983,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-aa972c542578e0ee64aa28a36022732ad775b6568e67fa167e26670c3ca84605.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06202401328831703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04835729716153464,0.018038967393667244,0.16087122705856877,0.0069325901681315995,0.017006861557697497,0.0,0.009360619030370611,0.15390379783976518,0.0,0.003549097601548275,0.0,0.0,0.006694814372382717,0.06202401328831703,0.25646538753232967,0.0,0.3382557716711672,0.04053223998850446,0.126874777402547,0.006192259065937924,0.0,0.1528289401761271,0.07653284908031457,0.0,0.7890655384150611,0.0,0.0,0.05571717396364081,0.20078783754959845,0.0,0.023875260204328327,0.0,0.015675976543137564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054842609134974726,0.006994401176459511,0.02976788161933308,0.02098006512496505,0.0,0.0,0.0058322752648399786,0.011376863730556032,0.009609081517609794,0.03931731423101125,0.04294486697600785,0.09603909536937058,0.025634109408429234,0.03615812825103059,0.025462759958011016,0.007776544768288089,0.04625114672771519,0.0,0.02421786321365717,0.02218706804412962,0.0,0.14968684087856432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-acccc12d2e4e67038e22aa8c0f1ca5696c302aeef0521dfd7827218a16bc918a.json,0.0,0.0,0.0,0.0,0.0,0.0,0.013163657475178296,0.03832634084728941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06626618082001456,0.0,0.0,0.025551832631085066,0.009643559113012274,0.0,0.024051145444829086,0.9501625341393273,0.04739094954948119,0.0754679201147709,0.0,0.0,0.049034546435914865,0.03832634084728941,0.12118829786823142,0.2205733787568636,0.0,0.0,0.0018735152801427222,0.0,0.010923261785032043,0.0722166811793107,0.05424641781269832,0.0,0.0,0.03387550678485471,0.0,0.02632819009087762,0.0,0.0,0.0060438442726344814,0.0,0.010317467395837982,0.0,0.0,0.0,0.02911301741443389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03466997332631559,0.0,0.0060284139915124805,0.0029741304346638,0.0,0.0,0.0027559411382787357,0.0017919802796145356,0.0011351514568894963,0.01238581271922058,0.012175713957527201,0.0,0.004037652171398694,0.004746083389659948,0.004010662761720916,0.0,0.007947338944773242,0.0,0.0,0.0041936466153597455,0.0,0.029303230761345018,0.0,0.0,0.0,0.0,0.0,0.03181636799179915,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-b1d402f53143783dc9f961bcd32bad5d7a3fc71863de7456769d0150f35ae343.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022821550820372988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01779292335660123,0.0,0.0,0.002295743300148092,0.006257624019423921,0.0,0.0032289486299251218,0.7213971304699065,0.036901904045446375,0.044399916057116046,0.0,0.0,0.03325504941526428,0.022821550820372988,0.09436567492059054,0.0,0.0,0.0,0.0014588498806785606,0.0,0.0,0.056232953015154144,0.018560022214616154,0.0,0.0,0.495526492856702,0.0,0.020500968089053072,0.0,0.0,0.001882463749172292,0.0,0.0055619313864030085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00981689573533495,0.0,0.004694144278091497,0.001543910485890187,0.0,0.0,0.0021459682999910162,0.0013953610332416663,0.0,0.009644459054620287,0.00948086148129078,0.0,0.001571999025280914,0.0014782528352090013,0.0015614911053548456,0.0,0.006188353302574242,0.0,0.0,0.0016327331111918018,0.0,0.001573623626970621,0.0,0.0,0.0,0.0,0.0,0.46363607594422623,0.0,0.0,0.0,0.0,0.0
