,closesocket ntdelayexecution,connect shutdown,createtoolhelp32snapshot process32firstw,findfirstfileexw findfirstfileexw,findfirstfileexw ntclose,findresourcea loadresource,findresourceexw findresourceexw,findresourceexw loadresource,findwindowa findwindowexa,findwindowexa findwindowexa,findwindowexa ntdelayexecution,getfileattributesw getfileattributesw,getfiletype writeconsolew,getforegroundwindow findwindowa,gethostbyname gethostbyname,gethostbyname ntdelayexecution,gethostbyname socket,getkeystate getkeystate,getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime,getsystemwindowsdirectoryw getsystemwindowsdirectoryw,getvolumenameforvolumemountpointw ntclose,getvolumepathnamesforvolumenamew getvolumepathnamesforvolumenamew,getvolumepathnamesforvolumenamew ntclose,ldrgetdllhandle ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress getsystemmetrics,ldrgetprocedureaddress ldrgetdllhandle,ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ntallocatevirtualmemory,ldrgetprocedureaddress ntclose,ldrgetprocedureaddress regopenkeyexw,ldrloaddll ldrgetprocedureaddress,loadresource findresourceexw,loadresource sizeofresource,loadstringa loadstringa,loadstringw loadstringw,lookupprivilegevaluew ntclose,ntallocatevirtualmemory getsystemmetrics,ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory,ntallocatevirtualmemory writeprocessmemory,ntclose findfirstfileexw,ntclose getsystemtimeasfiletime,ntclose ldrgetprocedureaddress,ntclose ldrunloaddll,ntclose lookupprivilegevaluew,ntclose ntallocatevirtualmemory,ntclose ntclose,ntclose ntdelayexecution,ntclose ntopenkey,ntclose ntquerydirectoryfile,ntclose ntunmapviewofsection,ntclose regopenkeyexw,ntcreatefile ntclose,ntcreatefile ntcreatesection,ntcreatemutant ntclose,ntcreatesection ntmapviewofsection,ntdelayexecution getforegroundwindow,ntdelayexecution ntcreatemutant,ntdelayexecution ntdelayexecution,ntdelayexecution socket,ntenumeratevaluekey ntenumeratevaluekey,ntfreevirtualmemory ntallocatevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory,ntopenkey ntclose,ntopenkey ntopenkey,ntopenkey ntqueryvaluekey,ntqueryattributesfile ntqueryattributesfile,ntquerydirectoryfile ntclose,ntqueryvaluekey ntclose,ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile,ntunmapviewofsection ntclose,process32firstw process32nextw,process32nextw ntclose,process32nextw process32nextw,readprocessmemory readprocessmemory,regclosekey ntclose,regclosekey regclosekey,regclosekey regcreatekeyexa,regclosekey regopenkeyexa,regclosekey regopenkeyexw,regclosekey regqueryvalueexw,regcreatekeyexa regclosekey,regenumkeyw regenumkeyw,regenumvaluew regenumvaluew,regopenkeyexa regqueryvalueexa,regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw,regopenkeyexw regqueryvalueexw,regqueryvalueexa regclosekey,regqueryvalueexw regclosekey,regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw,shutdown closesocket,sizeofresource findresourcea,socket gethostbyname,writeprocessmemory ntallocatevirtualmemory
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-3dcad6d545e8868831f788877b06959257e02c106c906c5de1d5e3137ae297b4.json,0.0,0.0,0.0,0.014157446872016368,0.014270928902048566,0.0017545241228668477,0.006975405249312716,0.027876487706694084,0.0948421053313497,0.0948421053313497,0.07609424730073405,0.006498972315614352,0.003307818173093735,0.0948421053313497,0.0,0.01154377466786198,0.0,0.0,0.04851380314379886,0.1317685569107843,0.004599273404352892,0.0045809225304975255,0.0071258794918850395,0.005089913922775029,0.0038659116899793984,0.0319574952825945,0.012182177688789958,0.018399770011190773,0.9234696549438287,0.06004135477335936,0.00589221148260673,0.004306809278459783,0.008077164672189108,0.07925118964457767,0.02307782830687636,0.0017403110983985654,0.08054405796606172,0.1315909097732537,0.04060135006326782,0.0049101762355056085,0.009034594914629237,0.0014642577968587544,0.026166429181954397,0.011125286334397841,0.008600008997132067,0.007696170060634197,0.0064085532861748945,0.04068419107066515,0.0043578402658083415,0.06958641041962917,0.06176167990443054,0.005798867534969098,0.008321235129641169,0.011350881240225005,0.009199885005595387,0.009049795542426619,0.005845351691976257,0.0774634113039915,0.005822063036036342,0.09088569078475402,0.07942207428538572,0.0,0.010966546300343374,0.01572660173376726,0.0014613379229940643,0.004255607634817399,0.000734287697471737,0.0033826727287319734,0.009664779224948496,0.00524220057792242,0.0070283414653766075,0.010631257147443346,0.020709109776023728,0.0,0.015282442380585423,0.0,0.0,0.0,0.0,0.004221276769880059,0.027675872547325807,0.03501915563741814,0.0,0.021771738439723326,0.016017635033225515,0.04228039759530899,0.0,0.03186287110082653,0.0034245927476321747,0.020129228485444718,0.06630677797796808,0.03517142136222654,0.00399535820557087,0.03920748610871156,0.012206959186297254,0.0887934244226703,0.0,0.0,0.0,0.026000239388642276
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-3de946b734dddd194061f0086d142c4c9f0debb15ec9766271e499fe08179160.json,0.0,0.0,0.0,0.019562513124857066,0.019719320614371885,0.001616247218006694,0.006425662196225364,0.024327943853612612,0.14171812214912766,0.14019427137333057,0.12647961439115693,0.006217038399782029,0.004570685449909143,0.14171812214912766,0.0,0.21832912725511083,0.0,0.0,0.03859621246216814,0.0,0.004236797173521494,0.004219892561934698,0.007033154269891164,0.004219892561934698,0.0026709246680714973,0.026762611826701033,0.009618926070928643,0.014719436504685567,0.8433444639435752,0.053525223653402065,0.003392397934485736,0.002231652724828294,0.0,0.06543765436775167,0.020354387606914416,0.001603154345154774,0.0741962495231515,0.09091501182460454,0.037401491510899346,0.004070877521382883,0.002080640942218481,0.001348857254097256,0.020204999779955355,0.015372726587068142,0.0016976203447774392,0.0021268867075161495,0.004427613569927769,0.037477803683526545,0.0026762611826701035,0.040731601188090334,0.09151045615463188,0.006677311670178742,0.0,0.005228149897552112,0.006021587661007733,0.0,0.005384670000997376,0.11468313264210457,0.005363216761977498,0.13740395737164285,0.11767734067222695,0.0,0.18604986140744817,0.014487162626962402,0.001346167500249344,0.0,0.0,0.004006387002107246,0.010015967505268114,0.004829054208987467,0.0017657526607771476,0.011351429839303862,0.028615486638225374,0.0,0.00749313339469661,0.0,0.0,0.0,0.0,0.002187332476706789,0.030274946676539623,0.02096850530002108,0.0,0.006504607219286843,0.009836839411929817,0.025965473714120835,0.0,0.0,0.003154695013324965,0.009816782395188912,0.012747345969069315,0.005576963861467826,0.003943368766656207,0.015137473338269812,0.001606415549056341,0.003983545615334161,0.0,0.0,0.20273603421448608,0.02106046596729704
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-4a81b16c87269e6d8ac8e8468e32828f88ec41e9a143d42bc73360fb361afc39.json,0.0027081013382304086,0.002739474943485287,0.011104860842052637,0.0,0.0,0.14516260602758788,0.012023298213409571,0.03793410896012319,0.0,0.0,0.0,0.0025850965291676887,0.0,0.0,0.0,0.0,0.0,0.0,0.038009907786818196,0.09936742192609194,0.007046782705052545,0.007895999688638211,0.013159999481063686,0.007895999688638211,0.06746851264864803,0.05341496487234894,0.008999167176221332,0.011684523565826329,0.1399346929008996,0.0025038264783913563,0.0042317622453331705,0.004639699276639101,0.016453707762159868,0.024155393417417195,0.033007745513598724,0.1439866748195413,0.13883139310644688,0.0,0.06998333748792632,0.005078114694399804,0.20244460718413004,0.0858125163780321,0.0013265380710979794,0.0,0.009529443830894374,0.008843772696861032,0.006443635550620158,0.0680934866711664,0.004173044130652261,0.08079562625825751,0.003847834974065051,0.004997667603603558,0.014343065082481534,0.01863350078336457,0.012519132391956782,0.015598862960356421,0.0025188646409401608,0.0,0.0025088291503361317,0.005529069087982147,0.0,0.7963657242638388,0.0031504515228268962,0.02710747487355495,0.09487723480874606,0.022005792284704995,0.0,0.002498833801801779,0.011661224408408302,0.00903582495785165,0.009911898647947764,0.011661224408408302,0.0,0.0,0.015295291333024296,0.011104860842052637,0.0,0.0,0.0,0.007276089005811811,0.04671024203911302,0.002012049175455752,0.009010015524032893,0.04259855325352036,0.027609120301218655,0.0020243739359962574,0.0,0.0,0.011805736983759689,0.033675676397763324,0.11031567800726691,0.0655931058421587,0.012789548399072996,0.07155611546417313,0.02104077187346675,0.12224169725129577,0.0027081013382304086,0.3769136631429291,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-4f5f7c4d780510736d8a42273323eec46d041b41264b2852d85960680aaaca15.json,0.00158265173040432,0.0016009868975358798,0.0,0.014261314616420369,0.014375629220475016,0.0017673963917718295,0.007026581115703006,0.028081006778965748,0.09553792539299977,0.09553792539299977,0.08776158262845328,0.006546652776750405,0.0033320863632302572,0.09553792539299977,0.0,0.0014535583630270405,0.0,0.0,0.048869730264738044,0.014748365794453792,0.0046330165049787335,0.004614530997817487,0.007690884996362478,0.0035890796649691564,0.0038942743976719068,0.032191955138372995,0.012271553642653817,0.018534762049366268,0.9307315810435858,0.06048185510845835,0.004946200310666801,0.004338406682241397,0.00887609860784444,0.07983262515227409,0.02324714146013396,0.001753079091807688,0.08113497875154714,0.13255634168380773,0.04089922655815791,0.004946200310666801,0.0030336260879569254,0.0014750004933322485,0.02635840221231828,0.011206908282751159,0.007425517677075237,0.0077526339013234205,0.004841677783242389,0.04038872352168026,0.0039020551682876353,0.06766301765954938,0.06296437752651533,0.005841411596507861,0.008382284832414877,0.009256223378966904,0.00877962412864718,0.009116190412829926,0.00588823678990262,0.07988962891626306,0.0058647772740481625,0.09262957220292056,0.08193258913468807,0.0,0.0030686121205832388,0.015841981764078743,0.001472059197475655,0.0,0.0007396748839870366,0.0034074900979629186,0.009735685994179767,0.005280660588026248,0.007079905704431089,0.010709254593597744,0.02086104455215219,0.0,0.01142177313043124,0.0,0.0,0.0,0.0,0.004252246654532009,0.027878919783306283,0.03527607771806397,0.0,0.021931469313794822,0.016135150262957802,0.04259059261637663,0.0,0.03209663673536477,0.0034497176679242608,0.020276908895498637,0.06621243448535243,0.03601027138677062,0.004024670612578304,0.0394951363596839,0.01229651695248026,0.08944486763810766,0.00158265173040432,0.0,0.0,0.026190993148389758
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-52cd5962bb91930a3086d8b81460d144e25e44885ba42ad1e96b45623ec94a49.json,0.010380069591640046,0.01050032366089843,0.0,0.0,0.0,0.0019319577379918712,0.007680822378787857,0.024233379880350292,0.0,0.0,0.0,0.004954297960541225,0.0,0.0,0.0,0.014300085742688816,0.0,0.0,0.024281802311037038,0.0,0.005064394229109224,0.005044187546122239,0.008406979243537066,0.005044187546122239,0.0015963255876282434,0.01599515050402818,0.005748922085329576,0.006398060201611272,0.9881255387418827,0.05438351171369581,0.0016220215241478518,0.0,0.0,0.06225669791750149,0.02108627981392207,0.0019163073617765255,0.08868941384661028,0.0,0.044707331979840725,0.0032440430482957036,0.0,0.001612337011607384,0.0,0.0,0.0,0.001694895511296655,0.0,0.04479855063176943,0.001599515050402818,0.0063853023505129735,0.0024581056257690836,0.0031926511752564867,0.0,0.0,0.006398060201611272,0.0,0.003218243706488623,0.0,0.0032054217969850266,0.0,0.0,0.0,0.022138571250033323,0.017317020333822927,0.0016091218532443114,0.0,0.0,0.0015963255876282434,0.0063853023505129735,0.005772340111274308,0.0,0.0063853023505129735,0.0,0.0,0.0016285106614886973,0.0,0.0,0.0,0.0,0.0,0.0038093389132288287,0.0019280307357958757,0.0,0.007775188170407082,0.011758323731377649,0.0038796816866672953,0.0,0.0,0.0037709190612028594,0.01173434886647956,0.013332686196300902,0.005714008369843243,0.005656378591804289,0.017142025109529727,0.0019202055946969643,0.0038093389132288287,0.010380069591640046,0.0,0.013782232410094622,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-5f7fb14fdd898ed311b835a9076315476cd27ad4c910796ff374b95fb9a46538.json,0.0,0.0,0.0,0.014505062726660375,0.05442384370860506,0.0017976039527244061,0.007146676346364892,0.025554538668917895,0.0,0.0,0.0,0.002560978955212656,0.0033890369162500136,0.0,0.0,0.15892820882666087,0.0,0.0,0.03614908376533147,0.0,0.001570733994396123,0.004693400529877798,0.007822334216462995,0.004693400529877798,0.0024755210131548904,0.05308199616963649,0.008915209738865558,0.03323825928379108,0.9397077765935965,0.05605855670251331,0.005030738588590031,0.0033094176143070027,0.001504634162858153,0.06733417155781303,0.021632175930937133,0.0017830419477731115,0.0825217020850526,0.06741096815599422,0.04220113143701281,0.004024590870872024,0.0025712295744685343,0.0015002105523291137,0.026808908417461606,0.04233710677773783,0.0012587385592990616,0.0042054072034772285,0.00656590614419682,0.040474926421735634,0.003968747377169084,0.0722852135841228,0.0,0.005941250431571737,0.0,0.0099682164778155,0.007441401332192032,0.0,0.005489802945508848,0.0,0.005467930842902706,0.0,0.0,0.0,0.13545398177286502,0.01611274594124687,0.0014972189851387766,0.0052321175907861645,0.0007523170814290765,0.003465729418416847,0.009902084052619562,0.005370915313748956,0.001309256788269995,0.010892292457881519,0.02121759234062641,0.0,0.015152594410210836,0.0,0.0,0.0,0.0,0.0037843086593452235,0.024810987254634726,0.04185883439096871,0.0,0.006631606368673442,0.010940616764685452,0.04933499508864404,0.0,0.032645218318460706,0.0035086787234113854,0.011524881911644238,0.012405493627317363,0.004725902334216138,0.0040934585106466165,0.016540658169756486,0.0005955563621970743,0.02185729829574964,0.0,0.0,0.15459775763005257,0.026638638071521774
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-671047fbfeb5a9a6c354cc7ce9e4998f33ba116a7addc63fe9e4d6f76439cead.json,0.002558528562077196,0.0025881693528433175,0.0,0.0,0.0,0.0019047922597202039,0.007572821458614326,0.023892631559803187,0.0,0.0,0.0,0.0065128466818986045,0.0,0.0,0.0,0.0,0.0,0.0,0.023940373117165008,0.014901460316632812,0.004993183203792995,0.0049732606492819235,0.008288767748803208,0.0049732606492819235,0.0031477589426652124,0.018924289040484665,0.005668085835693568,0.00709660839018175,0.9797399709045473,0.05361881894803989,0.0015992140943558238,0.0026300647507866773,0.00956611884207019,0.06610293779596946,0.020789783226625707,0.0018893619452311893,0.08744234187531484,0.0,0.044078697081882265,0.0031984281887116476,0.0,0.0015896657568515984,0.0,0.0,0.006002078252602228,0.0033421267841066715,0.004348388024570356,0.042248257745850205,0.0015770240867070554,0.03856004704764885,0.0012117709609958712,0.0031477589426652124,0.009033916410538422,0.006161519937399202,0.008673632476888803,0.009824875176465632,0.003966239517993134,0.0,0.003950437494029952,0.0,0.0,0.0,0.0029764470371922295,0.017073523734307525,0.0015864958071972537,0.0,0.0,0.0015738794713326062,0.006295517885330425,0.005691174578102508,0.006242965735730786,0.007082457620996728,0.0,0.0,0.006422447948783342,0.0,0.0,0.0,0.0,0.004296386844627357,0.039435641321620696,0.0019009204755503226,0.0,0.022997581086199443,0.01738948289890602,0.0019125645198179754,0.0,0.0,0.003717895737862567,0.021210476554088184,0.06854290039234075,0.03474092211666585,0.00464736967232821,0.039435641321620696,0.01325243755257507,0.07699339496125945,0.002558528562077196,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-6d16e41061297a74f80adbd06cea1fbde5c8dcfdb3fcbc44dc659d2fbb1652d1.json,0.0,0.0,0.0,0.01989329616589854,0.02005275511731443,0.0016435763840721598,0.006534313884707652,0.02886252330063395,0.0,0.0,0.0,0.007024624958986107,0.004647971288549366,0.0,0.0,0.22100706624013336,0.0,0.0,0.05784039110053872,0.0,0.0043084372866495245,0.004291246834547627,0.007152078057579379,0.004291246834547627,0.002716087402453245,0.03469930544202134,0.014672359111447068,0.022452491756602046,0.8711850343368783,0.061234068427096486,0.0055196161264214096,0.003025850398061137,0.0010317822675820164,0.0787665346711441,0.023458368537290986,0.0016302621234941187,0.0754508358278096,0.1849045922279723,0.038033914299449044,0.0055196161264214096,0.0035263709229885268,0.0013716651163383402,0.035686281014108055,0.015632664419038628,0.0025894881767262053,0.005767600773156896,0.004502480202444235,0.038111516836579463,0.0034018926903942493,0.06586511950949119,0.09201221546999662,0.006790218506133113,0.0,0.006835567910867978,0.008164542456946198,0.0,0.006160184466178305,0.11662231270191578,0.006135641474735007,0.0,0.11966714987316093,0.0,0.18833969381480717,0.014732126434997878,0.0013689298813729567,0.0,0.0010317822675820164,0.004074131103679868,0.010185327759199668,0.00491070881166596,0.0017956098182461834,0.011543371460426291,0.02909934664285057,0.0,0.01177610860749193,0.0,0.0,0.0,0.0,0.002224318138201093,0.031597047232189215,0.01722247339547828,0.0,0.007441418015109595,0.010003170784292206,0.02062853482936295,0.0,0.0447720226135883,0.0032080378330028754,0.010814672508180462,0.014583252568702715,0.008911987680873881,0.004010047291253594,0.018634156060009024,0.001633578471176913,0.028356324439144168,0.0,0.0,0.21300367046764065,0.03653416235415159
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-74f99525871355cc9150bfa112df57962296db99fc8dab149bcf0d60ee2e7113.json,0.0,0.0,0.0,0.019758123958612428,0.019916499408417797,0.0016324085089334385,0.006489914121916691,0.028666406430415056,0.0,0.0,0.0,0.006976893599982315,0.0046163889638689195,0.0,0.0,0.22756059600360637,0.0,0.0,0.05744737361011629,0.0,0.004279162048743575,0.004262088403395846,0.007103480672326411,0.004262088403395846,0.0026976319626754487,0.03446352844112728,0.014572662452298718,0.022299930167788237,0.8652654520281502,0.06081799136669519,0.005482111095130548,0.003005290161395852,0.0020495428983890464,0.07823132691758801,0.023298972154304827,0.0016191847169220797,0.07493815779117985,0.18364819099308602,0.0377754790906876,0.005482111095130548,0.0028019277746396246,0.0013623448408100118,0.03544379765015058,0.015526442617600472,0.0017145953074993827,0.005728410720349602,0.004471886469653502,0.037852554329267415,0.003378777298149733,0.06541757509487964,0.09450247122422656,0.006744079906688622,0.0,0.006789121168464875,0.008784820975189307,0.0,0.006118326861252564,0.11969087615604046,0.0060939506360555,0.0,0.12286034362610336,0.0,0.19556267660769933,0.014632023665118527,0.0013596281913894588,0.00712694800931695,0.0010247714491945232,0.004046447944013173,0.010116119860032934,0.0048773412217061754,0.0017834088968637822,0.011464935841370658,0.02890162059064206,0.0,0.011696091571579886,0.0,0.0,0.0,0.0,0.0014728028018907628,0.03138234964851678,0.017105449061030183,0.0,0.0073908546046997465,0.00993520061667913,0.020488366776632537,0.0,0.044467802886959146,0.003186239657812195,0.0107411882981322,0.013679485744225265,0.00885143195214576,0.003982799572265243,0.01850753953630477,0.0016224785304791729,0.02816364712046378,0.0,0.0,0.22126075912649978,0.03628591775327819
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-7576abded5038819514c68c8cd5b85c3191c78abeaecf1872e1da5d9501d392f.json,0.0,0.0,0.0,0.0192461150710718,0.01940038640461398,0.001590106533987758,0.006321735517674847,0.027923549725144384,0.1289315855670165,0.1304307900503539,0.10944192728363028,0.006796095486856844,0.004496760593139163,0.1304307900503539,0.0,0.2079322517310863,0.0,0.0,0.055958691490505155,0.0,0.004168272522755544,0.004151641321142811,0.0069194022019046855,0.004151641321142811,0.0026277259562602273,0.03357044603639953,0.014195028791009015,0.021722053317670287,0.8428431004704678,0.052001279154422805,0.006007554605846197,0.002927411549261608,0.0009982156845488226,0.0683208748627659,0.022695206288752302,0.0015772254212232239,0.07299622226706945,0.17888916092696314,0.036796571322619535,0.005340048538529953,0.0027293190631107606,0.001327041252885825,0.03452531270476393,0.015124092848525566,0.0016701635569033209,0.005579965594362651,0.006534004070427286,0.036871649245702964,0.004607708279505818,0.06700701188463579,0.08699566186975728,0.006569314890650568,0.0,0.01028718282716402,0.007898928479152831,0.0,0.005959777510291822,0.10906734025795879,0.00593603296672464,0.12500666688531695,0.1118715671305843,0.0,0.17724307756917973,0.014252851726783769,0.0013243950022870717,0.0069422614100500355,0.0009982156845488226,0.0039415889343903405,0.009853972335975852,0.00475095057559459,0.0017371939218375088,0.011167835314105964,0.02815266858296495,0.0,0.016754413105029314,0.0,0.0,0.0,0.0,0.0021519552358485084,0.030569112421864792,0.020629367162432674,0.0,0.007199329171816866,0.009677741405172285,0.025545516150574387,0.0,0.043315471302481784,0.003103671949154655,0.010462842849803646,0.01410882111778375,0.008622057349756736,0.0038795899364433193,0.018027938094945906,0.0015804338794187117,0.02743381884013507,0.0,0.0,0.18811351554937508,0.035345610241230806
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-7761f5078b70054621da0e20d683283d3a2d965de213d508fd763e65cc5f76d8.json,0.0008207091602545762,0.0008302171520196535,0.0,0.014790861840436055,0.014909421143024449,0.0018330228699872742,0.007287490199067407,0.02912370302312865,0.06221642239448748,0.06221642239448748,0.05645564254314604,0.002611438958701828,0.0034558124804423044,0.06221642239448748,0.0,0.0015075314936106334,0.0,0.0,0.05068434768929796,0.0,0.0032033656023407403,0.003190584331711006,0.005317640552851678,0.003190584331711006,0.002524297204270035,0.031869693535749866,0.012727217607765753,0.01922298975172214,0.9572134998591972,0.06272765076877751,0.00512986126439987,0.002249749604807597,0.0015342805779343931,0.07724349445066307,0.02411034794267939,0.001818173943966536,0.08414766053608502,0.1374783874174818,0.04241788542452387,0.00512986126439987,0.0031462698600625842,0.0015297698072190993,0.027337135176034748,0.01162304012827515,0.0019253099908629445,0.00428826804141146,0.0039055781606693067,0.04250443280176024,0.004046945210888871,0.057049116816502786,0.03887044852891487,0.0060583132902480834,0.0,0.005647013486766722,0.006070417816333307,0.0,0.0035623450239328815,0.049135575631642,0.0035481521691700926,0.059205355909633765,0.04998522798192666,0.0,0.0012730219937838118,0.016430221887216895,0.0015267192959712349,0.00533520811847264,0.0007671402889671966,0.003534016085978049,0.01009718881708014,0.005476740629072298,0.0013350536039641874,0.011106907698788153,0.021635651138556256,0.0,0.0077255760512382554,0.0,0.0,0.0,0.0,0.0022050699556905944,0.024697470827725557,0.0426835959241011,0.0,0.00553276766406833,0.0074374561059609885,0.0503070624378287,0.0,0.03328844025001989,0.0035778116384887846,0.008040815638801118,0.011445169407970381,0.007830905384400786,0.004174113578236915,0.014457056094278374,0.0018218725497668518,0.022287961478679164,0.0008207091602545762,0.0,0.0007264693997062753,0.02716350992464646
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-8968952d2b276d6b51e5b53e71e08a324cee715d69c2e44624780e03e2bfa78d.json,0.0034364054452662046,0.0034762165211714904,0.0,0.02064369069666872,0.02080916459523198,0.0017055736880496161,0.006780794576521089,0.025672496421830317,0.1447263625812746,0.1447263625812746,0.13507793840918964,0.00656064059639322,0.004823297298126559,0.1447263625812746,0.0,0.0,0.0,0.0,0.04072934121738673,0.01601153417116325,0.004470955742570884,0.004453116849852049,0.007421861416420082,0.004453116849852049,0.004227811301890699,0.02965380936090409,0.010150543203473235,0.016238990840495095,0.8948867255668644,0.0571894894817436,0.0042958660719653145,0.004709982638702496,0.00963631890792679,0.07539596821705079,0.021479330359826573,0.0016917572005788724,0.0782969149328039,0.0959396868803291,0.03946859063644607,0.0042958660719653145,0.002195633443813857,0.0014234056621365253,0.021321686192438297,0.016222343765466954,0.00806149858784881,0.00822959541074716,0.004672318146374657,0.039549120416952896,0.0028241723200861037,0.06834961604723296,0.09114286933050773,0.0070463521698178305,0.008089076407795388,0.008669726020172288,0.009178560040279837,0.008797310312366066,0.005682269005763688,0.11429800783811594,0.00565963009286219,0.14032062133694306,0.11720464452637902,0.0,0.00355352819507572,0.015287836610488442,0.001420567251440922,0.007446380568507697,0.0010707021008807547,0.004227811301890699,0.010569528254726747,0.00509594553682948,0.007453367886477945,0.011978798688690312,0.03019700237509731,0.0,0.011501472854496092,0.0,0.0,0.0,0.0,0.0030776287832901296,0.036151884683416374,0.026382656118662185,0.0,0.021450320998068515,0.015570750211636992,0.03168186165366507,0.0,0.04646086696701161,0.0033290481484535553,0.019855391348557693,0.06389635432417777,0.03531114317915087,0.004161310185566944,0.038674109196212864,0.011866390508911908,0.09416304847773567,0.0034364054452662046,0.0,0.0,0.022224432136184177
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-a0c34cdf49f2afd4ad187a519eb60b4f3f254f5778afc08109bdef5a95c02bd7.json,0.0,0.0,0.0,0.02134216537772826,0.021513238048827932,0.0017632813942581888,0.007010221252146011,0.030964639563181313,0.0,0.0,0.0,0.007536242678988311,0.00498649248892197,0.0,0.0,0.01848971937976658,0.0,0.0,0.06205302440006288,0.0,0.004622229535237592,0.00460378706755315,0.007672978445921918,0.00460378706755315,0.002913905571007884,0.03722652641674358,0.015740976861075024,0.02408775238730467,0.9346352119007787,0.06569387014719455,0.006661823616882414,0.003246229235474151,0.0011069290682099613,0.08450326155922863,0.025166889219333563,0.001748997429008336,0.0809460736268189,0.1983715696745898,0.04080400161802553,0.0059216209927843684,0.0037832036880165775,0.0014715662759767429,0.03828538542671304,0.01677122315695344,0.0027780858662376667,0.006187666865606532,0.007245607486749944,0.040887256105736215,0.005109523233670687,0.07576154484620498,0.09422666803306971,0.00728476392751971,0.0,0.011407536344737967,0.008759182686292607,0.0,0.006608843227290874,0.11955543497603534,0.006582512719873761,0.0,0.12261274042188425,0.0,0.016531924638690722,0.01580509716033404,0.001468631828286861,0.008981381731075114,0.0011069290682099613,0.004370858356511826,0.010927145891279565,0.005268365720111346,0.0019263877325958313,0.012384098676783506,0.031218711230980523,0.0,0.018579097858132065,0.0,0.0,0.0,0.0,0.0023863197512509434,0.03389832443319552,0.01847682115394779,0.0,0.00798339162091804,0.010731722053482086,0.02213095296812548,0.0,0.04803286006230489,0.003441685751772141,0.01160232709807111,0.015645380507628703,0.009561065865773096,0.004302107189715176,0.019991319537525566,0.0017525553130365028,0.030421573209278036,0.0,0.0,0.014675414004074351,0.03919501968887815
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-a2b66bb54b6ab53c07ca12f058f214b3e15a0426ad3bc41e869ce5dbf8ff8ca2.json,0.0,0.0,0.0,0.009036861154874717,0.009109298039734329,0.0011199329253755383,0.004452481390667966,0.017793882694266284,0.044348195500510015,0.044348195500510015,0.038716678611556365,0.0041483687699134485,0.0021114183811563217,0.044348195500510015,0.0,0.06171138957750034,0.0,0.0,0.03096691847539275,0.02394781108347724,0.002935769107535804,0.002924055533711321,0.004873425889518867,0.002924055533711321,0.002776112877700815,0.020398836763230514,0.007776024118812613,0.011744784803072112,0.5906951289774512,0.038325087252130054,0.003761066352205342,0.0027490858925203975,0.00609315566479082,0.050895402757848276,0.014730843212804257,0.0011108605884018016,0.051412198489558227,0.08399599105789711,0.02591630867762235,0.003134221960171119,0.002563060371363679,0.0009346525913023405,0.016702332671547995,0.007101398212618499,0.016860559985718178,0.0049125538588264865,0.003067989947674638,0.025216456986064246,0.002781659558622343,0.045034720016035444,0.02659877917823417,0.007711424660280042,0.02419701592400536,0.007935435943579615,0.012362931371654855,0.02118082476071769,0.004974873611918707,0.03355249784402242,0.005574434688035179,0.04299815345880146,0.03420454591039614,0.0,0.05250054467479349,0.010038470749057135,0.0009327888022347576,0.0,0.00609315566479082,0.0033930268505232186,0.00740296767386884,0.0033461569163523784,0.01835292757978564,0.008328338633102445,0.013218862933322879,0.0,0.008496254374176001,0.0,0.0,0.0,0.0,0.0074098461487459855,0.024290513129966326,0.022353129778068796,0.0,0.06460297235581222,0.05566531021156667,0.02698806402706199,0.12239650545409571,0.022081731664915914,0.002185956935039883,0.10770248942505106,0.1030506617634935,0.037171845850403014,0.0025502830908798635,0.04195634086085093,0.04971937552912562,0.743804955085787,0.0,0.0,0.05725733962166636,0.016596251815225838
