,findfirstfileexw ntclose findfirstfileexw,findresourcea loadresource sizeofresource,findresourceexw loadresource findresourceexw,findwindowa findwindowexa findwindowexa,findwindowexa findwindowexa ntdelayexecution,findwindowexa ntdelayexecution getforegroundwindow,findwindowexa ntdelayexecution socket,getforegroundwindow findwindowa findwindowexa,gethostbyname gethostbyname gethostbyname,gethostbyname gethostbyname ntdelayexecution,gethostbyname ntdelayexecution getforegroundwindow,gethostbyname ntdelayexecution gethostbyname,gethostbyname ntdelayexecution socket,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics getkeystate getkeystate,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemmetrics ldrloaddll ldrgetprocedureaddress,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getvolumenameforvolumemountpointw ntclose regopenkeyexw,getvolumepathnamesforvolumenamew getvolumepathnamesforvolumenamew ntclose,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress getsystemmetrics getsystemmetrics,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress getsystemmetrics,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetdllhandle,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,ldrloaddll ldrgetprocedureaddress ldrloaddll,loadresource findresourceexw loadresource,loadresource sizeofresource findresourcea,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,lookupprivilegevaluew ntclose lookupprivilegevaluew,ntallocatevirtualmemory getsystemmetrics getsystemmetrics,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory writeprocessmemory ntallocatevirtualmemory,ntclose findfirstfileexw ntclose,ntclose lookupprivilegevaluew ntclose,ntclose ntclose ntclose,ntclose ntclose ntunmapviewofsection,ntclose ntdelayexecution ntcreatemutant,ntclose ntopenkey ntqueryvaluekey,ntclose ntquerydirectoryfile ntclose,ntclose ntunmapviewofsection ntclose,ntclose regopenkeyexw regopenkeyexw,ntcreatefile ntclose ntquerydirectoryfile,ntcreatefile ntcreatesection ntmapviewofsection,ntcreatemutant ntclose ntdelayexecution,ntdelayexecution getforegroundwindow findwindowa,ntdelayexecution gethostbyname gethostbyname,ntdelayexecution ntcreatemutant ntclose,ntdelayexecution ntdelayexecution ntdelayexecution,ntdelayexecution socket gethostbyname,ntdelayexecution timegettime ntdelayexecution,ntenumeratevaluekey ntenumeratevaluekey ntenumeratevaluekey,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntopenkey ntqueryvaluekey ntclose,ntqueryvaluekey ntclose ntopenkey,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntunmapviewofsection ntclose ntclose,process32nextw process32nextw process32nextw,regclosekey regclosekey regclosekey,regclosekey regcreatekeyexa regclosekey,regclosekey regopenkeyexa regqueryvalueexa,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regclosekey,regclosekey regqueryvalueexw regqueryvalueexw,regcreatekeyexa regclosekey regcreatekeyexa,regenumkeyw regenumkeyw regenumkeyw,regenumvaluew regenumvaluew regenumvaluew,regopenkeyexa regqueryvalueexa regclosekey,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regopenkeyexw,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexa regclosekey regopenkeyexa,regqueryvalueexw regclosekey regclosekey,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regopenkeyexw regclosekey,regqueryvalueexw regopenkeyexw regqueryvalueexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,sizeofresource findresourcea loadresource,socket gethostbyname ntdelayexecution,timegettime ntdelayexecution timegettime,writeprocessmemory ntallocatevirtualmemory writeprocessmemory
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-08cadbda2bd111540dc25897982bc801f681dc16e0eba323973e193712332ef3.json,0.0,0.0004990377214443705,0.00617365185299736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004748962963844122,0.0004702160950656427,0.03140483677989547,0.0009688034052672356,0.0014388735018159736,0.00046558293174194594,0.003226971092172892,0.0009497925927688246,0.0018623317269677838,0.0009497925927688246,0.0009497925927688246,0.27475353870500624,0.020842292052735512,0.017226568474452,0.014433070884000324,0.00625296306122616,0.00617365185299736,0.0,0.021313674915879183,0.01275506941750249,0.010978829871776152,0.0009404321901312854,0.001256097925507112,0.00046558293174194594,0.0,0.0,0.011477867593220522,0.0,0.0005141536943539795,0.0,0.0013967487952258378,0.02780519994489487,0.002056614777415918,0.008234828944771502,0.02780519994489487,0.002351080475328214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003836996004842597,0.0,0.0,0.0036879669624833053,0.0013967487952258378,0.0,0.0,0.0013967487952258378,0.0,0.004748962963844122,0.0005040215091226863,0.0,0.0583067957881397,0.007449326907871135,0.014047649376374916,0.14131114242668533,0.0,0.15913922723951787,0.0,0.00046558293174194594,0.05919317187390885,0.06666780558414012,0.07006219816478076,0.041704255641660554,0.005121412249161406,0.011639573293548647,0.0066485481493817715,0.009777241566580865,0.0,0.0032590805221936214,0.01489865381574227,0.155760645366353,0.015519839801851038,0.007914909839613082,0.1515166449194938,0.8990406411936976,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-0904d313bde15d4656a630055d025d6a289de46fc2369597deb20d51da0ccd57.json,0.004519567822044108,0.0,0.002967653097438613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003523406429155442,0.005872344048592404,0.0023489376194369615,0.004697875238873923,0.03330366253792221,0.0013059583385641683,0.052878621430002964,0.0016816960579601728,0.0023311554823555627,0.004202543755396461,0.005121401901748891,0.002637913864389878,0.005172361545103336,0.0016486961652436736,0.0,0.05153410663634821,0.008104110331689887,0.007435269721086046,0.008081814914223964,0.0035522827611563987,0.002967653097438613,0.0,0.00941749792457697,0.01118696574184579,0.0,0.0019589375078462525,0.020059641871533425,0.009374905300499798,0.0,0.005023863379228578,0.0,0.024035298862785975,0.0032129747383289465,0.0,0.004202543755396461,0.02096106841654194,0.004283966317771929,0.010762854770945107,0.008825713017491342,0.0013059583385641683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026641776941206436,0.12048589422086922,0.24111269692145185,0.00960262856577917,0.002909453369120627,0.005788650236921348,0.143140712787858,0.0038792711588275025,0.39161937080637793,0.02703861710999625,0.0,0.0,0.06529791692820841,0.029741078884344185,0.015135264521641557,0.11050171358418477,0.0,0.11268469579686095,0.0,0.000646545193137917,0.04923879881051027,0.053616576094177956,0.06072706274323383,0.16321167402813425,0.03103416927062002,0.05915888517211941,0.014508526254144328,0.02359889954953397,0.0,0.008405087510792922,0.05075379766132649,0.1145125702302864,0.02640129071345697,0.020042900987275427,0.12023312438705483,0.8007462217013103,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-095879f4cafe44bf45530fa8b6999d7361bdac2f041fc3c4e7afc1d80cbe914b.json,0.0,0.0027069155038172464,0.038639488323679416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5429178826719229,0.0,0.0,0.0,0.0,0.05023133482078324,0.0076517376333412905,0.00851741621137407,0.0078825773438887,0.007804838838283393,0.020203581446264673,0.012502831097890134,0.011591846497103826,0.02272902912704776,0.007727897664735884,0.005151931776490589,0.13253000963763542,0.0,0.01767813376548159,0.008839066882740795,0.018500597443896438,0.038639488323679416,0.0,0.11561113437703427,0.16750523415705684,0.059552141083979424,0.0076517376333412905,0.0,0.002525447680783084,0.03341403770068039,0.0,0.06090559883588805,0.042799805590221986,0.006972271567785917,0.22021970341310929,0.005050895361566168,0.012927678939447736,0.005577817254228733,0.011823866015833049,0.012927678939447736,0.0076517376333412905,0.22021970341310929,0.0,0.0,0.21977054197061152,0.0,0.4642808120657554,0.0,0.020812903568755717,0.0,0.0,0.011252547988101122,0.005050895361566168,0.0,0.0,0.0063136192019577105,0.0,0.04507940304429266,0.0013669744577150702,0.0,0.017854054477796342,0.007576343042349253,0.023647732031666098,0.0,0.0,0.0,0.0,0.002525447680783084,0.006358015161931125,0.02341451651485018,0.025505792111137637,0.08226005684761051,0.016415409925090045,0.015152686084698505,0.018031761217717063,0.016415409925090045,0.0,0.005050895361566168,0.025254476807830842,0.0,0.02104595162405657,0.013889962244306962,0.0,0.08839066882740794,0.0,0.4937219049314927,0.0,0.03341403770068039
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-09a45409e39fb3077d1e7fea751027d152dfa6d9bd30829749ff4ec5caecdfb2.json,0.0,0.013582040841663671,0.16802495684481014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1292499668037001,0.012797618162219611,0.0,0.02636740040371726,0.026107363335299415,0.021119199753070934,0.06273338135915128,0.025849993360740023,0.0337907196049135,0.025849993360740023,0.025849993360740023,0.5646004322323616,0.0,0.012671519851842563,0.025343039703685125,0.0,0.16802495684481014,0.0,0.5800828088817797,0.0,0.29880489851660075,0.025595236324439222,0.0,0.012671519851842563,0.0,0.0,0.303332245463822,0.20320381277012042,0.032651369645146956,0.0,0.025343039703685125,0.0,0.05130929515665951,0.02636740040371726,0.0,0.03412698176591896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10442945334119766,0.0,0.0,0.05855115593520786,0.025343039703685125,0.0,0.0,0.05068607940737025,0.0,0.056008318948270054,0.004572560635408394,0.0,0.025595236324439222,0.008447679901228375,0.05273480080743452,0.0,0.0,0.0,0.0,0.012671519851842563,0.0,0.05221472667059883,0.051190472648878445,0.0,0.012671519851842563,0.008447679901228375,0.012924996680370011,0.012671519851842563,0.0,0.012671519851842563,0.0337907196049135,0.0,0.0,0.012671519851842563,0.0,0.012671519851842563,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-0a1311fceceea990bf446f7afa4fedcc6b7f8780afd4a6c87a31949818f87cea.json,0.003465624308841096,0.0005313978393608682,0.007922491750170211,0.022557692179194504,0.019139860030831703,0.01847544487508534,0.0,0.022899475394030786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011462328489607964,0.0018359266700328676,0.003344128448249479,0.001547438242246732,0.0013619353801607233,0.004627220945100007,0.0031089646996597135,0.00269701846814305,0.005453510399582151,0.0016856365425894065,0.001011381925553644,0.028471571460041586,0.0,0.0026441262543428616,0.0036356735997214343,0.0026230205033327112,0.007922491750170211,0.0,0.0226957608862854,0.0524224195002005,0.011690752465939102,0.0016690242454844254,0.0,0.0003305157817928577,0.007459880327204739,0.0028535706226288688,0.011867885079059391,0.016442782817270185,0.0021899760321791206,0.013697138988618572,0.0014873210180678597,0.029608229075246684,0.0025549720375423073,0.008768816706064815,0.027916330270946872,0.00267043879277508,0.013697138988618572,0.022899475394030786,0.0,0.013817173568448452,0.0,0.0,0.0,0.004085806140482169,0.0,0.0027907361074978013,0.005072521352076374,0.0011568052362750019,0.005918349649452422,0.0,0.0024788683634464326,0.0,0.014159346957751015,0.00017890160030655203,0.0,0.06175389708292373,0.007767120872132155,0.014098881762692448,0.14657868912135613,0.0,0.17281423196403764,0.009089423386138528,0.0004957736726892866,0.06427970471107476,0.06860749477559643,0.07210184740492717,0.037410855525352435,0.005618768290478581,0.013220631271714306,0.006911109824616566,0.010080731344682159,0.0,0.0036356735997214343,0.0160300154169536,0.16315080344384775,0.01625078726612646,0.008097636653925013,0.15878076677193212,0.9307324415286872,0.0,0.0,0.0,0.007459880327204739
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-0ded1dc774b46d985a4e90a46f5d56a0047630d7a6e8df439870f7bb40b57a14.json,0.05193608472997852,0.005309043095057348,0.07578319618477049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09851815504020163,0.015007267419391034,0.012528834847529636,0.015460010761256906,0.012756285916569124,0.03962505827073715,0.02942599531399484,0.02273495885543115,0.044578190554579296,0.015156639236954098,0.010104426157969398,0.2648339578259536,0.0,0.03714849212881608,0.022289095277289648,0.03930876603157071,0.07578319618477049,0.0,0.2267468244984346,0.32852614185164686,0.11679894809126166,0.015007267419391034,0.0,0.004953132283842144,0.065534578335608,0.042763806007982914,0.11945346963879033,0.17059339140497473,0.024614348807310105,0.4190852988782326,0.014859396851526433,0.025354912080486944,0.01914449351679675,0.02319001614188536,0.025354912080486944,0.02000968989252138,0.4190852988782326,0.0,0.0,0.4183560493280345,0.0,0.0,0.0,0.04082011493302119,0.0,0.006970360605652036,0.031878161590161075,0.009906264567684288,0.0886927957169097,0.0,0.02476566141921072,0.0,0.08841372888223224,0.0026810317114138943,0.0,0.035016957311912414,0.017335962993447505,0.04638003228377072,0.0,0.0,0.0,0.13621472527326503,0.004953132283842144,0.015587380011548043,0.04592262929964884,0.050024224731303454,0.1613357292423695,0.03219535984497394,0.03714849212881608,0.0353654915528929,0.03219535984497394,0.0,0.01238283070960536,0.04953132283842144,0.0,0.04127718947674698,0.02724222756113179,0.0,0.24022691576634397,0.0,0.0,0.0,0.065534578335608
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-0e4b24dfaad406b918efb40923889150f139511f43c56e34deac187d950ce03f.json,0.02692806664785838,0.004128986629719971,0.04584116797222068,0.25494450503943955,0.22573211383700376,0.008444417082302199,0.22739554156685776,0.2522888331119454,0.0,0.0,0.2633735885173893,0.0,0.3126305612452994,0.0,0.0,0.0,0.0,0.056319149223013974,0.007781038932230702,0.0,0.004007889719837048,0.0039683636430402815,0.0218290491873131,0.011442696832768391,0.010477981250793297,0.02311311090421387,0.005238990625396648,0.002619495312698324,0.08645593162536118,0.0,0.016692802319710015,0.010272493735206164,0.018813225946643645,0.04584116797222068,0.0,0.05878238255761005,0.17218726250120484,0.030279235284613123,0.007781038932230702,0.013857099552920284,0.003852185150702312,0.03397867787561424,0.022172380230163078,0.03165556416118644,0.049138926532067334,0.0,0.20398589811750034,0.006420308584503852,0.0,0.0,0.006679816199728413,0.0,0.006484199110192252,0.20398589811750034,0.25494450503943955,0.0,0.20376508686604025,0.0,0.40177027916947794,0.0,0.010582303048107417,0.0,0.0,0.013985518351161366,0.003852185150702312,0.045985859863464915,0.0,0.0012840617169007705,0.0,0.001309747656349162,0.04448236773199981,0.0,0.003890519466115351,0.002568123433801541,0.008015779439674096,0.003783798756287729,0.0704118120155642,0.0,0.0,0.0012840617169007705,0.0,0.009259515167093989,0.007781038932230702,0.004182505566511883,0.002568123433801541,0.003852185150702312,0.001309747656349162,0.002568123433801541,0.0,0.0012840617169007705,0.006420308584503852,0.0,0.0,0.002568123433801541,0.0,0.002568123433801541,0.0,0.42695288105414947,0.0,0.03397867787561424
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-0e9e218c49e56ec187e145db72a72726d50ae295f08b4bf344f19e13de603ba2.json,0.03520185957236599,0.003598426613548182,0.0513652394844754,0.336749213153326,0.2464865374627438,0.2244598604067162,0.021751027427087146,0.336749213153326,0.0,0.0,0.08911204470811655,0.0,0.0,0.0,0.0,0.0,0.0,0.06677481132981802,0.010171804883039457,0.0,0.00873222555882066,0.01037532931874979,0.0436435107512207,0.0199447024204047,0.015409571845342623,0.04700070388592999,0.010273047896895081,0.006848698597930054,0.17617820471357484,0.0,0.036929124481802134,0.015107369106191782,0.040989484227083206,0.0513652394844754,0.0,0.15368716983524364,0.44534474138507685,0.07916538549806001,0.010171804883039457,0.0,0.0033571931347092846,0.07577326227629412,0.026086466693235163,0.0809645988048341,0.06607247173612736,0.011122271469955721,0.27245865212934506,0.010071579404127855,0.0,0.01853711911659287,0.010478670670584793,0.0,0.013562406510719277,0.27245865212934506,0.336749213153326,0.0,0.27210145451183965,0.0,0.04840703710707357,0.0,0.027667544849999445,0.0,0.0,0.02326881949047215,0.006714386269418569,0.06011526198287012,0.0,0.015107369106191782,0.0,0.056501763432922944,0.0,0.0,0.010171804883039457,0.0033571931347092846,0.019210896229405455,0.0,0.0,0.0,0.0,0.0033571931347092846,0.0,0.019021437084374617,0.020343609766078914,0.0,0.0050357897020639275,0.0033571931347092846,0.003424349298965027,0.0050357897020639275,0.0,0.0033571931347092846,0.013428772538837138,0.0,0.0,0.0050357897020639275,0.0,0.0033571931347092846,0.0,0.05167930037124573,0.0,0.07577326227629412
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-0eec1cf54f4696068a4411a96e8deb728f734fac856440cb5175b1204d1dd137.json,0.0,0.0038939091619218233,0.05311270556621046,0.24293410930038659,0.21788935576426427,0.010618196341344812,0.2170643613713157,0.24293410930038659,0.0,0.0,0.2425346130501031,0.0,0.28646741173926105,0.0,0.0,0.0,0.0,0.06052378076149564,0.008561043767405335,0.01225233849176332,0.010079217912833139,0.011227292989699027,0.021797201682035344,0.017985374310125632,0.013586971191356162,0.025430068629041232,0.009881433593713573,0.00741107519528518,0.18225179300927305,0.0,0.019375290384031414,0.010898600841017672,0.01922063435959874,0.05311270556621046,0.0,0.16630709556174678,0.16063798199690923,0.0856660015622801,0.009784050019891813,0.0,0.0024219112980039268,0.032044154402800264,0.0,0.08696397128292072,0.11519117611921965,0.017384711973757537,0.1840082644748538,0.007265733894011781,0.018596519689555082,0.0213965685830862,0.015118826869249707,0.018596519689555082,0.01100705627237829,0.1840082644748538,0.24293410930038659,0.0,0.1838989169300447,0.0,0.37365791464498455,0.0,0.02993944797253074,0.0,0.0,0.016786349356117256,0.007265733894011781,0.0,0.0,0.01816433473502945,0.0,0.04570163037092527,0.0013109322788252536,0.0,0.025683131302216007,0.012109556490019633,0.03401736045581184,0.0,0.0,0.0,0.06660431484335771,0.0036328669470058906,0.010670369663083419,0.033681878969097086,0.036690187574594295,0.11833143242462511,0.023008157331037303,0.025430068629041232,0.02593876318349813,0.023008157331037303,0.0,0.008476689543013744,0.0363286694700589,0.0,0.0302746885651626,0.019375290384031414,0.0,0.15984614566825917,0.0,0.3970526877278846,0.0,0.032044154402800264
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-10672ba06f9cceb9fb651a6338f13de953b8a97d9d5164acd08456fb7a974b69.json,0.0,0.00308472549990932,0.04403248448923488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5863927965730665,0.0,0.0,0.0,0.0,0.05724222983600535,0.008719707047707399,0.0,0.0059885103674672075,0.00889417691582325,0.018706543856275647,0.014247878019957874,0.013209745346770467,0.021584473680318052,0.008806496897846976,0.005870997931897984,0.14817793140756189,0.0,0.017267578944254444,0.010072754384148426,0.017568971220277105,0.04403248448923488,0.0,0.13174722808427858,0.19088429854714803,0.06786396099800504,0.008719707047707399,0.0,0.0014389649120212036,0.026878381078529252,0.0,0.0694063237479597,0.08810690659286673,0.007945406447712303,0.0,0.0057558596480848144,0.0,0.009534487737254764,0.007485637959334009,0.0,0.008719707047707399,0.0,0.0,0.0,0.0,0.0,0.5000338690202465,0.0,0.023717805108862,0.0,0.0,0.012823090217962086,0.0057558596480848144,0.0,0.0,0.012950684208190833,0.0,0.020548492761642945,0.049848512363147086,0.0,0.008719707047707399,0.0028779298240424072,0.017965531102401622,0.0,0.07890596343513578,0.0,0.07914515459570674,0.0028779298240424072,0.0018113542398314135,0.0177883538316465,0.017439414095414798,0.0,0.004316894736063611,0.007194824560106018,0.002935498965948992,0.004316894736063611,0.0,0.004316894736063611,0.010072754384148426,0.0,0.0,0.004316894736063611,0.0,0.04172998244861491,0.0,0.5316205312814681,0.0,0.026878381078529252
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-1078ebc75c7612450f362dc2e480699e1e6f21473898effad033a32e4e47d5ed.json,0.0,0.01348985442523252,0.16688450830522056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1283726986963235,0.012710755917363873,0.0,0.039282652419236216,0.03889524427059919,0.018878270225426073,0.062307586319545104,0.025674539739264698,0.03146378370904345,0.025674539739264698,0.025674539739264698,0.5607682768759059,0.0,0.012585513483617382,0.025171026967234764,0.0,0.16688450830522056,0.0,0.5761455688154645,0.0,0.2967767973551155,0.025421511834727746,0.0,0.006292756741808691,0.0,0.0,0.30352172456773174,0.19953113083827909,0.02084769805263261,0.0,0.025171026967234764,0.0,0.027796930736843483,0.039282652419236216,0.0,0.03177688979340969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10372065138826451,0.0,0.017711129515818304,0.0560768276875906,0.025171026967234764,0.0,0.0,0.025171026967234764,0.0,0.0770236192177941,0.0068122874214519395,0.0,0.038132267752091616,0.012585513483617382,0.07856530483847243,0.0,0.0,0.0,0.0,0.012585513483617382,0.0,0.07779048854119838,0.07626453550418323,0.0,0.012585513483617382,0.012585513483617382,0.012837269869632349,0.012585513483617382,0.0,0.012585513483617382,0.05034205393446953,0.0,0.0,0.012585513483617382,0.0,0.012585513483617382,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-1203e135f7e763fee8490a3e11c091a2a7617dc3e486d2bbe6ac81a32bc931be.json,0.0,0.0015890765354638296,0.02570745855852817,0.15024260179915028,0.14411025070530742,0.14787079594249558,0.0048026611375760345,0.15024260179915028,0.0,0.0,0.0017887345382325193,0.0,0.0012799851023563551,0.0,0.0,0.0,0.0,0.043853899893959825,0.007486501833003584,0.0,0.004627413998881144,0.00458177813215933,0.01927311192033556,0.007339702881936001,0.010585424112335129,0.021496932526528127,0.006048813778477217,0.0030244068892386084,0.8807643458323201,0.06371301404713378,0.058560609296404206,0.04447641212385129,0.026246573889860503,0.02570745855852817,0.0,0.06786873865025678,0.1966656416064652,0.034959683780204254,0.005989201466402867,0.0,0.001482547070795043,0.03346171147285878,0.0,0.03654876031566808,0.04619820200335948,0.004911630140634736,0.12415855492856644,0.002965094141590086,0.0,0.004911630140634736,0.0061698853318415256,0.0,0.005240551283102508,0.12415855492856644,0.14870951402568955,0.0,0.1226905623440242,0.0,0.0021376700174615786,0.0,0.012218075019091548,0.0,0.0,0.0066057325937424,0.002965094141590086,0.0,0.0,0.006671461818577694,0.0,0.02495135683621852,0.007222258430465065,0.0,0.0044919010998021505,0.0022238206061925645,0.009254827997762288,0.0,0.01048978075853382,0.0,0.04077111822993391,0.001482547070795043,0.0009331075066529048,0.00916355626431866,0.008983802199604301,0.0,0.002965094141590086,0.0037063676769876074,0.0015122034446193042,0.002965094141590086,0.0,0.0022238206061925645,0.005930188283180172,0.0,0.0,0.002965094141590086,0.0,0.021496932526528127,0.0,0.0022821741946866627,0.0,0.03346171147285878
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-12efad6f7e8313a41ffc7a49cdd612243712922f8d7947141e366574279077b3.json,0.0,0.0138022610320348,0.17074932562081602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1313456350929354,0.013005119666657423,0.0,0.040192385005047675,0.03979600501273109,0.012876976789175883,0.06375054493173886,0.02626912701858708,0.025753953578351765,0.02626912701858708,0.02626912701858708,0.5737549043856497,0.0,0.012876976789175883,0.025753953578351765,0.0,0.17074932562081602,0.0,0.589488313407366,0.0,0.30364974270476564,0.026010239333314845,0.0,0.012876976789175883,0.0,0.0,0.31745200373680044,0.0,0.0,0.0,0.025753953578351765,0.0,0.0,0.040192385005047675,0.0,0.026010239333314845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10612268003394958,0.0,0.0,0.05100043594539108,0.025753953578351765,0.0,0.0,0.012876976789175883,0.0,0.01313456350929354,0.013940101390605813,0.0,0.03901535899997227,0.012876976789175883,0.08038477001009535,0.0,0.0,0.0,0.0,0.012876976789175883,0.0,0.07959201002546218,0.07803071799994454,0.0,0.012876976789175883,0.012876976789175883,0.01313456350929354,0.012876976789175883,0.0,0.012876976789175883,0.05150790715670353,0.0,0.0,0.012876976789175883,0.0,0.012876976789175883,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-12f4f6331583edc2599a31940233f76e950dee226f92573abf7ad0bad10cb2c7.json,0.007858017822106532,0.001606534473139116,0.02293225256898831,0.16119278307772528,0.15344313004514232,0.14949533641109267,0.004855424209048139,0.16119278307772528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029811928339684803,0.004541250094450168,0.007582535960034658,0.004678251767476496,0.004632114535276553,0.011990677222294773,0.008162372285539805,0.006879675770696494,0.01423892920147504,0.004586450513797662,0.003057633675865108,0.8822782406824389,0.06441297896607637,0.060702803437867284,0.04346620493081855,0.02836491920067476,0.02293225256898831,0.0,0.06861435925632195,0.09941312638871333,0.03534375840906055,0.004541250094450168,0.0,0.0014988346527868466,0.019830985997609962,0.00647023647429218,0.03614702564563011,0.05080274063034518,0.006620787158780567,0.13069877678070205,0.003747086631967116,0.007672482515471782,0.005793188763932996,0.0070173776512147444,0.007672482515471782,0.005298125110191863,0.13069877678070205,0.16119278307772528,0.0,0.1304322027630203,0.0,0.0,0.0,0.012352305427404143,0.0,0.0,0.008162372285539805,0.002997669305573693,0.013419370617932573,0.0,0.007494173263934232,0.0,0.0267542946638197,0.009735471626460528,0.0,0.010596250220383727,0.005245921284753963,0.014034755302429489,0.0,0.014581907660658037,0.0,0.04121903853152099,0.0014988346527868466,0.004716794135234087,0.01389634360582966,0.015137500314833897,0.048820739658001475,0.009742425243114501,0.011241259895901348,0.010701717865527878,0.009742425243114501,0.0,0.003747086631967116,0.014988346527868464,0.0,0.012490617736824543,0.008243590590327657,0.0,0.07269348066016205,0.0,0.0,0.0,0.019830985997609962
