,cryptcreatehash cryptcreatehash crypthashdata,cryptcreatehash crypthashdata crypthashdata,cryptdecrypt cryptdecrypt cryptdecrypt,crypthashdata cryptcreatehash cryptcreatehash,crypthashdata crypthashdata cryptcreatehash,crypthashdata crypthashdata crypthashdata,findfirstfileexw getfileattributesw setfileattributesw,findfirstfileexw ntclose findfirstfileexw,findresourceexw loadresource findresourceexw,findresourceexw loadresource ntqueryvaluekey,getasynckeystate getasynckeystate getasynckeystate,getasynckeystate getkeystate getkeystate,getfileattributesw findresourceexw loadresource,getfileattributesw ntqueryvaluekey getfileattributesw,getfileattributesw setfileattributesw findfirstfileexw,getkeystate getasynckeystate getkeystate,getkeystate getkeystate getasynckeystate,getkeystate getkeystate getkeystate,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress process32nextw,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrgetprocedureaddress ntprotectvirtualmemory ldrgetprocedureaddress,ldrgetprocedureaddress process32nextw ldrgetdllhandle,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,loadresource findresourceexw loadresource,loadresource ntqueryvaluekey getfileattributesw,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntfreevirtualmemory,ntallocatevirtualmemory ntreadfile ntreadfile,ntclose findfirstfileexw ntclose,ntclose ntclose ntclose,ntclose ntopenkeyex ntopenkeyex,ntclose ntopenkeyex ntqueryvaluekey,ntclose ntquerydirectoryfile ntclose,ntclose process32nextw ntopenmutant,ntdelayexecution ntdelayexecution ntdelayexecution,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntopenfile ntopenfile ntopenfile,ntopenkey ntqueryvaluekey ntclose,ntopenkeyex ntopenkeyex ntquerykey,ntopenkeyex ntquerykey ntclose,ntopenkeyex ntqueryvaluekey ntquerykey,ntopenmutant ntclose process32nextw,ntprotectvirtualmemory ldrgetprocedureaddress ntprotectvirtualmemory,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntquerykey ntclose ntopenkeyex,ntquerykey ntopenkeyex ntopenkeyex,ntqueryvaluekey getfileattributesw findresourceexw,ntqueryvaluekey getfileattributesw ntqueryvaluekey,ntqueryvaluekey ntclose ntopenkey,ntqueryvaluekey ntquerykey ntclose,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntallocatevirtualmemory ntreadfile,ntreadfile ntreadfile ntallocatevirtualmemory,ntreadfile ntreadfile ntreadfile,ntreadfile ntreadfile setfilepointer,ntreadfile setfilepointer ntreadfile,ntwritefile ntwritefile ntwritefile,process32nextw ldrgetdllhandle ldrgetprocedureaddress,process32nextw ntopenmutant ntclose,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,regclosekey regclosekey regclosekey,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regqueryvalueexw,regenumkeyw regenumkeyw regenumkeyw,regopenkeyexa regqueryvalueexa regclosekey,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regopenkeyexw,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regopenkeyexw regclosekey,regqueryvalueexw regopenkeyexw regqueryvalueexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,regsetvalueexa regsetvalueexa regsetvalueexa,searchpathw searchpathw searchpathw,sendto sendto sendto,setfileattributesw findfirstfileexw getfileattributesw,setfilepointer ntreadfile ntreadfile,writeprocessmemory writeprocessmemory writeprocessmemory
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-3dcad6d545e8868831f788877b06959257e02c106c906c5de1d5e3137ae297b4.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008171990302674027,0.03327099635025492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0483551123550935,0.10261395672295785,0.017559614022328404,0.0,0.017882603456078935,0.9590619881518226,0.04481930744968449,0.06913349660442059,0.0,0.0,0.047690352494440175,0.03327099635025492,0.0,0.15136901307560646,0.1332426852345148,0.0,0.0018319671837095778,0.0,0.0,0.006747130249628617,0.05119731374933704,0.0,0.0014569562242247535,0.007180041901813154,0.0,0.0,0.0,0.0,0.0,0.009712971647830571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036565503914885882,0.0,0.020222622768764277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02430741243735821,0.01331743106866878,0.005636544098144698,0.0,0.0,0.001750298780665124,0.004794967596934098,0.01755163803976199,0.019147673611404712,0.04119897419169996,0.012687559907553306,0.012163944525912972,0.013721117581302763,0.01261056203463651,0.018813872166780436,0.0,0.010356748624647787,0.011043519170123906,0.0,0.08376623542792302,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-3de946b734dddd194061f0086d142c4c9f0debb15ec9766271e499fe08179160.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012510904430187441,0.03251247770645763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04245794352231388,0.0,0.015361646986672398,0.0,0.015399766539727003,0.9739314654190715,0.045744064082463835,0.0682838011231526,0.0,0.0,0.04840089600096287,0.03251247770645763,0.0,0.15449220945689984,0.10199391086190426,0.0,0.001869766156977324,0.0,0.0,0.010329515650980269,0.028655237162265,0.0,0.0022305263962780456,0.0,0.0,0.0,0.0,0.0,0.0,0.010739494308801448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037319959844714125,0.0,0.030959814123244247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03319034828566607,0.005825232678409014,0.001917614298396003,0.0,0.0,0.0017864126900240039,0.0,0.011942520622307303,0.011725648501287114,0.0,0.0029136020157244347,0.001862238473386368,0.0020006036225945845,0.002895920037521257,0.007680823493336199,0.0,0.0,0.0029836006060234323,0.0,0.0019430587251342347,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-4a81b16c87269e6d8ac8e8468e32828f88ec41e9a143d42bc73360fb361afc39.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054451315403388253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04207562333754358,0.08472006951415995,0.006184473861694767,0.0,0.008817522464762638,0.1457491393002004,0.0,0.0032988602088540398,0.0,0.0,0.006341143714776229,0.054451315403388253,0.0,0.29854706034079115,0.0,0.2772439532919557,0.1120095889704151,0.004857812418956876,0.0,0.0,0.07057540885075757,0.0,0.0,0.014161289416872499,0.0,0.8401476759781786,0.19646663211327586,0.0,0.0,0.01489990404244325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007211861583728657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04794182362832588,0.026266141372384418,0.018528381258386708,0.0,0.0,0.010356410702591556,0.008106151326525833,0.034617322492016614,0.03776520407247765,0.08125726913370684,0.02252145450842822,0.03238799169574394,0.027062337497319868,0.0223847769987434,0.04081752748718546,0.0,0.020426749132814486,0.019218772547185695,0.0,0.1314196135676763,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-4f5f7c4d780510736d8a42273323eec46d041b41264b2852d85960680aaaca15.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008216059471592221,0.03345041716500505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0486158774240067,0.005598226882196226,0.017654307917918936,0.0,0.017979039139824807,0.964233930750072,0.045061004950249346,0.06950631346138242,0.0,0.0,0.047947532706604394,0.03345041716500505,0.0,0.15218530217521864,0.13396122431559912,0.0,0.00184184645036082,0.0,0.0,0.006783515562345721,0.05036645101701739,0.0,0.0014648131657498508,0.007218761781266164,0.0,0.0,0.0,0.0,0.0,0.009765350881333307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003676269105154666,0.0,0.020331677496652774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024438495248887686,0.013389248104370538,0.006296600380537438,0.0,0.0,0.001759737633351623,0.004820825463764582,0.01764628892319637,0.019250931450868286,0.04004044334417251,0.012755980231124016,0.012841018201088033,0.01379511158105567,0.012678567131054195,0.018915329912056005,0.0,0.010412599560304615,0.011103073659756652,0.0,0.0842179623930794,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-52cd5962bb91930a3086d8b81460d144e25e44885ba42ad1e96b45623ec94a49.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02880354165173696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022257074238656863,0.0,0.0019628699415219554,0.0,0.003498205787556327,0.9821623882427494,0.04676042795068675,0.05933081925849054,0.0,0.0,0.04528338466562306,0.02880354165173696,0.0,0.15792479252015493,0.0,0.0,0.0019113095310105525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006755759764699975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003814915286703324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020562295508784944,0.005954660531772747,0.00196022078571125,0.0,0.0,0.0018261040761807345,0.0,0.012207865354995216,0.011986174663691626,0.0,0.0019855585617644723,0.001903614593683692,0.0020450540070854656,0.0019735086651002146,0.007851479766087821,0.0,0.0,0.002033261130450766,0.0,0.001986230549100326,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-5f7fb14fdd898ed311b835a9076315476cd27ad4c910796ff374b95fb9a46538.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03492939008577605,0.03122560098221036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035744067000115114,0.0,0.03538294888551695,0.0,0.03496914423472503,0.974493865210635,0.04661545275058343,0.06462784619734858,0.0,0.0,0.04727302334646124,0.03122560098221036,0.0,0.15527851919902688,0.06834201543939282,0.0,0.0018792825937601176,0.0,0.0,0.03322268533727939,0.055907982717493386,0.0,0.0014945859818906576,0.0,0.0,0.0,0.0,0.0,0.0,0.009963834894952592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037509905008323657,0.0,0.020744925622827384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02291344156027116,0.005854881016155569,0.0012849161766649137,0.0,0.0,0.0017955048876601384,0.0007026871927379117,0.012003303753986786,0.011785327831926058,0.0,0.0013015249783717509,0.0024956221292920097,0.00067026199166235,0.0019404394854854736,0.006433263433730354,0.0,0.0,0.003331984510296157,0.0,0.019529481947098783,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-671047fbfeb5a9a6c354cc7ce9e4998f33ba116a7addc63fe9e4d6f76439cead.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028608608957892336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02210644583709085,0.004945750002467628,0.0029243788457251883,0.0,0.004343163882435253,0.9771801452610801,0.04644396908267789,0.058929288204917184,0.0,0.0,0.04497692193038023,0.028608608957892336,0.0,0.1568560105764959,0.0,0.0,0.0018983744301762312,0.0,0.0,0.0,0.025670889999588,0.0,0.0,0.007440312291181762,0.0,0.0,0.0,0.0,0.0,0.006710039052093764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037890972215980814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03574048940057916,0.01281444967759554,0.005840864009808026,0.0,0.0,0.0018137456172413946,0.004258955210467649,0.01818786993494246,0.019841760433528248,0.0416250917888861,0.011832725810596158,0.010399023632801194,0.014218496379963575,0.011760915728526621,0.019495858971501256,0.0,0.010732171920777743,0.010097503510794876,0.0,0.06904759427944,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-6d16e41061297a74f80adbd06cea1fbde5c8dcfdb3fcbc44dc659d2fbb1652d1.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01214271919416423,0.03576308501160388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061284350374959176,0.0,0.02422804610049299,0.0,0.024080576232697302,0.9564090333896037,0.04439785533114253,0.0745585505486271,0.0,0.0,0.04936513449465078,0.03576308501160388,0.0,0.14994563563243785,0.197984634287893,0.0,0.0018147405353161254,0.0,0.0,0.01002552682433837,0.051533885112798786,0.0,0.0021648839087782565,0.0,0.0,0.0,0.0,0.0,0.0,0.010423440160284805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003622166528891462,0.0,0.03004869322596547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03221358467233652,0.005653801054056177,0.002791770820175795,0.0,0.0,0.0017338400897310695,0.0010178311685611423,0.011591062436484488,0.011380572676828361,0.0,0.003770476261239426,0.004518585962565969,0.0019417275660245609,0.003747594110998238,0.007454783415536305,0.0,0.0,0.003861061049971106,0.0,0.027345204403617422,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-74f99525871355cc9150bfa112df57962296db99fc8dab149bcf0d60ee2e7113.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012142904095805068,0.03576362958922231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061285283574250116,0.0,0.02422841502984124,0.0,0.024080942916467764,0.9564235969809013,0.04439853139357707,0.07455968587903493,0.0,0.0,0.04936588619566785,0.03576362958922231,0.0,0.14994791890965292,0.1979876490725681,0.0,0.0018147681690361605,0.0,0.0,0.010025679486714107,0.051534669838177324,0.0,0.0021649168742599216,0.0,0.0,0.0,0.0,0.0,0.0,0.01042359888183292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003622221684950321,0.0,0.030049150788443335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032214075200410835,0.004711572622132868,0.0027918133314944905,0.0,0.0,0.001733866491550334,0.0010178466674498306,0.011591238937845453,0.010432350475235807,0.0,0.0037705336756650005,0.004518654768732478,0.0019417571334227092,0.0037476511769889143,0.007454896932258843,0.0,0.0,0.0038611198437644976,0.0,0.02734562079907897,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-7576abded5038819514c68c8cd5b85c3191c78abeaecf1872e1da5d9501d392f.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012148897688876932,0.03578128209152649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06131553326148636,0.0,0.024240373887402772,0.0,0.024092828983547712,0.9568956762956521,0.0444204459807353,0.06547913916243284,0.0,0.0,0.04939025261009016,0.03578128209152649,0.0,0.1500219314194139,0.1980853734219028,0.0,0.0018156639170252048,0.0,0.0,0.010030628042894589,0.05401534991643669,0.0,0.0021659854514862876,0.0,0.0,0.0,0.0,0.0,0.0,0.01042874384629522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003624009570502606,0.0,0.030063982691961644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03222997568487603,0.005656677838025285,0.0027931913373577966,0.0,0.0,0.0017347223074333634,0.0010183490644617905,0.011596960235555133,0.011386363373869689,0.0,0.0037723947662523425,0.00452088512299554,0.001942715561654564,0.0037495009730470026,0.007458576580739315,0.0,0.0,0.0038630256466072642,0.0,0.02735911827234188,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-7761f5078b70054621da0e20d683283d3a2d965de213d508fd763e65cc5f76d8.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008302114916421128,0.033800778617329004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04912508271541628,0.0,0.017839220080041907,0.0,0.01816735255407449,0.9694372207557204,0.04553297631789085,0.07023432629332674,0.0,0.0,0.048449737719820515,0.033800778617329004,0.0,0.15377929914181704,0.13536434131933592,0.0,0.0018611380482539922,0.0,0.0,0.006854566465913286,0.0419455977276489,0.0,0.0014801556969237903,0.0,0.0,0.0,0.0,0.0,0.0,0.009867633686966486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037147745437105468,0.0,0.02054463257044964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02269221140336302,0.00386556794362138,0.0019087653925613161,0.0,0.0,0.001778169219118966,0.0006959027209466341,0.00792494093064053,0.0077810266931907434,0.0,0.003222396761992542,0.0030894085024200458,0.0019913717592925217,0.003202840779741007,0.005096920022869116,0.0,0.0,0.0032998140720802583,0.0,0.01934092405001786,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-8968952d2b276d6b51e5b53e71e08a324cee715d69c2e44624780e03e2bfa78d.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012399273176472572,0.0322223780843239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042079103327985895,0.007241630473610349,0.015224579365237311,0.0,0.016110267609899573,0.9668663364768088,0.045335902765907266,0.06852045567394076,0.0,0.0,0.04796902852634021,0.0322223780843239,0.0,0.15311371926643524,0.10108384810790189,0.0,0.0018530827635886429,0.0,0.0,0.010237348310975338,0.052622704119324376,0.0,0.0022106240415402196,0.007262800342936413,0.0,0.0,0.0,0.0,0.0,0.010643668845451055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036986964422256762,0.0,0.030683568478123827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034887788108422586,0.01347093014988322,0.006651763893618008,0.0,0.0,0.0017704730359924094,0.005196680621826136,0.017753941344282206,0.019368373106043682,0.041673840902313644,0.012512954007096589,0.013842166855383503,0.01387926962512451,0.012437015777092367,0.01903072420654664,0.0,0.010476122352963337,0.010842255539826264,0.0,0.09339748610241658,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-a0c34cdf49f2afd4ad187a519eb60b4f3f254f5778afc08109bdef5a95c02bd7.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012140607258634094,0.035756864878477554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06127369142823327,0.0,0.02422383221144827,0.0,0.024076387992508365,0.9562426889171127,0.04439013338627694,0.07454558287232155,0.0,0.0,0.04935654861040013,0.035756864878477554,0.0,0.14991955617606426,0.19795019959687468,0.0,0.0018144249046115667,0.0,0.0,0.010023783123774263,0.05479634564697299,0.0,0.002164507379009886,0.0,0.0,0.0,0.0,0.0,0.0,0.01042162725221465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036215365396719047,0.0,0.030043466974592665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032207981889884364,0.005652817710610985,0.0027912852584253463,0.0,0.0,0.0017335385297237496,0.0010176541411775562,0.01158904644845082,0.011378593298453126,0.0,0.003769820477089738,0.004517800062629742,0.0019413898489637478,0.0037469423066512062,0.007453486834291775,0.0,0.0,0.003860389510764354,0.0,0.027340448359453397,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-a2b66bb54b6ab53c07ca12f058f214b3e15a0426ad3bc41e869ce5dbf8ff8ca2.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005173189206947235,0.021061840854999504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03061067574373367,0.0040284430733531955,0.011115921871412934,0.0,0.011320386804770663,0.6071237167617417,0.028372373066288283,0.04376420495206477,0.0,0.0,0.030868280522168418,0.021061840854999504,0.0,0.09582250048103341,0.08434782661627868,0.0,0.00115970681697295,0.0,0.0,0.004271197112632974,0.03206140674239854,0.0,0.0009223102249262102,0.020706125704218908,0.0,0.0,0.0,0.0,0.0,0.007515066309618032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002700529170068978,0.0,0.012801710473066108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018714578058067446,0.054998677958151686,0.008722150993636357,0.04589727789064224,0.09002950456466881,0.0011080075264047833,0.045964656839953,0.0600810156801239,0.0638384550876435,0.0369474609044855,0.009236479410406338,0.01501549184459948,0.011581338164440845,0.013171914630530853,0.019849860484665954,0.04936187679262858,0.012675371428265964,0.011103319895971233,0.050792082760199496,0.7592545291143004,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-aa972c542578e0ee64aa28a36022732ad775b6568e67fa167e26670c3ca84605.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05376971650238781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04154893819847357,0.013943263158081908,0.006107059192165316,0.0,0.008707148388819653,0.14392471224214265,0.0,0.003257566449901632,0.0,0.0,0.006261767917239326,0.05376971650238781,0.0,0.29480997250888663,0.0,0.2778597009596615,0.11417548341613942,0.004797004345148225,0.0,0.0,0.07076415949435813,0.0,0.0,0.013984024290552172,0.0,0.845383545505142,0.19932261430603687,0.0,0.0,0.014713393245686456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007121586502342268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047341707835806546,0.025937352747898303,0.018296450694184986,0.0,0.0,0.010226773464245676,0.0080046818983849,0.03418399725843248,0.03729247496756687,0.08024012446181916,0.02223954031538889,0.03198257229711437,0.026723582421156387,0.022104573677878644,0.040306590668291085,0.0,0.020171055589751394,0.018978199952204376,0.0,0.1297745575481103,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-acccc12d2e4e67038e22aa8c0f1ca5696c302aeef0521dfd7827218a16bc918a.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01214114732187841,0.03575845548824207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06127641712950002,0.0,0.02422490978534018,0.0,0.024077459007485924,0.9562852264539862,0.04439210803869271,0.0745488989609222,0.0,0.0,0.04935874418902342,0.03575845548824207,0.0,0.14992622520341767,0.19795900522123347,0.0,0.0018145056175594182,0.0,0.0,0.010024229022131638,0.05398089092302618,0.0,0.002164603665040111,0.0,0.0,0.0,0.0,0.0,0.0,0.010422090848285668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003621697640243841,0.0,0.03004480342934317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03220941463100034,0.005653069170773338,0.0027914094260670765,0.0,0.0,0.0017336156445189625,0.0010176994105438545,0.011589561976042656,0.011379099464238873,0.0,0.0037699881739300996,0.004518001032623007,0.0019414762098251097,0.0037471089857781465,0.007453818395489287,0.0,0.0,0.003860561236481124,0.0,0.027341664573018953,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-b1d402f53143783dc9f961bcd32bad5d7a3fc71863de7456769d0150f35ae343.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028792084396317818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022248220987639386,0.0,0.0029431337488954666,0.0,0.004371017872073701,0.9817717111002913,0.04674182794055545,0.059307219092973026,0.0,0.0,0.04526537218262251,0.028792084396317818,0.0,0.15786197438803784,0.0,0.0,0.0019105492647298774,0.0,0.0,0.0,0.024974340814745043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007597206573261976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00381339781849158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012332469836436129,0.005952291931845984,0.001959441063880811,0.0,0.0,0.00182537770228284,0.0,0.012203009402446539,0.011981406893593047,0.0,0.0019847687612646985,0.0019028573882371135,0.002044240540936461,0.0019727236577173957,0.007848356663721245,0.0,0.0,0.002032452355183229,0.0,0.0019854404813025007,0.0,0.0,0.0,0.0,0.0,0.0
