,cryptdecrypt cryptdecrypt cryptdecrypt,crypthashdata crypthashdata crypthashdata,deletefilew deletefilew deletefilew,deviceiocontrol deviceiocontrol deviceiocontrol,drawtextexw drawtextexw drawtextexw,drawtextexw drawtextexw getsystemmetrics,drawtextexw getsystemmetrics getsystemmetrics,findresourceexw loadresource findresourceexw,findresourceexw loadresource ntqueryvaluekey,findwindowexa findwindowexa findwindowexa,getasynckeystate getasynckeystate getasynckeystate,getasynckeystate getkeystate getasynckeystate,getasynckeystate getkeystate getkeystate,getcursorpos getcursorpos getcursorpos,getfileattributesw setfileattributesw findfirstfileexw,getforegroundwindow getforegroundwindow getforegroundwindow,getkeystate getasynckeystate getkeystate,getkeystate getkeystate getasynckeystate,getkeystate getkeystate getkeystate,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics drawtextexw drawtextexw,getsystemmetrics drawtextexw getsystemmetrics,getsystemmetrics getkeystate getkeystate,getsystemmetrics getsystemmetrics drawtextexw,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getsystemtimeasfiletime ntdeviceiocontrolfile ldrgetprocedureaddress,isdebuggerpresent isdebuggerpresent isdebuggerpresent,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress process32nextw,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrgetprocedureaddress process32nextw ldrgetdllhandle,ldrgetprocedureaddress recv getsystemtimeasfiletime,ldrgetprocedureaddress recv ntdeviceiocontrolfile,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,loadresource findresourceexw loadresource,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,module32nextw module32nextw module32nextw,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntclose ntclose ntclose,ntclose ntdeviceiocontrolfile ntclose,ntclose ntopenkeyex ntopenkeyex,ntclose ntopenkeyex ntqueryvaluekey,ntclose ntquerydirectoryfile ntclose,ntclose ntquerykey ntopenkeyex,ntdelayexecution ntdelayexecution ntdelayexecution,ntdeviceiocontrolfile ldrgetprocedureaddress recv,ntdeviceiocontrolfile ntclose ntdeviceiocontrolfile,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntfreevirtualmemory,ntopenfile ntopenfile ntopenfile,ntopenkey ntqueryvaluekey ntclose,ntopenkeyex ntopenkeyex ntquerykey,ntopenkeyex ntqueryvaluekey ntclose,ntopenkeyex ntqueryvaluekey ntquerykey,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntquerykey ntclose ntopenkeyex,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntreadfile ntreadfile setfilepointer,ntreadfile setfilepointer ntreadfile,ntreadvirtualmemory ntreadvirtualmemory ntreadvirtualmemory,ntwritefile ntwritefile ntwritefile,process32nextw ldrgetdllhandle ldrgetprocedureaddress,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,recv getsystemtimeasfiletime ntdeviceiocontrolfile,recv ntdeviceiocontrolfile ldrgetprocedureaddress,recv select recv,regclosekey regclosekey regclosekey,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regqueryvalueexw,regenumkeyw regenumkeyw regenumkeyw,regopenkeyexa regopenkeyexa regopenkeyexa,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,regsetvalueexa regsetvalueexa regsetvalueexa,select recv select,sendto sendto sendto,setfilepointer ntreadfile ntreadfile,setfilepointer setfilepointer setfilepointer,thread32next thread32next thread32next,timegettime timegettime timegettime,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,parent,children,LABEL
benreport1009.json,0.0,0.0,0.014110331334166752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5763494953498007,0.0,0.5413929113514994,0.3012216074652702,0.004708392012263625,0.004103948211172963,0.0,0.0,0.0,0.015317449169187968,0.0,0.0,0.015734664410763977,0.0,0.11277149714091439,0.0226413435855602,0.053252107404386545,0.0,0.0,0.013463036487813218,0.0,0.0,0.0,0.0,0.0,0.01861887474441534,0.0,0.0,0.022523900956012928,0.009160082622043325,0.02013317804234199,0.0,0.009063803818824002,0.009033694736151102,0.0,0.034641052222569337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020466852732900546,0.14023507035007166,0.005371441907306123,0.0,0.0,0.016674938606104212,0.005083183290606698,0.004973121482623625,0.02768444009536153,0.025745380490133588,0.04414150960553674,0.14656428191940674,0.13688570593901123,0.15819749941876984,0.0,0.41861786063369083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19,0,27,0,0,0,0,3,19,7,0,10,1,0,0,0,1,0,75,178,0,0,0,0,2,0,0
benreport101.json,0.0,0.0,0.011455958442654627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6181816780208514,0.0,0.5688274450141529,0.2507484557575389,0.0038226702085734053,0.0033319316920760733,0.0,0.0,0.0,0.012435998629230933,0.0,0.0,0.012774729191678007,0.0,0.208750926076811,0.01838215454048085,0.043234557358072,0.0,0.007882907657219898,0.010930429829303432,0.0,0.0,0.0,0.0,0.0,0.015116374681049233,0.004779326097565878,0.0,0.018286804697048624,0.0,0.010897209309945028,0.0,0.00735876128077851,0.01466863237015351,0.0,0.02812453125821781,0.0,0.05268848694254476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01661671925394846,0.11385467145219508,0.004360990100794556,0.0,0.0,0.013538123179488595,0.004126957415420998,0.004037599946165512,0.02247656612234696,0.02090227380211397,0.035837804773060686,0.13089258582175814,0.1111353746055289,0.14047915886366982,0.0,0.33986932703417944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19,0,28,0,0,0,0,3,20,15,0,11,3,0,0,0,1,0,77,180,0,0,0,0,2,0,0
benreport1010.json,0.0,0.0,0.016098920289396766,0.0,0.06417318959793757,0.01657306449434415,0.09295794328140271,0.024208426247326564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06235362823471769,0.0,0.0,0.06631756914628235,0.07802302872727017,0.10343437460522645,0.017926538712914383,0.08465418621607547,0.06441681243306889,0.10139663685096957,0.0750857067729861,0.9628578358840357,0.0,0.0,0.0,0.0,0.0,0.0,0.01232583187777882,0.0,0.0039019361983080084,0.0,0.0,0.0,0.002912693158080329,0.024208426247326564,0.0,0.020944201744947807,0.0,0.0025732908751638834,0.000861074005508232,0.003616488228016714,0.0,0.0,0.010240267509794057,0.0,0.035013999594504415,0.0,0.0,0.0,0.0,0.0,0.0,0.0028553584644205173,0.013934701364948242,0.058702581332449655,0.0,0.0,0.013742434819031169,0.0028459366342049154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,16,0,0,0,6,8,9,7,0,7,6,0,0,7,0,0,5,24,0,0,0,0,2,0,0
benreport1011.json,0.0,0.0,0.0,0.0,0.01435289544915793,0.0018586356695597275,0.008263755470396318,0.0025735236517433592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06533928630722594,0.0,0.0,0.004532154214238818,0.003091076729663551,0.004256435449593886,0.0023335290947235536,0.009349950408450054,0.0025382377915616635,0.008934693257320965,0.0012439685491493033,0.9956674181121142,0.0,0.0,0.0,0.0,0.0,0.0,0.005021063657268377,0.0,0.0002844362652813988,0.0,0.0,0.0,0.0007962158288438016,0.0025735236517433592,0.0,0.000363512480353213,0.0,0.005314854194540223,0.00031384505257141406,0.001054512788248331,0.0,0.0,0.0046654777556833565,0.0,0.003480527744688718,0.0,0.0,0.0,0.0,0.0,0.0,0.05932125105820554,0.001269733221091682,0.008372336602618793,0.00437736549785126,0.0,0.012522138488237163,0.001037289625355455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034467688882064694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10,0,0,0,0,0,2,1,0,1,0,0,0,6,0,0,2,26,0,0,0,0,2,0,0
benreport1012.json,0.0,0.0,0.0,0.0,0.36764023334907564,0.038734441462120926,0.07654167642492565,0.011350876056596753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013992777763767894,0.01908706000914441,0.013141511187962482,0.027377644148920785,0.04618793517895891,0.015673340160109493,0.06520179732135808,0.007681369446201178,0.9198674273198325,0.0,0.0,0.0,0.0,0.0,0.0,0.014686350513855162,0.0010075229969240527,0.0017563627625619969,0.0,0.0,0.0,0.002458272737057948,0.011350876056596753,0.03601306647115844,0.013467898341035194,0.0,0.0028957625398502536,0.0009689794003683122,0.0040696880549243265,0.0,0.0,0.0,0.0,0.017909897784386966,0.0,0.0,0.0,0.0,0.0,0.0,0.0032131773982164726,0.0,0.028721256040975248,0.0,0.0,0.0,0.0032025748723774803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2,20,0,0,0,0,2,0,0
benreport1013.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12109864558927858,0.0,0.0,0.0,0.0,0.0,0.13440432616854928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2681593699946324,0.0,0.0,0.0,0.0,0.14751458962309752,0.0,0.0,0.0,0.0,0.0,0.0,0.19848963586659268,0.0,0.11828108539061086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49432304117961245,0.0,0.0,0.0,0.09796415811770047,0.0,0.08765027640052513,0.09758654940687538,0.09075144147922193,0.23339559657934936,0.43052771669887674,0.16638505687794555,0.5227873956418477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,12,8,0,0,0,0,2,0,0
benreport1016.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2757518501940482,0.7189975057394465,0.06341805697864113,0.110553420707395,0.0,0.0,0.0,0.07736740550028988,0.0,0.0,0.0,0.0,0.06075746635047808,0.03049597429105596,0.5891785422298054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12640745418757832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06296159183220422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089182318421953,0.03290161466869147,0.06357705689661074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,13,0,0,0,0,2,0,0
benreport1017.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0800639965689599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7041601595273266,0.0,0.0,0.0,0.0,0.0,0.022889409350454512,0.2110185808758895,0.0473774402179263,0.12388596395067511,0.0,0.0,0.0,0.11559703351178223,0.0800639965689599,0.0,0.0,0.0,0.0,0.0,0.4401549415425765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13220850093601852,0.0,0.0,0.0,0.0,0.0,0.45179057953830837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,2,1,0,1,2,1,0,4,17,0,0,0,0,2,0,0
benreport1022.json,0.0,0.0,0.0,0.0,0.0,0.0,0.000625124380352827,0.00945579439413964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006144349927863626,0.0,0.00471725133832119,0.0,0.0,0.0,0.000554448854190976,0.0,0.0014311624384809388,0.017991758594985037,0.0009874262784319205,0.002151661489995411,0.0,0.0,0.0,0.0024092384069986203,0.00945579439413964,0.051904008948185844,0.0,0.0,0.00047300029158580753,0.0,0.0,0.0,0.0,0.0,0.027274499991272905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031490852416757465,0.0,0.0,0.0,0.0009504134373207867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006593215852294393,0.06116429801509517,0.001960638129546023,0.05801364844819343,0.11510686588883913,0.0008867268890643455,0.052455081887893815,0.07302278763361379,0.07144168784408399,0.0069670520846946945,0.008098836665884762,0.008794331932983391,0.005635100241468099,0.014848528875510488,0.005702225557830814,0.06782794190567953,0.9784609246045083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,0,16,0,0,0,0,0,1,0,0,21,12,0,0,2,2,0,267,2196,0,0,0,0,2,0,0
benreport1024.json,0.0,0.0,0.0,0.0,0.0,0.0,0.07143651998634416,0.04237519334058024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02694206532842209,0.0,0.02340499428168118,0.0,0.31944720132550897,0.0,0.0,0.0,0.0,0.0,0.01817189726174437,0.8833273818731358,0.0,0.0,0.0,0.0,0.0,0.0,0.04237519334058024,0.0,0.0,0.0,0.32431460853609645,0.03617402677019245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02998865744108679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,2,0,0
benreport1027.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02650667105694672,0.9552500541558151,0.02743229858292071,0.023910654084135046,0.0,0.0,0.0,0.04462169229361401,0.0,0.0,0.0,0.0,0.0,0.0,0.288098966800217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02187166994124973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
benreport1028.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026670912921395503,0.9611690188410555,0.02760227586357187,0.02405881038782672,0.0,0.0,0.0,0.044898179292732765,0.0,0.0,0.0,0.0,0.0,0.0,0.2675853221343524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022007192196837454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
benreport1029.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12109864558927858,0.0,0.0,0.0,0.0,0.0,0.13440432616854928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2681593699946324,0.0,0.0,0.0,0.0,0.14751458962309752,0.0,0.0,0.0,0.0,0.0,0.0,0.19848963586659268,0.0,0.11828108539061086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49432304117961245,0.0,0.0,0.0,0.09796415811770047,0.0,0.08765027640052513,0.09758654940687538,0.09075144147922193,0.23339559657934936,0.43052771669887674,0.16638505687794555,0.5227873956418477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,12,8,0,0,0,0,2,0,0
benreport103.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14282853682329427,0.0,0.0,0.0,0.0,0.0,0.0,0.36316862945504735,0.0,0.0,0.0,0.0,0.0,0.14589343320958637,0.0,0.0,0.39964603956900163,0.0,0.0,0.043130201532770474,0.7970411445669303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1682065864408626,0.0,0.03575540117079448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0
benreport1030.json,0.0,0.0,0.0,0.0,0.018449802417517976,0.0025086251091668787,0.10165800759795085,0.001984867919912005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09010597765128216,0.05674011234442674,0.07269142093840068,0.003599537184871366,0.14530742494224422,0.03474834397906121,0.11432817719454932,0.031181443041987337,0.7788781839056239,0.0,0.0,0.0,0.0002826480306563707,0.0,0.00048638720743834283,0.013452082143979126,0.0002516860580624444,0.0010968782389743704,0.0,0.0,0.0,0.001842279461773306,0.001984867919912005,0.0,0.007850201527021086,0.0,0.002652397239108099,0.00024205760698958536,0.008133084780911903,0.0,0.0,0.14897037563757995,0.008049712237504295,0.03579210866583089,0.0,0.0,0.0,0.0,0.00031467264505148916,0.0,0.005016709021043604,0.19243252828157784,0.06493161409268179,0.1558636268626279,0.0,0.34333774959753915,0.11680362966398414,0.0,0.0,0.0,0.3297142310580018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002658371135978212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,30,0,0,0,0,1,389,6,0,38,15,0,0,14,0,0,3,642,0,0,0,0,2,0,0
benreport1031.json,0.0,0.0,0.0,0.0,0.0006548453140821019,0.000137375246565102,0.0124397493716855,0.013314977022806096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9360334125167854,0.14414761979666363,0.13333095223917427,0.00027596081577874686,0.013614125536405036,0.14142359104774488,0.014128128151609753,0.1330123886165896,0.13799927189602365,0.00021118527224374205,0.0,0.0,0.0,0.0,4.6611482134830464e-05,0.00213554601072974,0.00016079726905578857,0.0002522786109082574,0.0,0.0,0.0,0.0003269433583815698,0.013314977022806096,0.0,0.0006448293328601872,0.0,0.001725374655874391,0.00017011042527946744,0.0007534298308632493,0.1169416666668586,0.0,0.0009195578850699962,0.0002571401360965558,0.004830627090485219,0.0021874336866317973,0.0,0.11534117026302187,0.0,0.0009850869832273646,0.0,0.00021794521284974135,0.0002815450878988401,0.01205543477892358,0.0012222595393391322,0.0,0.0019744740903792613,0.015103600083736365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014560639316857981,0.0,0.0,0.0,0.0011595648370125446,0.0013455128593398025,0.0006704875632947936,0.00023847359003627616,0.0,0.0,0.0004555754206617865,0.000624948636561767,0.0010529962195661446,0.003101099082560622,0.001266099569126696,0.0017185338355460926,0.0005172191996643211,0.0014991638624518213,0.0003207814833751914,0.00036110059567468714,0.0048208470707639915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,3,4,0,42,0,0,0,0,1,39,4,0,30,1,6,0,11,5,4,232,919,2,0,0,0,2,2,0
benreport1032.json,0.0,0.0,0.0,0.0,0.02834627768449891,0.0006194333230260043,0.005508175265908312,0.004901064439266194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012443240643196095,0.0006232174434709403,0.0,0.004331190062194271,0.0,0.05449665270982645,0.0006348314718552022,0.0,0.0,0.0102594032128433,0.0,0.010508700072200606,0.04192271267370836,0.002175133931225341,0.003033438841239474,0.0,0.0,0.0,0.006722385938531316,0.004901064439266194,0.0,0.007268936479195658,0.0,0.019588472897867738,0.0012551534677625088,0.002108644651437721,0.0,0.0,0.0,0.0,0.006959798207103509,0.169541635227992,0.0,0.0,0.0,0.0010877919146560049,0.0,0.004162142923135986,0.0,0.00496048854490576,0.0,0.03433505427834765,0.0,0.0006914015157435681,0.0038407470528233037,0.0,0.0,0.9794090047295225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005673038149173314,0.01598013672276189,0.0019851542559338013,0.0,0.0,0.0005135543042970382,0.0004696552209432833,0.0004594861792639819,0.005115747784938226,0.00808763636518919,0.009788176862259424,0.016249977922563625,0.019189168804061053,0.017357078092068712,0.002298669880036584,0.054418686825896005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,45,0,0,0,0,0,20,8,0,29,2,0,0,2,2,0,89,242,0,0,0,0,2,1,0
benreport1033.json,0.0,0.0,0.0,0.0,0.0,0.03544366565247261,0.12607001607621146,0.022434916930587096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042719761233011896,0.028528152908874664,0.0,0.11152284036207158,0.0,0.9566222046321808,0.0,0.0,0.0,0.14536177376155737,0.0,0.12988135606918297,0.048379093112720394,0.009956806253959035,0.008678592841993604,0.0,0.0,0.0,0.012146891652598484,0.022434916930587096,0.0,0.005545665576166331,0.0,0.01430862950760751,0.014363851023251556,0.09652447581002438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006224291055925622,0.0,0.01984631176615542,0.0,0.0,0.0,0.0,0.0,0.0,0.00732552099559734,0.00881211787384817,0.0,0.0,0.00925962898330736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004942569996469953,0.011358953595227693,0.0,0.0,0.0,0.010749374955633802,0.0,0.0,0.0,0.0140018648963864,0.0,0.0,0.0,0.0,0.010293587126590361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,31,0,9,0,0,0,29,0,0,0,0,6,2,0,29,0,0,0,26,30,0,0,0,0,2,0,0
benreport1034.json,0.0,0.0,0.0,0.010022236896870715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08543222341293626,0.0,0.0,0.0,0.0,0.0,0.04328696473305746,0.007636118829230752,0.009613970347760986,0.0,0.0,0.0,0.010350832240246799,0.0,0.0,0.15689238766698857,0.4797608533309135,0.0024385863948890554,0.0008159992230537365,0.03221544805028289,0.5854805697044363,0.0,0.0,0.0,0.0,0.0,0.0,0.5940455335312417,0.0,0.010607914251144651,0.0,0.010147082046385052,0.0,0.0,0.0,0.0,0.0,0.0,0.002496942956813585,0.0,0.0012993811263561615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011330596592282229,0.002766112774837707,0.010950558979531457,0.0,0.0,0.0015238610251204136,0.004006457448260759,0.0036639818658289877,0.007169297618116276,0.001995507159115776,0.016701649668452605,0.01590870144539871,0.15142336431386716,0.0161611126471038,0.08374040251252951,0.08630212883986008,0.018420276787214706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,0,0,41,0,0,0,3,3,18,5,0,15,4,5,3,0,2,1,150,91,3,2,0,0,2,0,0
