,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,LABEL
Packed.Generic.459-fd00df759209178ca88a1415cf22bfb1d0e42aee10a1ff5bc1e88717d763a6c8,T10,BC4,7C8,28F,7D7,D52,CB6,520,FB8,932,82B,2DB,75E,904,162,54C,17D,0B4,A48,D3A,77F,AC2,4E8,FD9,2.0
Packed.Generic.459-fedc06a181bb97a1f18dda82e9c48bc0ec413392f01564901ffefaf25b9166c0,T18,1B4,7C8,28F,7D7,D52,CB6,520,FB8,972,82B,2DB,75E,904,162,54C,13D,0B4,A48,D3A,77F,AC2,4E8,FD9,2.0
Packed.Generic.482-1c88688bb677f19cb78120b589ade1ad8f44b917ab6f3f051262059304d6b707,T15,772,FAC,5C6,6C7,382,086,531,4EA,471,87D,683,F83,9CC,567,DC9,132,4AF,84A,58E,BFA,783,5AD,3FA,2.0
Packed.Generic.485-31dc99adc339ffb8009b0d19d2fc9d8493e77abc8c00885cb02bc29e729d0290,T18,2F4,5A4,9C1,3C6,A51,09C,D1E,CEF,AA0,DD5,78B,A13,268,057,B98,323,47B,C8C,2FE,595,F89,276,2F7,2.0
Packed.Generic.485-6fd26757399429f32c7f2fc2e2a07db270a65522d996442ecdc63cc27c9744f2,T12,515,364,9C5,3C6,A41,05C,D2A,CEF,A90,CD4,34B,E53,1A8,157,B9C,323,47B,C8D,2EE,695,F8A,276,2F7,2.0
Packed.Generic.493-033e5773ba2326d4070677f49c1b8a2e062165efca44e301c780e4f860ea5ace,T11,084,6A8,28F,7D7,D62,CB6,520,FB8,932,82B,2DA,79D,904,261,54C,17D,0B4,A4C,D3A,77F,9C2,4E8,FD9,2.0
Packed.Generic.493-03a89497cd2585ce7b0348cbb7f15fd7bc8231c2272b677f05f3a852537eb700,T1C,084,688,28F,7D7,D52,CB6,520,FB8,932,82B,2EA,75D,904,261,45C,17D,0B4,A48,D3A,7BF,9C2,4F8,FD9,2.0
Packed.Generic.493-03d81b2f3b4b81745371da608d2da8364768cc3d6979348815b4a1400a746024,T1F,8B4,788,28F,7D7,D16,CB6,520,FB8,932,82B,2DA,79D,904,261,45C,17D,0B4,A4C,D3A,77F,AC2,4E8,FD9,2.0
Packed.Generic.493-03f2cae4481d9d07eca4d43dbfaaa4a298fe2120628a915fb10a97619ada0a99,T1C,AA4,9FC,3CF,78B,D22,CB2,460,FB9,832,42B,9E6,74E,904,151,59E,13D,478,848,E79,6BF,683,5E8,FE5,2.0
Packed.Generic.493-042b0cfec8bc8f81e91a5c4fcf6bcfa610fd32573651bc38d1810715fcb0f6d0,T16,944,8DC,2CF,B87,D62,C72,560,FB9,932,42B,AEA,70E,A04,051,55E,13D,438,948,E79,7BF,583,5E8,FE4,2.0
Packed.Generic.493-04ae5bee8e1a64519ba24ce669dff1e819a580a408290e261279b6c64ae41163,T15,6A4,179,29F,3CB,D16,CBA,220,F79,872,92B,4DA,79D,900,250,49E,1BD,0F0,44D,D7E,27D,AC2,1E9,FD9,2.0
Packed.Generic.493-04ef2f19cc604e10b3dec55030a851675822012105ecaf9f0f30d59122ee24b8,T19,563,48C,75B,2C7,296,187,3B1,0DF,170,E16,AD3,363,289,086,86A,1FA,DBE,46A,D0D,7EE,743,1E4,7D2,2.0
Packed.Generic.493-05c40ea59eba20c51d545e56c3b439ca6babe89421cac3905230703a85b42b6c,T16,F94,7A8,28F,797,D52,CB6,520,FB8,932,83B,2DA,79D,904,261,44D,17D,0B4,A4C,D3A,77F,AC2,4E8,FD9,2.0
Packed.Generic.493-06cc1216dd4082717b0a803dc6cf08c179700d0b6361682d77cc413509736cd3,T1D,C74,798,28F,7D7,D62,CB6,520,FB8,932,82B,2DA,79D,904,261,44C,17D,0B4,A4C,D3A,77F,9C2,4E8,FD9,2.0
Packed.Generic.493-09b89daea8ca96123244c43827b25ba7b9de5b23bd47a5d84b469ba5c4f6b81a,T1B,1A4,6A8,28F,797,D52,CB6,530,FB8,932,82B,2DA,79D,904,261,44D,17D,0B4,A4C,D3A,77F,AC2,4E8,FD9,2.0
Packed.Generic.493-09ee3b0ca334d7adf03d594432d6be22345f5579ffbc889824e94a4feef7d211,T18,164,B3E,3DA,1CD,21B,C8F,230,E69,CB6,93A,54B,7DD,D00,390,49A,1B1,0F4,54E,58E,36E,FC2,57D,9AA,2.0
Packed.Generic.493-09eee33ffe9823e2bfdd68237ad683fa489ba8be50ca8a74f43ca6d94c8a9e05,T18,474,A0C,2CF,787,C22,CB2,460,FB9,931,42B,AEA,74E,904,051,59E,13D,478,948,E79,7BF,583,5E8,FE5,2.0
Packed.Generic.493-0af1867da1859394f6555412abb06ea919338580bd2d0da1631a2afe5155e794,T14,6B4,0B9,3CF,78B,D16,C76,160,F79,872,92B,8E6,75E,A00,240,49E,17D,4B8,04D,E7D,2BE,983,1E8,FE5,2.0
Packed.Generic.493-0ba860029509fa7caa09964ecf985dfb054513a3485f828e5c3728798b8e9c31,T1A,964,698,28F,7C7,D56,CB6,530,FB8,972,82B,6DA,79D,904,261,48D,13D,0B4,94C,D3A,77E,AC2,0E8,FD9,2.0
Packed.Generic.493-0cafd8c517b7db9a4884607639708c9f5817c7b1b289c5d7e314298d01fa3a2d,T10,184,788,28F,797,D62,CB6,520,FB8,932,83B,2DA,79D,904,261,54D,13D,0B4,A4C,D3A,77F,9C2,4E8,FD9,2.0
Packed.Generic.493-0ce63b7da709e077b3da47992aec484510dd07f0065425e2e1aae1c9b9e1d684,T1F,A94,AE8,2CF,B87,D62,C72,460,FBD,932,42B,AEA,70E,604,051,55E,17D,438,948,E79,7BF,583,9E8,FE4,2.0
Packed.Generic.493-0d092c1a16bc31b012d1c81b4480539768d69aeca135d70846d78c69601bedf8,T1F,A35,B0C,3CF,78B,D22,CB2,460,FB9,832,42B,AEA,74E,504,151,59D,13D,478,848,E79,6BF,683,5E8,FE5,2.0
Packed.Generic.493-0dd4d4fdcaeb57a4b640d6cbafc0b652ccef4d70b91814dc1178718a8893db46,T19,5F4,7A8,28F,7D7,D52,CBA,520,FB8,932,82B,2DA,75D,904,261,44D,17D,0B4,A4C,D3A,77F,AC2,4E8,FD9,2.0
Packed.Generic.493-0e3423f3259e78e77e59b890bcf6d6c6f69a474a0985f2909f649590ea63dc3e,T1E,164,798,28F,7D7,D62,CB6,520,FB8,932,82B,2DA,79D,904,261,44D,17D,0B4,A4C,D3A,77F,9C2,4E8,FD9,2.0
Packed.Generic.493-0e836f79b44f329b6fb5b774bbcc90a261c25ec6e587de1be05add517deac82d,T15,964,698,28F,B97,D52,CB6,520,FB8,932,82B,2DB,79D,904,261,44D,17D,0B4,A4C,D3A,77F,9C2,4E8,FD9,2.0
Packed.Generic.493-0f1c51d55dc4bde3cf0c62147fbe6409bdc4d341d52247d00f586a6482af1511,T1A,8E4,598,28F,797,D16,CB6,420,FB8,936,42B,6DA,79D,904,261,48D,13D,0B4,A4C,D39,77F,9C2,4EC,FDA,2.0
Packed.Generic.493-0f9791c794f5b75a028a9f00882d1a429daebe07d4c383b42c0c93c6deba1feb,T16,1F4,7D4,28F,B97,D62,C76,521,FB8,A32,82B,2EB,75E,904,162,54D,17D,074,A08,C3A,77F,9C6,4F8,FD8,2.0
Packed.Generic.493-0fa6afcf6e176443f40a957d536390b16863490e7ebbd67d56ad9a64ab089fe5,T15,5C4,2AA,39F,3CB,D16,CBA,220,F78,871,927,4CA,79D,900,250,49E,1BD,0F4,14A,D7A,27D,EC2,5E9,FE5,2.0
Packed.Generic.493-10b3ba47ca026bf5e8bad5df0f4f777ff134dec6227852540def207525d36eb3,T19,5F3,098,3C7,AD6,563,48A,130,DBC,A32,83E,2EB,69D,904,261,54D,275,4B4,E4C,87E,79F,9C7,8FC,ADC,2.0
Packed.Generic.493-11d6325f04688567de142e43f8ddb73ec622bfb61a00e9c958876790ffa1c061,T12,C44,798,28F,797,D62,CB6,520,FB8,932,82B,2DB,79D,904,261,54D,13D,0B4,A4C,D3A,77F,9C2,4E8,FD9,2.0
Packed.Generic.493-12bb1c91686d3809451aa259ffbe2e6d02542e429dd4fa743b5f35ae3c0ae246,T1E,AF4,2C9,29F,3CB,D16,CAA,130,F79,872,92B,0CA,79D,D00,250,49E,179,0F0,54E,D7A,27D,EC2,5E9,FE9,2.0
Packed.Generic.493-13f4978d7d789b0a5ffc8bde52a6ba66762782610904fb1abfde1048c5998568,T1B,1F4,7B8,28F,7D7,D52,CB6,520,FB8,972,82B,2DB,75E,904,261,54D,13D,0B4,A08,D3A,77F,AC2,4E8,FD9,2.0
Packed.Generic.493-15e0a189813b2b0ab552872bcb9ca44e901012a6b157b7a22313ba1fda303eac,T1B,EA4,7A8,28F,797,D56,CB6,520,FB8,932,82B,2DA,75E,904,261,44C,17D,0B4,A4C,D3A,77F,AC2,4F8,FD9,2.0
Packed.Generic.493-16a0788252dafa6c3561ded3454c800077f2985b642d9916a3af098863661bab,T11,1D4,7A8,28F,7D7,D56,CB6,520,FB8,932,82B,2DA,79D,904,261,44C,17D,0B4,A4C,D3A,77F,AC2,4E8,FD9,2.0
Packed.Generic.493-1a37dad82dc27b218cc9c968833c97c7aa35e32f9899ca97af43d6145c562aee,T1C,364,BF8,2CF,B97,C22,CB2,460,FB9,932,42B,AEA,74E,904,151,59D,13D,478,94C,E39,3BF,583,5E8,FE5,2.0
Packed.Generic.493-1aa416b31cb6792df6f7db5ca9b853b45de66d09ed83ae4d343881f5c6890bcb,T1B,A84,6B4,28F,B97,D62,CB6,521,FB8,932,82B,2EA,75E,904,161,54D,17D,074,A0C,C3A,77F,AC6,4F8,FD8,2.0
Packed.Generic.493-1ad5c3c86df4d6804b9c7e6ee262cc02baa373d257764029270295b8410b5e91,T19,A74,798,28F,7D7,D62,CB6,520,FB8,932,82B,2DA,79D,904,261,44D,17D,0B4,A4C,D3A,77F,9C2,4E8,FD9,2.0
Packed.Generic.493-1bf68b0a294060978644182aa7bbf0400e08c6a1656584f48905c390afac4b08,T1E,194,AE8,3CF,797,C22,CB2,460,FB9,932,42B,AEA,74E,904,051,59E,13D,478,948,E39,7BF,583,5E8,FE5,2.0
Packed.Generic.493-1f662559df431d4e9580aa6d545d0fa972cc689e6649c9051472373a6203e777,T11,044,03D,3CA,5C9,217,C8F,231,D69,CB2,D3A,55B,BAD,D00,390,49A,2B1,0F4,54E,58E,39E,FC3,1BD,6A9,2.0
Packed.Generic.493-21a4e253f06d9145bffd4f000163aba1917e7e67743056a84abe3c63de7fe601,T10,663,6EC,75B,2C7,69A,487,3B1,0DF,170,E16,AD3,323,289,0C6,86A,1FA,DBD,46A,D4C,6EE,743,1E4,7D2,2.0
Packed.Generic.493-21a723f28089a36de5f627b62e0cbfc072f6679daf07011b72ec921e4f7ac08a,T1D,583,82C,75F,2C6,69B,497,2B1,0DF,170,E16,AD3,323,289,0C6,86A,1F6,DBD,46A,C0D,6EE,783,1E4,7D2,2.0
Packed.Generic.493-23ea5b078bec4748c4bea71597b6c0956d2106e94b610e74cacad0eeb7751c46,T10,294,898,28F,7D7,D12,CBA,520,FB8,932,82B,2DA,79D,904,261,54D,17D,0B4,A4C,D3A,77F,9C2,4E8,FD9,2.0
Packed.Generic.493-26ceb1b13fa98f181e12d6cc12ba0d3560fbc6f5e54f9ad1ed60cd9bea0e8337,T10,284,BD8,3CF,787,C22,CB2,460,FB9,932,42B,AEA,74E,904,151,59E,13D,478,948,E39,7BF,583,5E8,FE5,2.0
Packed.Generic.493-28ce4ae54fb9d01279140815b60b4dba5035f26e7ca4cb65fe3feb2f550931f7,T16,3E3,E78,3C7,AD6,563,48A,130,DBC,A32,83E,2EB,69D,D04,261,54D,275,4B4,E4C,87E,79F,9C7,8F8,ADC,2.0
Packed.Generic.493-29cc45457ac3cf4f1b7861b4b668e9371eb824aaaa25469ea7113714cabfde51,T17,C94,7A8,28F,7D7,D56,CB6,520,FB8,932,82B,2DA,75D,904,261,44C,17D,0B4,A4C,D3A,77F,AC2,4E8,FD9,2.0
Packed.Generic.493-2a98754d5933c1197f656c9bf35c3bb92662ce486cf34746142f3a2a7cfdb131,T16,354,BE8,2CF,B97,C22,CB2,460,FB9,932,42B,AEA,74E,904,151,59D,13D,478,94C,E39,7BF,583,5E8,FE4,2.0
Packed.Generic.493-2adc32b7efb44d025f75066bdd30acf54691475ee5659106acda0d79c142df39,T11,324,DB8,7C5,9D1,593,04B,131,CA9,976,83F,2AB,A5E,E08,3B2,5CD,233,4B9,D4E,46F,78F,6C3,57C,2A8,2.0
Packed.Generic.493-2afeafb43fb95e7293963ac8014f464b00cd5ab0cc8be19b2f3bdd7408e9202b,T11,3F4,6D5,28F,797,D62,CBA,120,FB8,972,82B,2DA,75D,904,261,44D,17D,0B4,A0C,C7A,77F,AC6,4F8,FD8,2.0
Packed.Generic.493-2b942b59cc462a002f9d834cf4a5a5e81b97b238f59f2a0d5e5b724d940e037e,T11,C04,1AC,3CB,98A,573,C43,560,CAD,932,52F,AFB,A0E,A04,051,69E,176,43C,D4C,E7D,79B,583,9F8,AE4,2.0
Packed.Generic.493-2c9c0168b84253658fbeb8a0f3978d032d9e1bf2328b4e0adb880d0560aa2dda,T17,F25,598,28F,797,D16,CBA,420,FB8,936,42B,6DA,79D,904,261,48D,13D,0B4,A4C,D39,77F,9C2,4EC,FDA,2.0
Packed.Generic.493-2d2601bc2c9cfa6949c39381415fb42f278555e5eb9b337b0bcdead047a11f43,T1F,274,7A8,28F,797,D62,CB6,520,FB8,932,82B,2DB,79D,904,261,44D,17D,0B4,A4C,D3A,77F,9C2,4E8,FD9,2.0
Packed.Generic.493-2d89d60785e14c83f33a2b5f1f62ca0d691a32d4cbcbfe10a512e3daaaf20bc1,T1F,E54,698,28F,797,D52,CB6,520,FB8,932,82B,2EB,79D,904,261,54D,13D,0B4,A4C,D3A,77F,9C2,4E8,FD9,2.0
Packed.Generic.493-2e209988180c24eb54746c3aa758471968ac7d7eac85428155a15a1be33348ba,T1E,794,908,38F,B87,D22,C72,460,FB9,932,82B,AEA,70E,604,051,55E,17D,478,948,E79,7BF,583,5F8,FE4,2.0
Packed.Generic.493-2e2612512de586420185d1390c2bef746eac906d9a0e266c059c3c781eabd3a1,T1F,994,798,28F,7D7,D66,CB6,520,FB8,932,82B,2DA,75D,904,261,54C,17D,0B4,A08,D3A,77F,AC2,4F8,FD9,2.0
Packed.Generic.493-2e5b24499e2222e2419b1035f6d4c682cf41db7932d7277a5ea5fc9ecfbc4bdf,T16,2D4,BE8,3CF,797,C22,CB2,460,FB9,932,42B,AEA,74E,904,151,59E,13D,078,948,E39,7BF,583,5E8,FE5,2.0
Packed.Generic.493-2e7cc298c613cac6f064fdf6f59a9fa5349294413eb375125229471b71069a49,T10,BF4,7A8,28F,797,D56,CB6,520,FB8,932,82B,2DA,75E,904,261,44C,17D,0B4,A4C,D3A,77F,AC2,4F8,FD9,2.0
Packed.Generic.493-2e9cd7a799f29b039e2148d4cec13673d0bc8789c7521524e0d9c4d3f4aed602,T1D,4B4,BD8,3CF,79B,C22,CB2,460,FB9,932,42B,AEA,74E,904,151,59D,13D,078,948,E39,7BF,583,5E8,FE5,2.0
Packed.Generic.493-2f75ce5aaa0276886ea26cccf37ad2c2b06157a37978318559474e2d2a9bc24c,T14,FF3,F68,3C7,AD6,563,48A,130,DBC,A72,83E,2EB,69D,D04,261,54D,276,4B4,E4C,83E,79F,9C7,4F8,ADC,2.0
Packed.Generic.493-2fc0f9346e3a45eae0be5b0f03d3d01129db90a9f0d7ff28ebed24318b4e4a3f,T19,B84,798,28F,7D7,D52,CB6,520,FB8,932,82B,2EA,79D,904,261,54D,13D,0B4,A4C,D3A,77F,9C2,4E8,FD9,2.0
Packed.Generic.493-30db4ee648e7b89277ce498ebd96811afe8dc50d483864db37a5cf7aceed02eb,T1C,654,7A8,28F,797,D62,CB6,520,FB8,932,82B,2DB,79D,904,261,44D,17D,0B4,A4C,D3A,77F,9C2,4E8,FD9,2.0
Packed.Generic.493-31fe000737b964137fb1cfa212f334e1cad978c4889300fbaefe543d891ce3c0,T1E,DC4,8A8,28F,797,D52,CB6,530,FB8,932,82B,2DA,79D,904,261,44D,17D,0B4,A4C,D3A,77F,AC2,4E8,FD9,2.0
Packed.Generic.493-33a42cf118fafef93866e738e1aef3f5c333d7510fe20c44213e2a4c66fba4de,T1F,894,7A8,28F,797,D52,CB6,520,FB8,932,82B,2DA,79D,904,261,54C,17D,0B4,A4C,D3A,77F,AC2,4F8,FD9,2.0
Packed.Generic.493-33c1f4f784921d1631c152f228c160d9942c732719df70c0e847bcadefb70e9f,T1F,283,82C,75F,2C6,69B,497,2B1,0DF,170,E16,AD3,323,289,0C6,86A,1F6,DBD,46A,C0D,6EE,783,1E4,7D2,2.0
Packed.Generic.493-34f0ff88c340e7cb382feab1685b09a91d8973847df5f2917e0ae8b2116432f0,T1E,BD4,6B8,28F,7C7,D52,CB6,530,FB8,972,82B,2DA,75E,904,262,54D,13D,0B4,94C,D3A,77E,AC2,4E8,FD9,2.0
Packed.Generic.493-34f11309f8ba373548bb090b4529ac68d8e7bb39897dc704b98b00d4876c3686,T16,D03,7BC,68B,6C7,256,083,7B0,0DF,1B0,A46,AD3,753,2C9,09A,D6A,1F6,DBE,46B,D4D,7EA,303,5D4,3E2,2.0
Packed.Generic.493-35cec569f3940f6628c9ae9399e1f63368ce11613a32975487197ca68f6bf0ab,T17,1E4,7B8,28F,7D7,D52,CB6,520,FB8,972,82B,2DB,75E,904,162,54C,13D,0B4,A48,D3A,77F,AC2,4E8,FD9,2.0
Packed.Generic.493-36a4b1e35736c935ce8bed6003be07e2e2329ff8a806900f3d62a65441efbf68,T1C,6B4,6A8,28F,797,D16,CBA,420,FB8,936,83B,6DA,79D,904,261,44D,13D,0B4,A4C,D3A,77F,9C2,4E8,FD9,2.0
Packed.Generic.493-36a6c9c5f53f41fcf6006dc436ac6510f7548d15165712dc4ecd8d937bf78bc0,T11,004,08C,3CB,987,573,C43,560,CAD,932,52F,AFB,A0E,A04,051,69E,276,43C,D4C,A7D,79B,583,9F8,AE4,2.0
Packed.Generic.493-36eaf20b5431b6856648611ec625d4813ad19e2f454176ee04498025dd399383,T1A,884,AD8,3CF,79B,C22,CB2,460,FB9,932,42B,9EA,74E,904,151,59E,13D,078,948,E39,7BF,583,5E8,FE5,2.0
Packed.Generic.493-39cb9b0d868d8ae5d8aa9f318aefeff94ac30cb88276e6135caad95c0dd05352,T17,DA4,8EC,38F,797,C22,CB2,460,FB9,932,42B,AEA,70E,904,051,59E,13D,478,948,E79,7BF,583,5E8,FE5,2.0
Packed.Generic.493-3ac1f5404ca2baf26cb642b08302167d847ebb800edfd3b712c37d31af4c6838,T1D,E54,7A8,28F,797,D62,CB6,520,FB8,932,82B,2DB,79D,904,261,54D,13D,0B4,A4C,D3A,77F,9C2,4E8,FD9,2.0
Packed.Generic.493-3b91ec6756d988158cfe49a7b9c936ac9acd39440828cec4c160d7efe69d77fe,T11,4C3,C69,3C6,9D5,263,48A,130,8BC,A72,83E,36F,A9E,D04,271,58D,262,0F4,E4D,47E,79F,EC7,9BC,59C,2.0
Packed.Generic.493-3bc48b6500fe322dc4220df676ef5409b5fd0b473c9367ad71d80c62325b4c76,T11,124,9E8,28F,BD7,952,CA6,130,FB8,932,83B,2DB,79D,904,261,54D,179,0B4,A4C,D3A,76F,9C2,4F8,FD9,2.0
Packed.Generic.493-3bd100e3455001d34ab998f53eda0b74aed32ce0b28f78e53dad86ac2d692239,T19,FB3,928,3C2,9E5,253,44A,131,8AD,672,87E,37F,A5E,E44,272,54D,322,0B8,F4D,86E,78F,9CB,9FC,59C,2.0
Packed.Generic.493-3bfd39629367bb827c58827ad4c8dea0dd68c277f9ccc2dc07bda5145fcf59b4,T16,144,588,28F,7C7,D52,CB6,530,FB8,972,42B,6DA,79E,904,261,58D,13D,0B4,94C,D3A,77E,AC2,0E8,FD9,2.0
Packed.Generic.493-3c6be9522530f82bbef4dcf92850756261f8ea6e4f83b2e73aa2371df43c3f0c,T1E,2F3,278,3C7,AD6,563,48A,131,DFC,A32,83E,3EB,65D,904,262,55D,275,0B8,E0C,83E,79F,9C7,5F8,AD8,2.0
Packed.Generic.493-3e0222d5c67b23629e80684b240a4c15407a77e088bb0f8eedde09c25d37490d,T15,F84,7C4,28F,B97,D62,CB6,521,FB8,932,82B,2EB,75E,904,161,54D,17D,074,A08,C3A,77F,AC6,4F8,FD8,2.0
Packed.Generic.493-3e213bfc794592fdec0850bc3773f66f3c1b4c9e3e57ea55ad216cb69db97e3f,T15,CA4,CE8,3CF,787,C22,CB2,460,FB9,932,42B,AEA,74E,904,151,59E,13D,478,948,E39,7BF,583,5E8,FE5,2.0
Packed.Generic.493-3f59d43aa6e3be9218cc8ec36cee17ae71c3af2ad46cf5a5c067c092831e3df8,T13,CD4,AE8,3CF,797,C22,CB2,460,FB9,932,42B,AEA,70E,904,151,59E,13D,478,948,E39,7BF,583,5E8,FE5,2.0
Packed.Generic.493-41b37b7121dfe643eea6d59493b5ec45f8f5f184e076fec80b2d7a7a6c63a6de,T13,964,6A8,28F,797,D52,CB6,520,FB8,932,42B,2DB,79D,904,261,58D,13D,0B4,A4C,D3A,77F,AC2,4E8,FD9,2.0
Packed.Generic.493-44d5809faa9642f56561e0fa25cac90faa632b121722d72b0eb899ccdbb9c7ed,T11,134,DB8,7C5,9D1,593,44B,131,CA9,976,83F,2AB,A4E,E08,3B2,5CD,233,4F9,94E,46F,78F,6C3,57C,2A8,2.0
Packed.Generic.493-48c51ac9737fcc7eea4f695af3f9718ab96e76bd726e2178086b8a2f8ae81c09,T12,415,7C8,28F,797,D52,CB6,530,FB8,972,82B,2DA,79D,904,261,44D,17D,0B4,A0C,D3A,77F,AC2,4E8,FD9,2.0
Packed.Generic.493-4a7fc3373c55e5487fe8c7233e10633f135d1e8990c0c15f8ed05c69e6d9bf77,T15,2A4,6EC,28F,B87,D22,C72,560,FB9,932,42B,AFA,70E,A04,051,55E,17D,438,948,E79,7BF,583,5E8,FE4,2.0
Packed.Generic.493-4ab2f85a4d442e60daa6fbaabe206b741f8ff3a93f8eada59111a2edf5e3d5f9,T12,AC4,698,28F,7D7,D52,CB6,520,FB8,932,82B,2DA,79D,904,261,44D,17D,0B4,A4C,D3A,77F,AC2,4E8,FD9,2.0
Packed.Generic.493-4af2e7f017430916d4d6c42dd654b501cfed70e57525af910fe3cee10730b5f2,T13,D94,7A8,28F,797,D66,CB6,520,FB8,932,82B,2DA,75D,904,261,44C,17D,0B4,A4C,D3A,77F,AC2,4F8,FD9,2.0
Packed.Generic.493-4b8f103571a5899cf2ef2abd6d79ea926bc135317e0f8cfe14f7f307174b3b62,T14,C84,788,28F,797,D16,CBA,530,FB8,932,82B,2DA,79D,904,261,44D,17D,0B4,A4C,D3A,77F,9C2,4E8,FD9,2.0
Packed.Generic.493-4cb343611f77bffdaaabaab048d5d246f1da6b6afbe28e1ecdab9fc3057a45b7,T10,D74,698,28F,797,D52,CB6,520,FB8,932,82B,2EB,79D,904,261,44D,17D,0B4,A4C,D3A,77F,9C2,4E8,FD9,2.0
Packed.Generic.493-4d04132081a790ffb88530d4639550520698744c60741d23dc09629fb69a3aa2,T1A,B74,7C8,28F,7D7,D52,CB6,520,FB8,932,82B,2DB,75D,904,262,54D,13D,0B4,A48,D3A,77F,AC2,4E8,FD9,2.0
Packed.Generic.493-4d2d26d8a5b2756989f50a380b4923dd54f7c673974390f1688ec6c5c39f3e87,T10,315,AD8,3CF,797,C22,CB2,460,FB9,932,42B,AEA,70E,904,151,59E,13D,478,948,E39,7BF,583,5E8,FE5,2.0
Packed.Generic.493-4d829cb20c404ab3e06b0350ede78b5c40b97327714a0ede9e26a71562a2d172,T15,474,788,28F,797,D16,CB6,520,FB8,932,83B,6DA,79D,904,261,48D,13D,0B4,A4C,D3A,77F,9C2,4E8,FD9,2.0
Packed.Generic.493-4ded30d440989fdd1452e91123ddee3dc87b8ccd7c184234c78ce0c3df418c3b,T1E,125,598,28F,397,D56,CBA,530,FB8,876,43B,6DA,79D,904,251,48D,13D,0B4,94C,D3A,67E,AC2,0EC,FDA,2.0
Packed.Generic.493-4e3fdc9895ab33fea4e0a848d886c638e8a9f4b65e745ff8b4049fe669873c38,T14,BA4,AE8,3CF,797,C22,CB2,460,FB9,932,42B,AEA,74E,904,051,59E,13D,478,948,E39,7BF,583,5E8,FE5,2.0
Packed.Generic.493-4e8be7a1f4457832a3f55a0abf511efdb3aaca216e4dcb2c67303668bd8873d8,T15,7D4,7C8,28F,7D7,D56,CB6,520,FB8,972,82B,2DB,75E,904,162,54C,13D,0B4,A08,D3A,77F,AC2,4E8,FD9,2.0
Packed.Generic.493-50a4036650352503d499492b7590167ae0d93c71270993201e73e95be4bddafe,T10,0A3,844,3C6,9C3,157,04B,331,87E,173,83B,663,BAA,D45,2D0,84E,2F5,9F8,4AD,95E,3CE,AD3,1E8,6DA,2.0
Packed.Generic.493-50c6676e0fbbf134c8a2babb04b456ef3bffeb52c937ccef306a27aa2c17fd32,T11,154,98C,3CA,8CA,527,C47,561,C5E,873,93F,CFA,B56,A04,284,4DF,1B1,4F8,09D,BAD,28E,983,67C,6B5,2.0
Packed.Generic.493-50efa040a535a22a75b48df90882b2d59a4fb2677667f04ec80c2f6215f04f78,T12,284,6C4,28F,B97,D62,CBA,121,FB8,972,82B,2EB,75D,904,161,54D,17D,074,A08,C3A,77F,AC6,4F8,FD8,2.0
Packed.Generic.493-52c2f7f94dae8f30e470e8948b5c821283768164e058aafb36afbe5d3bbd3444,T1A,C53,14C,79B,5C7,256,187,3B1,0DF,170,E16,AD3,363,289,086,86A,1FA,DBE,46B,D4C,6EE,343,2D4,7E2,2.0
Packed.Generic.493-52fcbef50ebd687d4b69ba7ee2274702041d66df099abeb38df99d2f3188f2da,T12,2D4,798,28F,797,D52,CB6,520,FB8,932,83B,2DA,79D,904,261,44D,17D,0B4,A4C,D3A,77F,AC2,4E8,FD9,2.0
Packed.Generic.493-56a94308a99e2024aa0deee532b983c57352ecbf437bbc8c052c76a23b759a7d,T1C,844,7A8,28F,B97,D52,CB6,520,FB8,932,82B,2DB,79D,904,261,54D,13D,0B4,A4C,D3A,77F,9C2,4E8,FD9,2.0
Packed.Generic.493-58a9d4574ef2c47b2e59572b992363ec718785d09b4ba8ed315ee25170335392,T12,A94,798,28F,797,D52,CBA,520,FB8,932,83B,2DA,75D,904,261,54C,17D,0B4,A4C,D3A,77F,AC2,4E8,FD9,2.0
Packed.Generic.493-58f5f7ec26e7cd8d7d64ca044f180bd08cc2af7212003c1d1eefcaaa07d9b3f0,T12,152,458,9C7,2D7,7C2,489,931,4E8,091,47D,243,B93,9C8,66B,ED8,132,0DF,C5A,08F,BFA,7D1,45E,3BA,2.0
Packed.Generic.493-5a63f57b7007a44e8ed2a31204cbf3aa86d42fb977ff1e7917b8ab69fca88f37,T1E,984,9E8,3CF,79B,C22,CB2,460,FB9,932,42B,AEA,74E,504,051,59E,13D,478,948,E79,3BF,583,5E8,FE5,2.0
Packed.Generic.493-5c20cdb1f5190694d5a6b05a347ab5c0ffc0215be8b1962c06ea8aad603dd2a7,T1F,D64,698,28F,797,D62,CB6,520,FB8,932,82B,2EA,75D,904,261,54D,13D,0B4,A4C,D3A,77F,9C2,4F8,FD9,2.0
Packed.Generic.493-5cf166a29fbb1d82f5d4d8e0196a87503c587147273d0e596f2dcf1fae81deb4,T1D,624,D98,7C5,5D1,5D3,04B,131,CA9,976,83F,2A7,A4E,E08,3B2,5CD,233,8B9,94E,46F,78F,6C3,5BC,6A8,2.0
