,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,LABEL
Ransom.Cerber-70e9fba04a045fcdc8a022ba0f441f1a55f6c01930a21e9b1279930c1f170e5f,T,1,9,D,2,4,9,6,C,3,C,6,9,C,5,2,6,3,8,4,7,4,7,1,C,A,D,5,3,3,8,3,F,9,F,B,A,5,E,E,0,4,2,9,1,5,9,E,2,3,2,4,B,8,D,4,C,9,A,E,3,8,F,9,D,3,5,B,C,5,A,8,3.0
Ransom.Cerber-7133f6afb9b09117c80d230f5933a4d7bbffea7b8c76430ef73ddca5c1ec79a5,T,1,7,4,7,4,0,3,8,2,8,F,B,C,7,D,1,2,C,6,6,0,6,0,F,B,9,5,3,2,8,3,B,5,E,A,B,5,E,9,0,4,1,9,1,5,9,D,2,3,D,0,7,8,9,4,C,D,7,9,2,B,F,9,8,3,5,F,8,F,E,8,3.0
Ransom.Cerber-72eb356cb01991cdcb523443e975a9ea6ba1225454e6592cae380b8f1e9f0e3b,T,1,7,0,E,4,4,7,8,2,8,F,7,9,7,D,1,6,C,B,A,4,2,0,F,B,8,9,3,6,4,2,B,6,D,A,7,9,D,9,0,4,2,6,1,4,8,D,1,3,D,0,B,4,A,4,C,D,3,9,7,7,F,9,C,2,4,E,C,F,D,A,3.0
Ransom.Cerber-7491ae62963166ce73a69f46d75eac0217c10ca4d7466f511266e7cb40362ad6,T,1,6,F,C,4,3,8,8,2,8,F,B,C,7,D,1,2,C,7,6,4,2,0,F,B,9,9,3,2,8,3,B,5,E,A,B,5,E,9,0,4,2,5,1,5,8,D,2,3,D,0,7,8,9,4,C,D,7,9,6,7,F,9,8,3,5,E,8,F,E,8,3.0
Ransom.Cerber-74b82f686bc4b738adcae98a49a358e7c6109025cd14c9ef8eca346407c909c8,T,1,7,5,9,4,A,E,8,3,C,F,7,8,7,C,2,2,C,B,2,4,6,0,F,B,9,9,3,2,4,2,B,A,E,A,7,4,E,9,0,4,1,5,1,5,9,E,1,3,D,4,7,8,9,4,8,E,3,9,7,B,F,5,8,3,5,E,8,F,E,5,3.0
Ransom.Cerber-7693e5dc03795ce68aae527c0d66b2dfb36cab6a95c9293542b9a1ab1f5fadd0,T,1,2,E,1,5,8,F,8,2,8,F,B,8,7,D,2,2,C,7,2,5,6,0,F,B,D,9,3,2,4,2,B,A,E,A,7,0,E,A,0,4,0,5,1,5,5,E,1,7,D,4,3,8,9,4,8,E,7,9,7,B,F,5,8,3,5,F,8,F,E,4,3.0
Ransom.Cerber-7743b6beefd95c5193ed3b7f5d2e238952b5356c3d5411a3a327d3203fe9813e,T,1,6,B,F,4,B,C,8,3,C,F,7,8,B,D,2,2,C,B,2,4,6,0,F,B,9,9,3,2,4,2,B,A,E,A,7,0,E,5,0,4,0,5,1,5,9,E,1,3,D,4,7,8,9,4,8,E,7,9,7,B,F,5,8,3,5,E,8,F,E,5,3.0
Ransom.Cerber-78a6544f7465ecbef7efe6cf1e1ceaa6ed425ab95643c046a4ec8f5309f36125,T,1,C,1,3,4,A,4,C,3,C,6,9,C,6,5,6,3,8,4,7,4,7,0,C,A,D,9,3,2,8,3,F,5,F,B,A,5,E,E,0,4,2,9,1,5,9,E,2,3,2,4,7,8,D,4,C,9,A,E,7,8,F,9,C,3,5,B,C,6,E,8,3.0
Ransom.Cerber-78f0b574e85090c58688294539eb42be859211e6ad21c0b7118c05681aeb927d,T,1,7,0,E,4,0,5,8,2,8,F,B,C,7,D,1,2,C,7,6,4,6,0,F,B,9,5,3,2,8,3,B,5,E,A,B,5,E,9,0,4,1,5,1,5,8,D,2,3,D,0,7,8,9,4,C,D,7,A,2,B,F,9,8,3,5,E,8,F,E,8,3.0
Ransom.Cerber-791a7c24e636235ec613762e87033bbdc62339e3d4b308f9768ce4a5a13a9a6f,T,1,2,9,A,4,D,3,4,2,8,F,B,D,7,D,5,2,C,7,6,1,2,1,F,B,8,5,3,2,8,3,B,2,E,A,B,9,D,9,0,4,2,9,1,4,8,D,2,3,D,0,B,4,9,4,C,C,7,A,7,7,E,9,D,2,4,E,8,F,D,9,3.0
Ransom.Cerber-79c6a4a72bc862109df95d17841edd8b7a9c5cfdb2628792041a8a3ceef41399,T,1,8,C,1,4,0,8,C,3,C,B,9,8,A,5,6,3,C,4,3,5,6,0,C,E,D,9,3,2,9,2,F,A,F,B,A,0,E,A,0,4,0,5,1,6,9,E,1,7,6,4,3,C,9,4,C,A,7,D,7,D,B,5,8,3,5,F,8,A,E,4,3.0
Ransom.Cerber-7ae459dffa33888f2cab744ff9cd95fcb041dbcb5b73a25026e5ddd5222eafbd,T,1,D,F,B,4,0,2,8,2,8,F,B,C,7,D,1,2,C,7,6,4,6,0,F,B,9,5,3,2,8,3,B,5,E,A,B,5,E,9,0,4,1,9,1,5,9,D,2,3,D,0,7,8,8,4,C,D,7,9,2,B,F,9,8,3,5,E,8,F,E,8,3.0
Ransom.Cerber-7aea3fe1b94ae00cb1bdf5f9bf50ab893ee72d69ac5177f30979e7b175329c6d,T,1,C,A,6,4,6,C,8,2,8,F,B,9,7,D,6,2,C,B,6,1,2,1,F,B,8,9,7,2,8,2,B,2,E,B,7,5,D,9,0,4,1,6,1,5,4,D,1,7,D,0,B,4,A,0,8,C,3,A,7,7,F,9,C,6,4,F,8,F,D,8,3.0
Ransom.Cerber-7b1d8ffa135e5dd3ead07db522a79d02ba7ae726a676df79421f6d0e7f5eb523,T,1,F,2,E,4,6,D,4,2,8,F,B,9,7,D,6,2,C,B,6,1,2,1,F,B,8,9,7,2,8,2,B,2,E,B,7,5,E,9,0,4,1,6,1,4,4,D,1,7,D,0,7,4,A,0,8,C,3,A,7,7,F,A,C,6,5,F,8,F,D,8,3.0
Ransom.Cerber-7b3accab3d6146cc273354e1457775537df4131f9c58be4459439de29faa32d0,T,1,3,5,8,4,7,A,8,2,8,F,7,D,7,D,6,2,C,B,6,5,2,0,F,B,8,9,3,2,8,2,B,2,D,A,7,9,D,9,0,4,2,6,1,5,4,C,1,7,D,0,B,4,A,4,C,D,3,A,7,7,F,9,C,2,4,E,8,F,D,9,3.0
Ransom.Cerber-7bad201c0c201f5353e13f95d247acdf2a173158d74a2f6a39424850b4fa3137,T,1,2,3,B,4,1,5,8,2,8,F,B,C,7,D,1,2,C,7,6,4,6,0,F,B,9,5,3,2,8,3,B,5,E,A,B,5,E,9,0,4,1,9,1,5,8,D,2,3,D,0,7,8,9,4,C,D,7,A,2,B,F,9,8,2,5,F,8,F,D,8,3.0
Ransom.Cerber-7cafe490d8c6f98fc516278c0b8c38e817a2be5dd5f3184ac34d68a81748af9c,T,1,5,F,C,4,2,6,8,2,8,F,B,C,7,D,1,2,C,7,6,4,6,0,F,B,9,5,3,2,8,3,B,5,E,A,B,5,E,9,0,4,2,5,1,5,8,D,2,3,D,0,7,8,9,4,C,D,7,9,2,B,F,9,8,3,5,E,8,F,E,8,3.0
Ransom.Cerber-7e27fc984e9574d77686ac617b1027d6aa1d9388e3e4815f771c8865a69dd023,T,1,E,B,9,4,8,A,8,2,8,F,7,9,7,D,5,2,C,B,6,5,2,0,F,B,8,9,3,2,8,2,B,2,D,B,7,5,E,9,0,4,2,6,1,4,4,D,1,7,D,0,B,4,A,4,C,D,3,A,7,7,F,A,C,2,4,E,8,F,D,9,3.0
Ransom.Cerber-7e310c2bb86a927ae9643b978e6d0d0a0944c245133ad5d8a7b0f36620496a11,T,1,A,D,2,4,8,0,8,2,C,6,9,D,5,6,5,3,4,4,B,1,3,1,C,B,C,9,7,3,8,3,B,2,A,F,A,A,D,D,0,4,2,A,1,5,8,D,2,7,6,0,B,4,E,4,C,8,A,F,7,5,F,D,D,3,4,B,C,A,9,C,3.0
Ransom.Cerber-7f9b35378fc312853dda1fbf5ccbffbbe8b691d41525a11fb5d7e8cca425b0e5,T,1,C,B,1,4,7,2,C,3,C,6,9,D,5,2,1,3,8,4,7,4,7,0,C,6,D,5,3,3,8,3,F,A,F,B,A,5,E,E,0,4,2,9,1,5,8,E,2,3,2,4,B,8,D,4,D,9,A,E,3,8,F,9,D,7,5,B,C,6,A,8,3.0
Ransom.Cerber-7fc8a9cf320f66cd5fec49b0afaee4ba4d482fd2aeba1d4d4269726a4eecbf4c,T,1,6,1,A,4,9,D,8,3,C,F,7,9,7,C,2,2,C,B,2,4,6,0,F,B,9,9,3,2,4,2,B,A,E,A,7,0,E,9,0,4,0,5,1,5,9,E,1,3,D,4,7,8,9,4,8,E,7,9,7,B,F,5,8,3,5,E,8,F,E,5,3.0
Ransom.Cerber-805b965be48ac207823f804f3ca70b0cfa49817a75e4bfbd6c6f60794748587b,T,1,A,6,3,4,4,A,8,2,8,F,B,9,7,D,6,2,C,B,6,1,2,0,F,B,8,9,3,2,8,2,B,2,E,A,7,5,D,9,0,4,1,6,1,5,4,D,2,7,D,4,7,4,A,4,C,C,3,A,7,7,F,9,C,6,4,F,8,F,D,8,3.0
Ransom.Cerber-80d402f38ff9849ea5e9f8a126e00f423ca1b4f1121c8059aebed8336bfc6f30,T,1,B,A,0,4,3,F,4,2,8,B,6,D,6,F,0,A,C,A,A,8,3,2,E,7,4,0,7,2,C,3,7,3,D,6,A,5,F,9,8,9,2,4,6,4,4,C,5,7,5,0,F,8,8,0,C,D,7,A,A,7,F,B,D,6,4,E,C,7,C,5,3.0
Ransom.Cerber-80f222c6e5af2d70b9296c8eb57f4afcf241757dd82820b7ffdf1bc93bd21077,T,1,D,3,0,4,2,8,8,2,C,6,9,D,5,2,5,3,4,4,B,1,3,1,C,B,D,A,7,3,C,3,A,2,7,F,A,A,E,D,0,4,2,A,1,5,8,D,3,2,2,0,B,4,E,4,D,4,A,E,7,8,F,D,E,7,5,B,C,5,9,C,3.0
Ransom.Cerber-81f3348b606b91e53de4108cd7441b15afb7769d9ba0f242a08a84244ac61838,T,1,A,3,2,4,8,1,8,2,C,6,A,C,5,6,5,3,4,4,B,1,3,1,D,B,C,9,7,3,8,3,B,2,A,B,A,A,D,D,0,4,2,A,1,5,8,D,2,7,5,0,B,4,E,4,C,8,A,E,7,5,F,D,D,3,4,F,C,A,D,C,3.0
Ransom.Cerber-827b9b770d3f7aff8d6c2ac44f7acd290ddcb0251d6697eb4bf8109979ac53cc,T,1,C,B,E,4,D,3,4,2,8,F,B,D,7,E,1,2,C,7,6,4,2,1,F,7,8,5,3,2,8,3,B,2,E,A,B,9,D,9,0,4,2,9,1,4,8,D,2,3,D,0,B,4,9,4,C,D,7,A,7,7,E,9,9,2,4,F,8,F,D,9,3.0
Ransom.Cerber-833c9c8cdeab2d7f8b0015c76afdc6f2460dcf4bda001f180b99dd7af1bf4da5,T,1,3,7,0,4,3,1,C,3,C,5,C,D,5,2,1,3,8,4,7,4,7,1,C,6,D,5,3,3,9,3,F,A,F,B,A,5,E,E,0,4,2,9,0,5,8,E,2,3,2,4,B,8,D,4,D,A,A,E,3,8,F,9,9,7,5,B,C,6,A,8,3.0
Ransom.Cerber-837c20e4dd7e2f589dd5d2f830ffbbd575c720323d75dc70cb8a9fc6fe748bba,T,1,5,6,9,4,7,8,8,2,8,F,7,D,7,D,1,6,C,B,6,5,2,0,F,B,8,9,3,2,8,2,B,6,D,A,7,9,D,9,0,4,2,6,1,4,8,C,1,7,D,0,B,4,A,4,C,D,3,A,7,7,F,9,C,2,4,E,8,F,D,9,3.0
Ransom.Cerber-8553d24fd4175ce3df6dcf11d779926a287a7ff0f441b4f5dbcb6d717049d610,T,1,A,F,1,5,7,A,8,2,8,F,7,D,7,D,5,2,C,B,6,5,2,0,F,B,8,9,3,2,8,2,B,2,D,A,7,9,D,9,0,4,2,6,1,5,4,C,1,7,D,0,B,4,A,4,C,D,3,A,7,7,F,A,C,2,4,E,8,F,D,9,3.0
Ransom.Cerber-86f9a1dadbb0bd14a2f9a5d839539d24e1f8c8a14a0dc4c5acfb577215d98e15,T,1,E,5,A,4,A,3,4,2,8,F,B,C,7,E,5,2,C,7,6,1,2,1,F,B,8,5,7,2,8,3,B,2,E,A,B,9,D,9,0,4,2,9,1,4,4,D,2,7,D,0,B,4,9,0,C,C,7,A,6,7,E,9,D,2,5,F,8,F,D,8,3.0
Ransom.Cerber-8abe8e8c91008f673f231535440189064d6172cf4e87921c64ae109846665fe7,T,1,D,8,9,4,A,2,4,2,8,F,B,C,3,E,5,2,C,7,6,1,2,1,F,B,8,5,3,2,8,3,B,2,E,A,B,9,D,9,0,4,2,9,1,5,5,D,2,7,D,0,B,4,9,0,C,C,7,A,7,7,E,9,9,2,5,F,8,F,D,8,3.0
Ransom.Cerber-8ad9c2fe208593407dec4a5d27ae994e5e37d4264578d26c24e3bc85466f27a2,T,1,4,E,4,4,C,8,C,3,C,A,9,C,5,5,2,3,8,4,7,4,7,0,D,A,D,9,3,2,8,3,F,9,F,F,A,5,E,D,0,4,2,9,1,5,9,D,2,3,1,4,B,8,D,4,C,A,A,E,7,8,F,9,C,3,5,B,C,6,A,8,3.0
Ransom.Cerber-8c4b58be5757950dab3017144a226a949adf5eb9b8d4cba8221ab11b59d051f2,T,1,2,2,3,4,7,A,8,2,8,F,7,9,7,D,6,2,C,B,6,1,2,0,F,B,8,9,3,2,8,2,B,2,D,B,7,9,D,9,0,4,2,6,1,5,4,D,1,7,D,0,B,4,A,4,C,D,3,A,7,7,F,9,C,2,4,E,8,F,D,9,3.0
Ransom.Cerber-8c6525ceb361c621f357794e80e31c585e919711cecb27c3b92a7d6db7f18af0,T,1,D,B,C,4,D,3,4,2,8,F,B,D,7,D,5,2,C,7,6,4,2,1,F,B,8,5,3,2,8,3,B,2,E,A,B,9,D,9,0,4,2,9,1,4,8,D,2,3,D,0,B,4,9,4,C,C,7,A,6,7,E,9,D,2,4,F,8,F,D,9,3.0
Ransom.Cerber-8c6cba911485aa566a35325a5809a1e6fead1394d5750d19ae2dc794f96f5fc1,T,1,6,B,F,3,F,7,8,3,C,7,A,D,6,5,6,3,4,8,A,1,3,0,D,B,C,A,7,2,8,3,A,2,E,B,6,9,D,D,0,4,2,6,1,5,4,D,1,7,5,4,B,4,E,0,C,8,7,E,7,9,F,E,C,7,8,F,8,A,D,C,3.0
Ransom.Cerber-8e3d426e8980df72910e0c3c061c1e611a40ead0933d912a71fff2a959668dc0,T,1,3,C,C,4,9,B,8,2,8,F,7,D,7,D,5,2,C,B,A,5,2,1,F,B,8,9,3,2,8,2,B,2,D,A,7,5,D,9,0,4,2,6,1,5,4,C,1,3,D,0,B,4,A,4,C,D,3,A,7,7,F,A,C,2,4,E,8,F,D,9,3.0
Ransom.Cerber-8e8eb5c5f04713221f48f5376c15a82f2846dfbde678912c58453b25053a0dab,T,1,3,7,A,4,C,2,4,2,8,F,7,C,7,E,5,2,C,7,6,1,2,1,F,B,8,5,7,2,8,3,B,2,E,A,B,9,D,9,0,4,2,9,1,4,9,D,2,7,D,0,B,4,9,0,C,C,7,A,6,7,E,9,D,2,4,F,8,F,D,8,3.0
Ransom.Cerber-8f5611e055547ebd17d6f0966f189571dc267e2c4c381e0f3c8241e086b8256d,T,1,F,B,D,4,B,D,8,3,C,F,7,9,B,C,2,2,C,B,2,4,6,0,F,B,9,9,3,2,4,2,B,A,E,A,7,4,E,9,0,4,1,5,1,5,9,D,1,3,D,0,7,8,9,4,8,E,3,9,7,B,F,5,8,3,5,E,8,F,E,5,3.0
Ransom.Cerber-8f7af103b294d1c9684fe12b7a04e63202bed1b1a5b0589635b116c200caa4e9,T,1,9,C,B,4,6,A,8,2,8,F,7,9,7,D,5,2,C,B,6,5,2,0,F,B,8,9,3,2,8,3,B,2,D,A,7,5,E,9,0,4,2,6,1,4,4,D,1,7,D,0,B,4,A,4,C,D,3,A,7,7,F,A,C,2,4,E,8,F,D,9,3.0
Ransom.Cerber-90e68a5ff248f08569719aafde98dae99cd71a0245c70264750d01a30717f4d3,T,1,A,1,2,4,A,4,C,3,C,6,9,C,6,5,6,3,8,4,7,4,7,0,C,A,D,9,3,3,8,3,F,5,F,B,A,5,E,E,0,4,2,9,1,5,9,E,2,7,1,4,7,8,D,4,C,9,A,E,3,8,F,9,C,3,5,B,8,A,E,8,3.0
Ransom.Cerber-914a64a7101e9881226a5c6aae9f3a74ee088823beae25a4ae2ab16079874e1f,T,1,E,3,3,4,B,6,C,3,C,6,9,C,6,6,2,3,8,4,7,4,7,1,C,A,D,9,3,3,8,3,F,5,F,B,A,5,E,E,0,4,1,9,1,5,9,E,2,7,2,4,7,8,D,4,C,9,A,E,3,8,F,9,C,3,5,B,C,6,A,8,3.0
Ransom.Cerber-9347a68a4a283f7a323d1dad02d8e9d4bd2639225405f9b167a5787b2dc06774,T,1,3,3,6,2,7,7,8,A,C,7,2,D,7,7,C,2,4,4,9,5,3,1,4,E,C,0,6,1,4,7,D,2,4,7,B,9,3,9,C,8,6,2,B,E,C,8,2,3,2,1,D,F,C,6,A,0,8,E,F,F,A,7,D,5,5,5,A,3,B,9,3.0
Ransom.Cerber-958eaac9cb5c63330bf7ea577e03c1f54d717e7e1c892a9e8736b0b9e9fe2e30,T,1,A,3,A,4,B,C,8,3,C,F,7,9,7,C,2,2,C,B,2,4,6,0,F,B,9,9,3,2,4,2,B,A,E,A,7,4,E,9,0,4,1,5,1,5,9,E,1,3,D,4,7,8,9,4,8,E,3,9,7,B,F,5,8,3,5,E,8,F,E,4,3.0
Ransom.Cerber-95ca60c7e19ae22a1074bc1dfc10437d65a173db4fe25c190de344f034ac1b66,T,1,1,0,1,4,8,2,C,3,C,6,8,D,5,2,1,3,8,4,7,4,7,1,C,6,D,5,3,3,8,3,F,A,F,B,A,5,E,E,0,4,2,9,1,5,8,E,2,3,2,4,B,8,D,4,D,9,A,E,3,8,F,9,D,7,5,B,C,6,A,8,3.0
Ransom.Cerber-95fb4e349d16c0becac7f1004163428b6169ba7994294ba7b12170079a881a6d,T,1,2,5,9,4,1,5,8,2,8,F,B,C,7,D,1,2,C,7,6,4,6,0,F,B,9,5,3,2,8,3,B,5,E,A,B,5,E,9,0,4,2,5,1,5,8,D,2,3,D,0,7,8,9,4,C,D,7,A,2,B,F,9,8,3,5,E,8,F,D,8,3.0
Ransom.Cerber-96f8cbae3db9b829fcd902cdca63311d07165d84a2d2c5493dd7fe4fe318b2ea,T,1,5,6,B,4,F,4,4,2,8,F,7,D,7,D,1,2,C,7,6,4,2,1,F,B,8,5,3,2,8,3,B,2,E,A,B,9,D,9,0,4,2,A,1,4,8,D,2,3,D,0,B,4,9,4,C,D,7,A,6,7,E,9,D,2,4,F,8,F,D,9,3.0
Ransom.Cerber-97cec09fda988cffcb5aaf7ca5fd0b6a7a0989f26a478689b1d1703d7bee8d9a,T,1,2,B,4,4,8,3,8,2,C,B,A,C,6,A,5,3,8,5,7,5,3,1,E,B,8,8,7,2,8,3,B,1,E,B,B,A,D,D,0,4,2,9,1,4,8,D,2,3,5,0,B,4,9,4,D,8,6,E,7,5,F,9,D,3,0,F,C,B,D,D,3.0
Ransom.Cerber-97d3eb7f726054fecdbe582900c81f099d838e760178e71bbce4817389c9ebb1,T,1,9,8,9,4,8,B,8,2,8,F,7,9,7,D,5,6,C,B,6,5,2,0,F,B,8,9,3,2,8,2,B,2,D,B,7,9,D,9,0,4,2,6,1,4,4,C,1,7,D,0,B,4,A,4,C,D,3,A,7,7,F,A,C,2,4,E,8,F,D,9,3.0
Ransom.Cerber-9829dd093616e5c8eb15db140656e121c668c11db4946b15abeea163447a9d82,T,1,B,9,6,4,C,2,C,3,C,6,9,D,1,6,5,3,8,0,B,4,7,1,C,A,D,9,7,2,8,3,F,5,F,B,A,5,E,E,0,4,3,A,1,5,C,E,2,3,2,4,B,8,9,4,D,5,A,E,3,8,F,9,D,3,5,7,C,2,A,8,3.0
Ransom.Cerber-9859a8ae760763a8b8ec00af5646360356877e2182e3c10ce7f62817852b4a94,T,1,F,2,8,4,7,F,8,3,8,F,B,8,7,D,2,2,C,7,2,5,6,0,F,B,9,9,3,2,8,2,B,A,E,A,7,0,E,6,0,4,0,5,1,5,5,E,1,7,D,4,3,8,9,4,8,E,7,9,7,B,F,5,8,3,5,F,8,F,E,4,3.0
Ransom.Cerber-99bf81eb82779f5820a48cf8525f67d8ca62e16eb2d34acda48ecbc3ea3fef08,T,1,E,0,A,4,0,4,8,2,8,F,B,C,7,D,1,2,C,7,6,4,6,0,F,B,9,9,3,2,8,3,B,5,E,A,B,5,E,9,0,4,1,9,1,5,8,D,2,3,D,0,7,8,9,4,C,D,7,9,2,B,F,9,8,3,5,E,8,F,D,8,3.0
Ransom.Cerber-9c4df05367d12778f72f2756e5f16d8025cdd43d5f220650afd5928a58cf707b,T,1,2,2,B,4,7,A,8,2,8,F,7,9,7,D,5,6,C,B,6,5,3,0,F,B,8,9,3,2,8,2,B,2,D,A,7,9,D,9,0,4,2,6,1,4,4,D,1,3,D,0,B,4,A,4,C,D,3,A,7,7,F,A,C,2,4,E,8,F,D,9,3.0
Ransom.Cerber-9c535ca860f558cf4868da84d84a0c054b70c0e8da2dea41597c01430bccb7ec,T,1,5,E,A,4,8,B,8,2,8,F,7,D,7,D,1,6,C,B,6,5,2,0,F,B,8,9,3,2,8,2,B,6,D,A,7,9,D,9,0,4,2,6,1,4,4,D,1,3,D,0,B,4,A,4,C,D,3,A,7,7,F,A,C,2,4,E,8,F,D,9,3.0
Ransom.Cerber-9caf6e8c285e31895a36648d4ddb52fbe79f8288fc1b87e0beecf10d532ea3ca,T,1,F,C,1,4,9,1,8,2,C,6,9,D,5,6,5,3,4,4,B,1,3,1,C,B,C,9,3,3,8,3,B,2,A,F,A,A,D,D,0,4,2,A,1,5,8,D,2,7,6,4,B,4,E,4,C,8,A,F,7,5,F,D,D,3,4,B,C,A,9,C,3.0
Ransom.Cerber-9ce37d50ce79bd0ab13169bed66c66c3d0151ed15aa613443631c5b9280fd60d,T,1,8,C,6,4,7,9,8,2,8,F,7,D,7,D,6,2,C,B,6,5,2,0,F,B,8,9,3,2,8,2,B,2,D,A,7,9,D,9,0,4,2,6,1,5,4,D,1,3,D,0,B,4,A,4,C,D,3,A,7,7,F,9,C,2,4,E,8,F,D,9,3.0
Ransom.Cerber-9d310965f76ec689f843b1cc13ab8fd0aa431da3f77fa8dbf9b104675a2e5f9f,T,1,0,3,9,4,7,D,4,2,8,F,B,9,7,D,6,2,C,B,6,5,2,1,F,B,8,9,3,2,8,2,B,2,E,B,7,5,E,9,0,4,1,6,1,5,4,D,1,7,D,0,7,4,A,0,8,C,3,A,7,7,F,A,C,6,4,F,8,F,D,8,3.0
Ransom.Cerber-9dc3687851ebfb5ea9cf7c06bb1d9aa8f5d9df20d92e66328cbce2ab77e0a0ce,T,1,E,4,2,4,A,4,C,3,C,6,9,C,6,6,6,3,8,4,7,4,7,0,C,A,D,5,3,3,8,3,F,5,F,B,A,5,E,E,0,4,2,9,1,5,9,E,2,3,2,4,7,8,D,4,C,9,A,E,3,8,F,9,D,3,5,B,8,6,E,8,3.0
Ransom.Cerber-9dea082655849d9f3f7ed60da66e302284e2eacd04e8d6b9e7e147aeb24ae7e9,T,1,E,C,C,4,6,B,8,2,8,F,7,9,7,D,5,6,C,B,6,5,2,0,F,B,8,9,3,2,8,2,B,2,D,B,7,9,E,9,0,4,1,6,1,5,4,C,1,3,D,0,B,4,A,4,C,D,3,A,7,7,F,A,C,2,4,E,8,F,D,9,3.0
Ransom.Cerber-9ee0dead6f8b8ea4f76a9564ab9fab83ba407d6b6b476d08ff68d317e02edbb2,T,1,5,D,8,3,7,8,4,2,C,5,A,C,1,7,4,3,4,0,B,0,3,1,C,B,9,4,7,7,C,3,B,2,A,B,B,A,A,E,4,4,3,E,1,8,9,D,2,2,6,4,F,5,9,0,D,4,9,F,6,9,F,E,E,3,1,7,D,2,A,D,3.0
report1006.txt,T,1,A,A,6,2,A,4,8,3,8,5,E,C,2,1,2,7,0,4,F,6,7,0,D,E,C,7,6,1,5,2,F,3,B,3,A,2,1,9,0,6,0,F,9,A,9,8,0,B,3,3,7,E,5,B,9,0,8,F,E,D,A,6,4,6,9,7,D,7,D,2,0.0
report1013.txt,T,1,B,5,8,2,4,C,9,3,4,6,A,C,7,2,7,6,8,8,F,6,B,0,D,F,C,E,4,0,5,4,E,3,9,1,B,E,9,8,0,6,1,1,B,B,E,0,0,6,6,6,D,D,4,1,4,0,C,B,F,6,7,F,C,1,E,7,A,6,B,6,0.0
report1016.txt,T,1,B,C,9,2,D,F,D,2,4,D,E,C,F,1,2,2,0,4,A,5,B,8,9,B,C,7,7,A,0,4,A,2,9,9,7,D,0,4,8,7,C,E,B,E,4,4,0,2,7,1,5,F,4,7,0,C,A,E,B,F,7,6,E,2,9,3,B,5,E,5,0.0
report1018.txt,T,1,8,D,8,2,5,4,B,3,7,6,F,F,1,0,2,E,0,4,B,7,6,9,9,A,A,F,3,3,5,3,B,E,9,1,A,7,0,8,0,5,0,1,C,6,7,0,0,1,F,3,7,9,4,1,C,0,E,E,A,5,5,E,A,9,B,E,5,6,E,D,0.0
report1020.txt,T,1,A,E,A,2,6,8,7,3,7,5,F,F,6,1,2,E,0,4,B,7,A,8,9,A,A,F,3,3,1,7,B,A,9,1,6,7,0,4,0,5,0,1,D,6,7,0,0,2,F,3,7,9,4,0,C,0,E,E,A,5,5,E,A,D,B,E,9,1,E,D,0.0
report1027.txt,T,1,A,5,9,1,5,5,A,1,D,7,A,C,7,3,D,2,8,8,A,9,E,0,4,D,C,4,4,0,5,8,D,3,C,2,6,D,8,1,4,E,0,1,7,F,E,2,7,6,9,B,C,D,4,1,A,0,C,B,B,7,5,B,4,5,D,4,B,7,B,B,0.0
report1031.txt,T,1,C,F,2,2,5,7,D,3,4,9,A,E,2,0,3,3,0,4,F,6,F,0,E,F,C,E,1,2,B,1,B,7,F,0,6,5,6,8,1,6,0,6,9,B,A,4,0,9,6,6,7,C,4,6,1,0,8,F,F,5,B,E,C,3,6,6,5,B,6,7,0.0
report107.txt,T,1,8,D,8,2,6,E,9,3,4,B,B,C,6,2,7,6,8,4,F,6,B,0,D,F,C,E,4,0,5,5,E,3,9,1,B,E,9,8,0,A,0,5,B,B,E,4,0,6,6,5,E,D,4,1,0,0,8,B,F,6,7,F,C,1,E,3,A,5,B,6,0.0
report1074.txt,T,1,A,9,D,2,4,1,E,3,6,F,B,C,9,2,B,A,C,8,F,5,6,0,E,A,8,D,9,0,9,0,9,1,4,9,F,F,E,C,0,9,6,1,6,9,D,2,0,9,6,D,D,5,0,1,0,0,C,B,B,7,6,F,C,1,E,7,7,5,B,2,0.0
report1076.txt,T,1,3,5,0,2,C,0,9,2,8,A,A,D,6,1,7,3,0,4,F,6,F,0,E,E,C,9,1,1,F,5,F,7,F,2,6,4,5,5,0,A,0,2,A,B,9,4,2,6,7,3,6,C,0,1,6,0,C,F,F,5,A,B,8,7,C,7,9,3,A,7,0.0
report1078.txt,T,1,6,8,D,2,F,A,E,3,6,F,7,C,A,2,B,6,C,8,F,5,A,0,E,E,C,D,8,0,9,0,9,2,4,5,F,E,E,9,0,9,1,1,6,6,D,2,1,9,6,9,C,8,0,1,1,0,C,B,B,7,6,F,C,1,E,7,7,5,B,7,0.0
report1079.txt,T,1,B,B,7,2,C,9,A,3,A,B,B,C,A,3,E,5,C,8,B,5,A,0,D,D,8,8,8,0,9,4,9,3,8,5,B,E,D,5,0,D,1,1,7,B,E,2,6,9,9,E,C,C,0,0,5,0,C,7,B,3,5,F,C,5,E,6,7,2,7,7,0.0
