,0,1,2,3,LABEL
Ransom.Cerber-13a8005fcdc0eebd614b1822de6303391bc387d988ea878a2c169b164a7d0661,-0.48149085,-0.26826248,-0.419926,0.8739174,1.0
Ransom.Cerber-13fbef0b91ed9778afe7bd4af7343e8fa3b637a121f2e48d73c41891ec44ce0e,-1.2234871,1.2017721,-0.29445723,0.355891,1.0
Ransom.Cerber-16167df33f43404ad966bcee75246535f74d4d0f0e9b306915454d9256d6c1b4,-0.3337724,0.537004,-0.89521766,1.0263112,1.0
Ransom.Cerber-163ea25a2e841d390e71d3f55261f0636551b195cc4999162c3a15e9d2373178,-0.06649231,-0.16182896,-0.47214413,1.1220694,1.0
Ransom.Cerber-16abdeb62470eac8521911447a8e1c276d1161b456525729584770b0875060e9,-0.28605175,0.78188413,-0.2910049,0.7136792,1.0
Ransom.Cerber-16d611729f203122c195c7408554fc0baff9ab3dc88ccbfff4923a85130f758b,-0.02731836,0.56061566,-0.9897533,1.386996,1.0
Ransom.Cerber-172c7884b0462facf2eee5b242bb97f27ec361d76bf22d6669d46eb673fad237,-0.4658498,1.3786981,0.35003075,0.56764823,1.0
Ransom.Cerber-173be42221b44c1801a20e244793ec5c8b37450e54593b27e796f39b06db85df,-0.08323044,1.5998698,0.6176209,0.56714433,1.0
Ransom.Cerber-194e955b852918d2f12fede9640a696dba2cccebca2d2c5a2a7bbcf6418d3e10,-0.08494906,0.28439084,0.15137963,1.0637964,1.0
Ransom.Cerber-1a450e2ad7d63f1bc756407aff1b2ea6d9306c40c36ace1dcf0b1da5a0243696,-0.4826868,-0.10086786,-0.59279406,0.9945008,1.0
Ransom.Cerber-1a928db4407f9fc8006cd0091a8c26f5a58ba0e4a9de49f27bfe9c7386cdcf2f,-0.35871854,1.2450798,-0.27976573,0.5784686,1.0
Ransom.Cerber-1b6ecc81dce461b62cc72ff46e76867cab4a0183eaa8fe3af0767c20fb590999,-0.67803156,0.87312454,-0.43911645,0.56617504,1.0
Ransom.Cerber-1bdeca1eba0406e8fbf8a36a1b13df384af0efff20e4813a67a0e41f4cc1596e,-0.5691553,0.49106205,0.05591096,0.5357704,1.0
Ransom.Cerber-1c2a12b1f1035403e757786b2909bc3115a28e480d4e02dc865ccd8220cd6e6d,-0.5350526,0.90949404,-0.050518405,0.5441689,1.0
Ransom.Cerber-1c6c983d3f0aefbac38467a4b0fc200226d8fa398ec4d7fad64ac7dfdc11bcae,-0.95575106,0.8972092,-0.29464185,0.3488202,1.0
Ransom.Cerber-1d31d718f05435b5109aeb288d33e435c43cdf2a8325a04b47b9ca9234e75515,-0.38626084,0.92862767,-0.40298697,0.9994382,1.0
Ransom.Cerber-1dd1ac119f657a281b42916173f9a1770b3e1f5a6394bdb61154446e51953fb2,-0.9637033,0.82235503,-0.54944515,0.6295615,1.0
Ransom.Cerber-1e620ce8e4452d91e4a153c4f5e45423d00f9aba85b3de4f6846b68fbffff07d,-0.50628376,1.260551,-0.3077003,0.75736016,1.0
Ransom.Cerber-1e76c232055cae480be5d44d2f7d06ac09a1e80cb38e5395104249e5f24aa715,-0.43922153,0.95092297,-0.14763175,0.62310696,1.0
Ransom.Cerber-1e8082ed6be11b1cee0e3d094f961639990f24568e91807a9d4f878f5cb15165,-0.027225047,0.05797468,-0.08679696,-0.09952561,1.0
Ransom.Cerber-203bf8bbe2b6df731e88e744f7e613e13843029d7b65f23dca6c94249368f962,0.2155319,1.361857,0.13088596,0.77021396,1.0
Ransom.Cerber-20f711715a0ca28e710a35346b9b963e8ddc09fce4e28776d6870487edc49a00,-0.56614566,1.723303,0.6793164,0.37415844,1.0
Ransom.Cerber-21ecadfa554fb0e8695f3a13e189499f4d0373f648eccad6bc2570fa13423b60,-0.5039331,1.7197539,0.2650379,0.61716896,1.0
Ransom.Cerber-21f2565240d0856e06f55c2a89b50313ca24537cbed58820660c50ab64d6beac,-0.06794223,1.808577,0.55851746,0.6983473,1.0
Ransom.Cerber-2203c57321b9a239d6559a02e909eb233ec450393466cc7384f2f61bbdfe3587,-0.4533962,0.7374117,0.08261658,0.3986936,1.0
Ransom.Cerber-23d400e21925fb659e5b3761bef7c450a48c83a555c87eb50a57ced6628f5dcd,-1.1057194,0.9827684,-0.34651068,0.4520477,1.0
Ransom.Cerber-23dae2580064ff4825b4aed92696132abc0148d91695eaba1eee7c369982f915,-0.10905236,0.41667306,-0.73482686,1.032069,1.0
Ransom.Cerber-242f206060ca19c8dc899e3b4808250568663ea1e0042fffedbc5c3cb69148c6,-0.49386984,0.4932445,-0.9837975,1.1182646,1.0
Ransom.Cerber-2437de235e6114d3e88b65887eae81b340b2b06718ae656cfee4575c8ee89364,-0.5797557,0.23595303,0.25933102,0.49353215,1.0
Ransom.Cerber-249b206266ddbabc0f289a69c50a70c82891a81b116822992090922ba49d0b04,-0.5591096,-0.17736663,-0.5218482,0.784506,1.0
Ransom.Cerber-25a9f6812dec544f638e4c0f2fa16d15c110c90a46ff1fc77f556613cc33c295,-0.46303996,0.9048811,-0.33711344,0.69890946,1.0
Ransom.Cerber-25d4c4dae709fec349cec194bd43395a40b32e4c3b5e2285f9d1d1d31d6a9f3e,-0.59421164,-0.20245516,-0.24322829,0.8156566,1.0
Ransom.Cerber-25e7fbbf94587a00843e9c844aa55620a00f5ff9efa7bb1810dadd859db2655e,-0.6708857,1.0551391,-0.3648606,0.5537249,1.0
Ransom.Cerber-26887a4cc481b50e484cfd5de23eb5a5cb1fe8cf8064f696f940e9a4640dfbdb,-0.6825203,0.9028906,-0.35552272,0.59593517,1.0
Ransom.Cerber-26bdfaa1644cc3627fd1d27be3b0b280a633dfda49aed0d38c57bdd06755457e,-0.63507617,1.4379032,0.22061422,0.5351153,1.0
Ransom.Cerber-26d7ad85d69ec037a06462819ee92914369f2036ebc8d27e62cb04877289b108,-0.64665675,0.66679966,-0.967205,1.0726106,1.0
Ransom.Cerber-26e87cf8e8520cc4cf065040c999eeb506d1a81a6f20fc93ac0b44f03baf3ce7,0.036479186,1.5542966,0.4237331,0.67793876,1.0
Ransom.Cerber-293fb376819326d65e8151d19f496ec456278770eaf8c2689030262bc79bb346,0.103652745,1.041811,0.6960183,0.64531666,1.0
Ransom.Cerber-29a7986d9eedaa8cb2b2e825d08e941141ec6f7932125a717f8bcc1d7d92d693,-0.123401724,-0.048799317,-0.36465022,1.1695848,1.0
Ransom.Cerber-2b6b09a69ba17384141d304cc2d1f370f5a78cedbb16f1b3bb7e99c441d43297,-0.38627484,0.061743703,-0.55724996,1.1286441,1.0
Ransom.Cerber-2bd8d6a48b0093b5f7832cc79ec0641d6c57e03f5bdfbe18540162fce200d600,-0.3207094,0.59820193,-1.1615981,1.3305079,1.0
Ransom.Cerber-2c4ca6eeec12350becd0a46276453cfb87a0582d4853cfb012ba923488560999,0.27685794,0.33455038,-0.4967026,1.4992135,1.0
Ransom.Cerber-2ce248d03b9b09b5da793d3fbe0750de96baf231d2a6a2f94b6ab550a8fffdfb,-0.28911042,0.6214329,-0.06788288,0.7478093,1.0
Ransom.Cerber-2d0a0b404aab8144ac7531077b15e81c636bb81ce1d4e0809f6bfbe110923341,0.11975544,1.5303599,0.047418997,1.2876583,1.0
Ransom.Cerber-2d17c62fadef03b0ca3259573b37af8ccc9baf180a102e6cdbc5c1d486573e4b,-0.9222241,0.7081405,-0.23889425,0.3876768,1.0
Ransom.Cerber-2d19aaf8d9ebf9b6cefb6b0f19c745a9d7c1909e1500acd358ad99b19f901842,-0.5688038,-0.055984456,-0.5421527,1.0348638,1.0
Ransom.Cerber-2d7ef6ec1ea2bdfb66cb45fcc98eaf8bfd73fe6b165043b458dd036dd049da78,-0.8860322,0.7594742,-0.42490605,0.47690585,1.0
Ransom.Cerber-2e734129b808cbf446d84e1fd2cbf0500180a0917dad3b2548b42c28802ed511,-0.5025658,1.6405497,0.5292142,0.5876351,1.0
Ransom.Cerber-2f696fa191d8d97dd85c6a7fcc16c1f73e6f0b575449bd06547e4fa1e2483b98,-0.9423747,0.94486785,-0.5460402,0.62037283,1.0
Ransom.Cerber-2fa6374d4fe1a94309622d26dc8ea6ed13e7e204d17ec33b42ae0e067ed547bf,-0.5387216,1.6964034,0.5157944,0.52957416,1.0
Ransom.Cerber-30f65794790bdf371b46225ca2e3c0d4cbc0f55dd894480b390e739c841efa04,-0.4594799,0.6320949,-0.6620841,0.8968268,1.0
Ransom.Cerber-312c6298d748acf06e5396f28a8c10c3815553049e9dc4482e6b5ee41e6fd30a,-0.047703374,1.8026536,0.5684324,0.60899097,1.0
Ransom.Cerber-333e881bcf062e4688d537545618f29507bfcc3ee6e7730f25954d1d061b4c38,0.050341215,0.79906106,-0.32605618,1.0628219,1.0
Ransom.Cerber-334d83b447049460ab682a6d2649f9c4ae688a162632423c244c76d50bee1396,-0.51796263,0.11019692,0.028985873,0.7257857,1.0
Ransom.Cerber-336f4eb10d2cc9053cf1c3444c5d931e1c7587413f63bbbfa413b3b1baadad77,-0.4250923,-0.09005033,-0.30637354,0.7539963,1.0
Ransom.Cerber-33a960ff927cffc5a1b3e70d2c1ccc3147f651a112764b4873d54d8b9fbf1bab,-0.7124961,0.4340298,-1.0940888,1.0674835,1.0
Ransom.Cerber-33dacf97583db22a210c45667ee4d79a23a48828e83ab5ef8965239485987473,-1.2263672,-0.30436817,-0.67715466,0.77222794,1.0
Ransom.Cerber-3487c3cffe5cae0f8a6faa057d7a7ab872cebf61f149767e1d49269815fef828,-0.23830478,1.7892053,-0.2222437,1.443665,1.0
Ransom.Cerber-34d1334698404c1d093885465a21341912bceb7041e531bac1573454d6a99400,-0.24484922,0.02682614,-0.5472028,1.1705599,1.0
Ransom.Cerber-376ab7022939f9116cbd9c19c1cbf4aa0cad35428d41972176e4079e620d77d3,-0.4407483,0.11390886,-0.25324982,0.8452559,1.0
Ransom.Cerber-37ae897b18529a62d1b80db3b2ca4dfe0639d71f2d7b226021f3d80a926041b0,-0.16133516,0.42959183,9.252652e-05,0.6342674,1.0
Ransom.Cerber-37c26dd7616415d0080dba5e6a990e4037396ec96bd373f8f17170a29700205d,-0.02136283,0.8075076,-0.29707763,0.9364653,1.0
Ransom.Cerber-38cece918018a9ab2de71ed1d056c52cf333ac94c6bb910e8d07d39ae00c2d0c,-0.8759023,0.72657996,-1.2726444,1.192664,1.0
Ransom.Cerber-39023c6740e22cd5716624be1ecd301432950cce80defa0291d1160d4a1a6196,-0.56957626,1.0251945,0.028681261,0.5564346,1.0
Ransom.Cerber-3ad31ff9f2b521550085ac82530970c6b9ba5422b3f945f0f1e17ae7f67f6af7,-0.79264635,1.5021781,0.3573927,0.3884447,1.0
Ransom.Cerber-3b6b6c7b2bb69372f6e86de21cd43b4cb80d768e9a48cf02979b50c601a6184b,-0.3685554,1.4430708,-0.18390176,0.6782999,1.0
Ransom.Cerber-3cdbce29dfbee605cf99713e1a9c0f9289e2b289238240c1d4ea1f10646a5974,-0.99622893,1.1567702,-0.18319878,0.3490927,1.0
Ransom.Cerber-3d090a49182cc925ba90dd697213b5ab9d0a016ddf60d7f7806cd5de632f2c1d,-0.54754615,0.50946057,-0.1336695,0.504499,1.0
Ransom.Cerber-3d5b864d6a48bb092ad585d6790eb6a3812ca1baa99657491c86152bd24c146f,-0.089064494,1.7449507,0.5475111,0.70306975,1.0
Ransom.Cerber-3eaab84bdc3ece537203e0bb0314977d88f1b83e815ab316f7953f6cf17342df,-0.4771704,0.52860093,-1.0116025,1.1233295,1.0
Ransom.Cerber-3f261fc5098cdd5c8debeb0f492cfcb1d92c2255fcc472633244fc974ba3a93f,-0.46099952,0.56415075,-1.0428535,1.3398365,1.0
Ransom.Cerber-4006e1271c94c78a378d833ed633edf3a01f75709830bb05934e36cd0b669b26,-0.19169387,1.7814115,-0.01004658,1.3131859,1.0
Ransom.Cerber-40721bbffae81cd079ea8084ff8a6ec9ede27cecde616e89fa6f81039ace48a2,-0.70588493,0.28822625,-0.5354783,0.75439596,1.0
Ransom.Cerber-409f1a87de06fcc8a3b3e76b949d071d8c7dff83904928980a0aff9d8f18da9c,-0.22436783,1.6557777,-0.102445364,0.8939373,1.0
Ransom.Cerber-41efc9d0ea330bca86e59788e4d83a5fb56decf97075f5a109b6ce908a1b34d9,-1.115178,1.0341734,-1.3278115,1.1088988,1.0
Ransom.Cerber-437ab510ca65a557a67852689b3c47b37b5de267ed83dfe830addf240fb6c5b2,-0.122999,1.4407231,-0.2754027,1.0038204,1.0
Ransom.Cerber-44adf4d697d7a49083f9cf7e3fae850f384c159cd3619af600812853b2de1358,-0.3112663,1.8250104,0.23124686,0.80048376,1.0
Ransom.Cerber-46054b5a9e8f5ed2c1b706250d17ade64d7d3fc5a1a5130dd86279d4d7a3d538,-0.46313444,1.9954301,-0.15474609,1.2522962,1.0
Ransom.Cerber-46b642e12fd4e4a8485456f7c5bd6cb95b41c39f23d5b8169a5f7afeb2b04495,-0.1514634,1.464653,0.64600897,0.7286671,1.0
Ransom.Cerber-46cdeb7db4aa73971c33cbe53a0fcf5d1ff24db895a8788c8cb1662d42bbee4d,-0.6563983,0.05136265,-0.45315698,0.9917515,1.0
Ransom.Cerber-47ecb4fddf646fb954b1a7cd4dac8d38b4a898e0dd9ba00d188aaf41e5e8b62d,-0.5292908,1.5660456,-0.1610344,0.8065154,1.0
Ransom.Cerber-49f71c197947bf67c08d25774a1790a3851d7769acbe968be20253725a95402b,-0.26809,0.7462433,-0.81844914,1.1380781,1.0
Ransom.Cerber-4a6ef50650442729948e52b4f4e3b78f95d6fb27703ed05510ec80a5815f1cf4,-0.570393,1.5324849,-0.45155534,1.1028929,1.0
Ransom.Cerber-4b557f9725d020de3366f4497d16340f29c60d479eb8f85513b3b46b4bd60b0f,-0.29307455,0.50536567,-0.46290192,0.9758566,1.0
Ransom.Cerber-4b91bc40698fa3534cd189ec2059f948b9f6f6dcaeb7fe9f42a05002d414c522,-0.013640533,0.71150625,-0.4374216,1.2071663,1.0
Ransom.Cerber-4c1a63d7fc137f52f0dea61fcf51264ad1fd9d478009e36dbd2f9db46e84ae03,-0.59510374,2.1091971,-0.23552576,1.5987496,1.0
Ransom.Cerber-4d2044d8d7ea5c1444dc487536a26beb3139d33edbb2b8db9207a59c889fc375,-0.50814295,1.7951919,0.44960526,0.5056619,1.0
Ransom.Cerber-4d2f6e046f64e2595c775fde2a8fef77bbd06e2e041c40ed0913c394af104bb9,-0.5338537,-0.61288023,-0.3770856,1.0120897,1.0
Ransom.Cerber-4d4e46ca933b4a868310aa360948adaa74014a5755b25fd82b3e691f55e0a1ec,-0.5353633,0.5981619,-0.90752554,1.1428925,1.0
Ransom.Cerber-4d86b8a962bad2640be3fd26036ee0baa6b61d699f329c2814ddd38bd8c07ed5,-0.3545748,2.1076252,0.11225241,1.4950529,1.0
Ransom.Cerber-4e3749a67d9d984b49c0f8c2ecb6b69ec9fabf104b2770204ed3869cf801e4bb,-0.3307671,0.6027647,0.13988549,0.6427032,1.0
Ransom.Cerber-4f3ca65a95c5cad61b7a6085872df37df38d990b30acffd7a58082c22bb8dc83,-0.43891367,1.3601775,0.1767939,0.4689655,1.0
Ransom.Cerber-4fcee370b220e1cd482ed281322b844c58b71016ffcd4e8b7767ac355d96620f,-0.7126672,0.91933936,-0.1177901,0.48611376,1.0
Ransom.Cerber-5162b1fa6e9a98024552244cf12cd9c991b69f39c91c339740a30d25f928a0a8,-0.8027971,0.1585154,-0.5663809,0.8694957,1.0
Ransom.Cerber-5174f077897dfb0c9e5caeadb10408d0a9617229767645d64775996d4dd11da0,-0.5526662,-0.5227484,0.68445975,0.36421198,1.0
Ransom.Cerber-51ffbca8efdb0873c1a31b8de0d3272109aebbf1337e3d9aa136b42505ddaf33,-0.38911337,1.4715958,0.6524824,0.41302708,1.0
Ransom.Cerber-52726e60b7d2fa28aab3a7ac849354cc3910eef5f8c39ad47bc04402bb2c7073,-0.25633255,0.5074637,-0.8440253,1.0770506,1.0
Ransom.Cerber-5452aa495a027445ae1c0f0dbd1f46c254f54e53ea673c0623afbe7e176511e5,-0.12101885,0.51345074,-0.05384563,0.8004268,1.0
Ransom.Cerber-57a368dd7d5b1c214d875d361ee5208902a24b55851a09fc5d48e3cca0427916,-0.3331557,1.3112752,0.1799882,0.55599815,1.0
Ransom.Cerber-5855d6b239620e53c8c60acee3d0960b84fbb75f2f9b20b2ccf721a8fc5a88a2,-0.33899555,1.1817085,0.4874367,0.59888995,1.0
Ransom.Cerber-5881bbccf84a44db10e4c5f224457f2e3fd4c223aef9ed965da2f8e96c797ad1,-0.71921486,-0.27112943,-0.5465014,0.90999675,1.0
Ransom.Cerber-58e2b2260377d7b7a9b361e65fb4d1af2fabb093151531b69fa78bc4ef6c2726,-0.35562018,0.28750604,0.16702218,0.60474914,1.0
Ransom.Cerber-5991fe14dbdb366499d97d133ae891f82afddf013ab3e58cf4ab889caef5a6f5,-0.3467942,1.5405475,0.7505968,0.51968336,1.0
Ransom.Cerber-5a49d30da795301070d46cec05eaf408670e2b361e886d475ebcf37b1541424f,0.13616827,1.0421653,-0.08501852,0.94353765,1.0
Ransom.Cerber-5abc5c05116cbdb04b6dfa385d47c2df5cd66bf5f97a72498f8726b52ce383c1,-0.23050153,1.5406357,0.036635417,0.6425586,1.0
Ransom.Cerber-5c0d2ec74a0dd9b715c4b3079880ced92539e7174dd4298e192f7b8f732f060b,-0.37824255,-0.044715498,-0.2198159,0.8563785,1.0
Ransom.Cerber-5c0f354bca22f9a97a384549826b18039bd7863fb3dedd45cd48d4f3ea592d5f,-0.1449894,1.1804812,0.38745514,0.80938476,1.0
Ransom.Cerber-5c9fa86c5bd0903c9e8b07d5e68080ede0ca1ff008ba37fa0a957a838800d7aa,-0.8024322,0.7187137,-0.37741458,0.3689611,1.0
Ransom.Cerber-5cd37c4a72fe298066c5706e9f505dc901ce0a911f3320bc16851c1ece206424,-0.18361415,-0.0841412,-0.2819569,0.9269099,1.0
Ransom.Cerber-5db6eaaae175e9bc60593db04f77a4039ceef371bec1b6ded02c5d3045ad769c,-0.5746512,0.29036078,-0.82671237,0.8701521,1.0
Ransom.Cerber-5ea7d4dbf20ec48741c4d1f6781fa05ca6d418c017955f14de22e1d41713e168,0.1670293,1.6894667,0.66510415,0.6510367,1.0
Ransom.Cerber-5ea824ab4d482945ea5b2f0fff675fea28f0a1df0671f866869b64191977e2e7,-0.25389385,-0.64758617,-0.3872237,1.0739539,1.0
Ransom.Cerber-6031a71b5885ecc14ce23222ce7ca90cf92141ec41a9ff2d69c3e6668dbda3eb,-0.29913497,1.5826346,0.22719732,0.77661085,1.0
Ransom.Cerber-60ae5c82068291a510f21babc80df311c9cbc746f7bf3d6784ca631654557a72,-0.27232015,1.2629567,0.14073023,0.5863491,1.0
Ransom.Cerber-614e8563259eda8b46541fde9ddde9a2db4ef011d1d52d750bea528100c51c0d,-0.48307526,1.2165047,-0.20783284,0.6554839,1.0
Ransom.Cerber-6299fd951861706bb974e213064371c5fb18a692adfe72c3835e33afa64d113e,-0.17923589,0.3935898,-0.44766977,0.9039433,1.0
Ransom.Cerber-62a8d29592e4fb515b3f2d3f0096f440a449839ce7ea70abef556175f4bfc09b,-0.36773005,0.60979074,-0.21172243,0.65730584,1.0
Ransom.Cerber-6308edeb06674e1e2733a90b748cc152940bcb8527eaf9d651399ae47aa72467,-0.094447605,-0.0020421091,-0.28716338,1.0165749,1.0
Ransom.Cerber-63c3ff420f9f88e1e1f59825068046626b0565d1cefebbb3d9544d05fbbb2aca,-0.8381892,0.93810016,-0.2713921,0.3294427,1.0
Ransom.Cerber-63e1e914f73ccc3e17fdd10d72d0d9d09e5b9cd8e9174ba0f3d106b64817f9ee,-0.9115878,1.1542337,-0.114713736,0.43023068,1.0
Ransom.Cerber-63f8e76286d6c717d6825f025d50ec73c9f19a3174b285c2bf3639919719eda7,-0.49332178,1.4618086,0.007742554,0.7642137,1.0
Ransom.Cerber-64a1824c5f383a6c14ae077abfcb554076be9bf7528d2c01908ce38c555844ea,0.21405357,1.5226011,0.46005228,0.7386601,1.0
Ransom.Cerber-6538e14b46deb92b5754c058443895f5f6eaa92e71a9e333db55fcb725873bc6,-0.8296627,1.8851324,0.55785453,0.37906462,1.0
Ransom.Cerber-6558fa567ab8290e98218b0b2587b7dc6240856bff1f9172d1083c5f5b756402,-0.32901698,1.4670483,0.40609118,0.6136384,1.0
Ransom.Cerber-662c0e2d2b07b70b7fe33e36b6356eb5d6ee8d2a8681866d2c4d58427e7ef35c,0.020961117,0.57701284,0.5680357,0.6805491,1.0
Ransom.Cerber-66bb40a604ca110d2902b37de6163768ee1fcb7dc4e7030e4e40d9e59136ac26,-0.87267137,-0.34024134,-0.81953144,0.94743377,1.0
Ransom.Cerber-6766e89ade15b8ddd781692f507cd765a19187bf7fd3e87e0568db0b7739b131,-0.5281103,-0.40723816,-0.61788803,0.8622994,1.0
Ransom.Cerber-67f02b6cd71ec541269f0803aafb4dcc3f3d826b5dad85fdec544e853435209a,-0.20826873,0.6183442,-0.337767,0.80171126,1.0
Ransom.Cerber-67fad2e9cee92afd3c252e626dbf7c439527a682e16c649b8c5b885fdd863d24,0.18255736,1.1105225,0.08011172,0.8115108,1.0
Ransom.Cerber-687c438d43d0fae1b696724d3e091edcfe1ae6dd1e5e077c9fbc5c059c418526,-0.059017412,-0.9272845,-0.5213447,1.4911425,1.0
Ransom.Cerber-68a03b438406bda81245a16aadf82e0a8f9d36d43298edbd94aaa4ddad7abbdf,0.10136188,1.8464688,0.6527912,0.73876035,1.0
Ransom.Cerber-68a1203a5f27b3087fde61ea64c71316e45a3c46f78208700f9e43ccf3a2489e,-0.4114286,0.5366092,-1.0130695,1.0878612,1.0
Ransom.Cerber-6990f2b1a99dcebcd1010cd96adbdbd6d533fafca7450f0a797c89081c179869,-0.7635018,-0.1321356,-0.7577234,0.85584533,1.0
Ransom.Cerber-69c06ffa701d27199946b6ecf709eefaac9ac8af6b8843f0a4816b5db7c548d2,-0.47302586,-0.56819576,-0.43024012,0.9466694,1.0
Ransom.Cerber-69fe3ef1a1291867ab3a2ee96c1603923f1ec957a83d207f3fe37358a4084473,-0.8928749,0.80299544,-0.4937863,0.60244274,1.0
Ransom.Cerber-6ae5a2d6940de8040407189bff5f0459ba3d2d7d8b07e09ef485e1509deb16e2,-0.024396105,1.1788797,0.3048351,0.5409559,1.0
Ransom.Cerber-6bcdcaeb79bab96d41ff060250a8ee96794210dd60afbc0d05e4e284a7c3e39c,-0.9159052,1.3969536,-0.21595931,0.57204574,1.0
Ransom.Cerber-6bde0b0098b513cd629d8b1180d629325659bf47589bca42f862556c44622c3c,-0.20347197,1.501679,-0.111328356,0.90827304,1.0
Ransom.Cerber-6ca7c30b88512817976f3472c01a1cdcfaefd7cfd6dd0069b64a69a48e887a18,-0.07816969,0.9377777,0.07833209,0.75217307,1.0
Ransom.Cerber-6cb14b0c41b22f18e90c37bac41fc8b7aa32ba502e54dce9f8f7c9de284d9239,-0.004264342,1.4813585,0.31593043,0.75006646,1.0
Ransom.Cerber-6d30177d50ca0b2829dc3a9e87a2408bdf560d671c8e50e226dfbc3a01ccb9b9,-0.4945832,0.0873277,-0.49252915,1.0222492,1.0
Ransom.Cerber-6dd277484d337ebb059dcb696f9dd612cb6b916011993b027826d6aec3dd8c7d,-0.22491305,1.0172793,-0.12825507,0.7283065,1.0
Ransom.Cerber-702b73a093b4048ec2828f3da6e13a9dac9e5cbdf0d1364cc3d66b255fec3a9e,0.14074203,1.5484259,0.583436,0.77786875,1.0
Ransom.Cerber-707d361c5b0a8b68a12d6d27085de9693b450e4f8c665a112a223179e30374c7,-0.41262057,0.68918425,-0.21836793,0.51453745,1.0
Ransom.Cerber-70e9fba04a045fcdc8a022ba0f441f1a55f6c01930a21e9b1279930c1f170e5f,-0.06537413,1.4421778,0.43898308,0.5986973,1.0
Ransom.Cerber-7133f6afb9b09117c80d230f5933a4d7bbffea7b8c76430ef73ddca5c1ec79a5,-1.0742248,0.75417984,-0.19010703,0.22779727,1.0
Ransom.Cerber-72eb356cb01991cdcb523443e975a9ea6ba1225454e6592cae380b8f1e9f0e3b,-0.63393134,-0.6085185,-0.6746159,1.0326856,1.0
Ransom.Cerber-7491ae62963166ce73a69f46d75eac0217c10ca4d7466f511266e7cb40362ad6,-0.8144326,0.91035014,-0.3986141,0.5334033,1.0
Ransom.Cerber-74b82f686bc4b738adcae98a49a358e7c6109025cd14c9ef8eca346407c909c8,-0.53465444,0.6390619,-0.98593426,1.1963733,1.0
Ransom.Cerber-7693e5dc03795ce68aae527c0d66b2dfb36cab6a95c9293542b9a1ab1f5fadd0,-1.3634229,0.3686366,-1.2928015,0.8657073,1.0
Ransom.Cerber-7743b6beefd95c5193ed3b7f5d2e238952b5356c3d5411a3a327d3203fe9813e,-0.2973615,0.32853577,-0.91918534,1.011337,1.0
Ransom.Cerber-78a6544f7465ecbef7efe6cf1e1ceaa6ed425ab95643c046a4ec8f5309f36125,-0.41246688,1.310083,-0.13948326,0.6777001,1.0
Ransom.Cerber-78f0b574e85090c58688294539eb42be859211e6ad21c0b7118c05681aeb927d,-0.77220374,0.709838,-0.17689383,0.3614714,1.0
Ransom.Cerber-791a7c24e636235ec613762e87033bbdc62339e3d4b308f9768ce4a5a13a9a6f,-0.5449132,1.6580076,0.05637042,0.60969996,1.0
Ransom.Cerber-79c6a4a72bc862109df95d17841edd8b7a9c5cfdb2628792041a8a3ceef41399,-0.5200069,0.29322025,-0.60658544,0.81692654,1.0
Ransom.Cerber-7ae459dffa33888f2cab744ff9cd95fcb041dbcb5b73a25026e5ddd5222eafbd,-0.9703514,0.5485647,-0.37622434,0.39458737,1.0
Ransom.Cerber-7aea3fe1b94ae00cb1bdf5f9bf50ab893ee72d69ac5177f30979e7b175329c6d,-1.3961177,-0.3895601,-0.45681387,0.5335194,1.0
Ransom.Cerber-7b1d8ffa135e5dd3ead07db522a79d02ba7ae726a676df79421f6d0e7f5eb523,-1.1210057,-0.088995054,-0.48209557,0.59360814,1.0
Ransom.Cerber-7b3accab3d6146cc273354e1457775537df4131f9c58be4459439de29faa32d0,-0.65788627,-0.030714788,-0.25046262,0.60275453,1.0
Ransom.Cerber-7bad201c0c201f5353e13f95d247acdf2a173158d74a2f6a39424850b4fa3137,-0.73021996,0.59705836,-0.34871528,0.57460487,1.0
Ransom.Cerber-7cafe490d8c6f98fc516278c0b8c38e817a2be5dd5f3184ac34d68a81748af9c,-1.0851816,0.89007574,-0.20348647,0.33794045,1.0
Ransom.Cerber-7e27fc984e9574d77686ac617b1027d6aa1d9388e3e4815f771c8865a69dd023,-0.5079717,-0.10171956,-0.3487623,0.8075225,1.0
Ransom.Cerber-7e310c2bb86a927ae9643b978e6d0d0a0944c245133ad5d8a7b0f36620496a11,-1.2256123,1.6004266,0.06625715,0.37890267,1.0
Ransom.Cerber-7f9b35378fc312853dda1fbf5ccbffbbe8b691d41525a11fb5d7e8cca425b0e5,-0.12608466,1.595569,0.08603398,0.65847576,1.0
Ransom.Cerber-7fc8a9cf320f66cd5fec49b0afaee4ba4d482fd2aeba1d4d4269726a4eecbf4c,-0.7072965,0.4320477,-1.0005126,0.8349878,1.0
Ransom.Cerber-805b965be48ac207823f804f3ca70b0cfa49817a75e4bfbd6c6f60794748587b,-0.8926327,-0.47160494,-0.49429473,0.69966334,1.0
Ransom.Cerber-80d402f38ff9849ea5e9f8a126e00f423ca1b4f1121c8059aebed8336bfc6f30,-0.26522624,0.25195035,-0.27257767,0.8482845,1.0
Ransom.Cerber-80f222c6e5af2d70b9296c8eb57f4afcf241757dd82820b7ffdf1bc93bd21077,-0.34303108,1.6941894,-0.29624897,1.4231877,1.0
Ransom.Cerber-81f3348b606b91e53de4108cd7441b15afb7769d9ba0f242a08a84244ac61838,-0.80295384,0.9041763,-0.37751955,0.5671332,1.0
