,findfirstfileexw ntclose,findfirstfileexw regopenkeyexw,findresourceexw findresourceexw,findresourceexw loadresource,findresourcew sizeofresource,getfiletype getfiletype,getsystemdirectoryw ldrgetdllhandle,getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime,getsystemtimeasfiletime ldrloaddll,getsystemtimeasfiletime setunhandledexceptionfilter,getsystemwindowsdirectoryw getsystemdirectoryw,getsystemwindowsdirectoryw getsystemwindowsdirectoryw,ldrgetdllhandle ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress,ldrgetdllhandle ldrloaddll,ldrgetprocedureaddress getsystemmetrics,ldrgetprocedureaddress getsystemtimeasfiletime,ldrgetprocedureaddress getsystemwindowsdirectoryw,ldrgetprocedureaddress ldrgetdllhandle,ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrunloaddll,ldrgetprocedureaddress ntallocatevirtualmemory,ldrgetprocedureaddress ntclose,ldrgetprocedureaddress ntprotectvirtualmemory,ldrgetprocedureaddress regopenkeyexw,ldrgetprocedureaddress regqueryvalueexw,ldrloaddll getsystemdirectoryw,ldrloaddll ldrgetprocedureaddress,ldrloaddll ldrloaddll,loadresource findresourceexw,loadresource findresourcew,loadstringa loadstringa,loadstringw loadstringw,ntallocatevirtualmemory getsystemmetrics,ntallocatevirtualmemory ldrgetdllhandle,ntallocatevirtualmemory ldrloaddll,ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory,ntallocatevirtualmemory ntprotectvirtualmemory,ntallocatevirtualmemory ntreadfile,ntclose findfirstfileexw,ntclose ldrgetdllhandle,ntclose ldrloaddll,ntclose ntclose,ntclose ntopenfile,ntclose ntopenkey,ntclose ntopenkeyex,ntclose ntqueryattributesfile,ntclose regopenkeyexw,ntcreatefile ntcreatefile,ntcreatefile ntcreatesection,ntcreatemutant ntcreatemutant,ntcreatesection ntmapviewofsection,ntenumeratevaluekey ntenumeratevaluekey,ntfreevirtualmemory ntallocatevirtualmemory,ntmapviewofsection ntclose,ntopenkey ntclose,ntopenkey ntopenkey,ntopenkey ntqueryvaluekey,ntopenkeyex ldrloaddll,ntopenkeyex ntquerykey,ntopenkeyex ntqueryvaluekey,ntopenmutant ntopenmutant,ntprotectvirtualmemory ldrgetdllhandle,ntprotectvirtualmemory ldrgetprocedureaddress,ntprotectvirtualmemory ntprotectvirtualmemory,ntqueryattributesfile ntqueryattributesfile,ntquerykey ntopenkeyex,ntqueryvaluekey ntclose,ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile,ntreadfile setfilepointer,ntunmapviewofsection ntclose,regclosekey findfirstfileexw,regclosekey ldrgetdllhandle,regclosekey regclosekey,regclosekey regopenkeyexw,regenumkeyexw regenumkeyexw,regopenkeyexa regopenkeyexa,regopenkeyexa regqueryvalueexa,regopenkeyexw ldrgetprocedureaddress,regopenkeyexw ldrloaddll,regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw,regopenkeyexw regqueryinfokeyw,regopenkeyexw regqueryvalueexw,regqueryinfokeyw ldrgetprocedureaddress,regqueryvalueexa regclosekey,regqueryvalueexa regqueryvalueexa,regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw,searchpathw searchpathw,seterrormode seterrormode,setfilepointer ntreadfile,setfilepointer setfilepointer,sizeofresource loadresource,timegettime timegettime,writeconsolea writeconsolea,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,parent_count,children_count,LABEL
Backdoor.Graybird-08c383b4ffb8ed9df7a17296ae0c1798d7f4b769f188d5eef55c77bb79dcd432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021418442330206088,0.05613942529849435,0.0,0.030916201509671216,0.0,0.0,0.02150303238067871,0.3958932481780644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8496593675028712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02551539333592908,0.0,0.0,0.0,0.0,0.0,0.031997443738651044,0.0,0.0,0.0,0.0,0.0,0.31633570109499093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08907980999299756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03032934072258159,0.0,0.0,0.0,0.05313918928580933,0.028745738496480062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028844081816559203,0.03519400058081531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,7,0,0,0,0,0,7,0,0,3,0,0,0,0,1,0,18,19,0,1,0,0,2,0,1.0
Backdoor.Graybird-08cadbda2bd111540dc25897982bc801f681dc16e0eba323973e193712332ef3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995820984217436,0.018478664649014657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022229877812824195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2,1,0,37,0,0,0,1,0,20,0,0,24,13,0,1,9,1,0,351,2234,1,0,0,0,2,0,1.0
Backdoor.Graybird-0904d313bde15d4656a630055d025d6a289de46fc2369597deb20d51da0ccd57,0.0,0.0,0.0,0.05188076028467228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007881282478324592,0.0,0.0,0.0,0.01762108107226119,0.0,0.006538650141904652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013959759602243074,0.015808461818938552,0.03683642843303621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025692822359816483,0.010273866088284907,0.0,0.0,0.0,0.0,0.0,0.0,0.015043909942473952,0.0,0.012996212238406595,0.0,0.0,0.014788131617257701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015834464352743133,0.0,0.0,0.0,0.0,0.0,0.564753761185534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5512756234124846,0.6087769491347369,0.0,0.0,0.0,6,0,0,6,14,0,41,0,0,2,5,1,36,5,0,35,21,0,4,23,5,4,734,2922,3,0,0,0,2,3,1.0
Backdoor.Graybird-095879f4cafe44bf45530fa8b6999d7361bdac2f041fc3c4e7afc1d80cbe914b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021418442330206088,0.05613942529849435,0.0,0.030916201509671216,0.0,0.0,0.02150303238067871,0.3958932481780644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8496593675028712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02551539333592908,0.0,0.0,0.0,0.0,0.0,0.031997443738651044,0.0,0.0,0.0,0.0,0.0,0.31633570109499093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08907980999299756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03032934072258159,0.0,0.0,0.0,0.05313918928580933,0.028745738496480062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028844081816559203,0.03519400058081531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,0,0,15,0,0,1,0,0,12,0,0,10,2,0,0,2,2,0,56,76,2,1,0,0,2,2,1.0
Backdoor.Graybird-09a45409e39fb3077d1e7fea751027d152dfa6d9bd30829749ff4ec5caecdfb2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021418442330206088,0.05613942529849435,0.0,0.030916201509671216,0.0,0.0,0.02150303238067871,0.3958932481780644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8496593675028712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02551539333592908,0.0,0.0,0.0,0.0,0.0,0.031997443738651044,0.0,0.0,0.0,0.0,0.0,0.31633570109499093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08907980999299756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03032934072258159,0.0,0.0,0.0,0.05313918928580933,0.028745738496480062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028844081816559203,0.03519400058081531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,2,0,0,7,0,0,1,0,0,13,0,0,5,1,0,0,0,1,0,21,21,2,0,0,0,2,2,1.0
Backdoor.Graybird-0a1311fceceea990bf446f7afa4fedcc6b7f8780afd4a6c87a31949818f87cea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021418442330206088,0.05613942529849435,0.0,0.030916201509671216,0.0,0.0,0.02150303238067871,0.3958932481780644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8496593675028712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02551539333592908,0.0,0.0,0.0,0.0,0.0,0.031997443738651044,0.0,0.0,0.0,0.0,0.0,0.31633570109499093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08907980999299756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03032934072258159,0.0,0.0,0.0,0.05313918928580933,0.028745738496480062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028844081816559203,0.03519400058081531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,1,3,16,0,23,0,0,1,1,1,19,0,0,27,14,1,1,15,1,0,354,2268,3,0,0,0,2,8,1.0
Backdoor.Graybird-0ded1dc774b46d985a4e90a46f5d56a0047630d7a6e8df439870f7bb40b57a14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021418442330206088,0.05613942529849435,0.0,0.030916201509671216,0.0,0.0,0.02150303238067871,0.3958932481780644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8496593675028712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02551539333592908,0.0,0.0,0.0,0.0,0.0,0.031997443738651044,0.0,0.0,0.0,0.0,0.0,0.31633570109499093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08907980999299756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03032934072258159,0.0,0.0,0.0,0.05313918928580933,0.028745738496480062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028844081816559203,0.03519400058081531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,1,3,15,0,17,0,0,1,0,0,13,0,0,11,2,0,0,8,2,0,60,126,2,0,0,0,2,6,1.0
Backdoor.Graybird-0e4b24dfaad406b918efb40923889150f139511f43c56e34deac187d950ce03f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021418442330206088,0.05613942529849435,0.0,0.030916201509671216,0.0,0.0,0.02150303238067871,0.3958932481780644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8496593675028712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02551539333592908,0.0,0.0,0.0,0.0,0.0,0.031997443738651044,0.0,0.0,0.0,0.0,0.0,0.31633570109499093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08907980999299756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03032934072258159,0.0,0.0,0.0,0.05313918928580933,0.028745738496480062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028844081816559203,0.03519400058081531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,1,17,0,17,0,0,0,2,0,9,2,0,6,0,0,1,0,3,0,83,46,9,1,0,0,2,6,1.0
Backdoor.Graybird-0e9e218c49e56ec187e145db72a72726d50ae295f08b4bf344f19e13de603ba2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021418442330206088,0.05613942529849435,0.0,0.030916201509671216,0.0,0.0,0.02150303238067871,0.3958932481780644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8496593675028712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02551539333592908,0.0,0.0,0.0,0.0,0.0,0.031997443738651044,0.0,0.0,0.0,0.0,0.0,0.31633570109499093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08907980999299756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03032934072258159,0.0,0.0,0.0,0.05313918928580933,0.028745738496480062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028844081816559203,0.03519400058081531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,1,1,15,0,12,0,0,1,0,1,10,0,0,5,0,0,0,0,2,0,25,40,2,1,0,0,2,7,1.0
Backdoor.Graybird-0eec1cf54f4696068a4411a96e8deb728f734fac856440cb5175b1204d1dd137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021418442330206088,0.05613942529849435,0.0,0.030916201509671216,0.0,0.0,0.02150303238067871,0.3958932481780644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8496593675028712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02551539333592908,0.0,0.0,0.0,0.0,0.0,0.031997443738651044,0.0,0.0,0.0,0.0,0.0,0.31633570109499093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08907980999299756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03032934072258159,0.0,0.0,0.0,0.05313918928580933,0.028745738496480062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028844081816559203,0.03519400058081531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,3,0,0,17,0,0,1,0,0,14,0,0,11,3,0,0,8,2,0,60,109,2,1,0,0,2,3,1.0
Backdoor.Graybird-10672ba06f9cceb9fb651a6338f13de953b8a97d9d5164acd08456fb7a974b69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021418442330206088,0.05613942529849435,0.0,0.030916201509671216,0.0,0.0,0.02150303238067871,0.3958932481780644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8496593675028712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02551539333592908,0.0,0.0,0.0,0.0,0.0,0.031997443738651044,0.0,0.0,0.0,0.0,0.0,0.31633570109499093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08907980999299756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03032934072258159,0.0,0.0,0.0,0.05313918928580933,0.028745738496480062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028844081816559203,0.03519400058081531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,2,0,0,16,0,0,1,0,1,12,0,0,4,0,0,0,6,1,0,50,56,11,1,0,0,2,2,1.0
Backdoor.Graybird-1078ebc75c7612450f362dc2e480699e1e6f21473898effad033a32e4e47d5ed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021418442330206088,0.05613942529849435,0.0,0.030916201509671216,0.0,0.0,0.02150303238067871,0.3958932481780644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8496593675028712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02551539333592908,0.0,0.0,0.0,0.0,0.0,0.031997443738651044,0.0,0.0,0.0,0.0,0.0,0.31633570109499093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08907980999299756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03032934072258159,0.0,0.0,0.0,0.05313918928580933,0.028745738496480062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028844081816559203,0.03519400058081531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,2,0,0,7,0,0,1,0,0,11,0,0,4,0,0,0,0,1,0,20,21,2,0,0,0,2,1,1.0
Backdoor.Graybird-1203e135f7e763fee8490a3e11c091a2a7617dc3e486d2bbe6ac81a32bc931be,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995820984217436,0.018478664649014657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022229877812824195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,1,0,0,33,0,0,1,0,1,9,0,0,4,0,0,0,6,1,0,33,56,4,1,0,0,2,3,1.0
Backdoor.Graybird-12efad6f7e8313a41ffc7a49cdd612243712922f8d7947141e366574279077b3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021418442330206088,0.05613942529849435,0.0,0.030916201509671216,0.0,0.0,0.02150303238067871,0.3958932481780644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8496593675028712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02551539333592908,0.0,0.0,0.0,0.0,0.0,0.031997443738651044,0.0,0.0,0.0,0.0,0.0,0.31633570109499093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08907980999299756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03032934072258159,0.0,0.0,0.0,0.05313918928580933,0.028745738496480062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028844081816559203,0.03519400058081531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,7,0,0,0,0,0,7,0,0,3,0,0,0,0,1,0,18,19,0,0,0,0,2,0,1.0
Backdoor.Graybird-12f4f6331583edc2599a31940233f76e950dee226f92573abf7ad0bad10cb2c7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995820984217436,0.018478664649014657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022229877812824195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,1,3,15,0,35,0,0,1,0,0,13,0,0,10,2,0,0,8,2,0,73,126,6,0,0,0,2,4,1.0
Backdoor.Graybird-143c25c7cc08038a40638df3cd01232232baed4a9469f356efc615b5041c794a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021418442330206088,0.05613942529849435,0.0,0.030916201509671216,0.0,0.0,0.02150303238067871,0.3958932481780644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8496593675028712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02551539333592908,0.0,0.0,0.0,0.0,0.0,0.031997443738651044,0.0,0.0,0.0,0.0,0.0,0.31633570109499093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08907980999299756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03032934072258159,0.0,0.0,0.0,0.05313918928580933,0.028745738496480062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028844081816559203,0.03519400058081531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,1,3,15,0,15,0,0,1,0,0,13,0,0,11,2,0,0,2,2,0,56,93,2,0,0,0,2,6,1.0
Backdoor.Graybird-14818f4633cc87ac1b11b53895daa6cbc595065596c7ea86f807fb1a1ad79b72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021418442330206088,0.05613942529849435,0.0,0.030916201509671216,0.0,0.0,0.02150303238067871,0.3958932481780644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8496593675028712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02551539333592908,0.0,0.0,0.0,0.0,0.0,0.031997443738651044,0.0,0.0,0.0,0.0,0.0,0.31633570109499093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08907980999299756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03032934072258159,0.0,0.0,0.0,0.05313918928580933,0.028745738496480062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028844081816559203,0.03519400058081531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,2,0,0,15,0,0,1,0,0,14,0,0,5,1,0,0,6,2,0,29,56,2,1,0,0,2,3,1.0
Backdoor.Graybird-152a87566246d7b100a299d29e34ce080c52e714e0c2883b904d85c1144de18d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021418442330206088,0.05613942529849435,0.0,0.030916201509671216,0.0,0.0,0.02150303238067871,0.3958932481780644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8496593675028712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02551539333592908,0.0,0.0,0.0,0.0,0.0,0.031997443738651044,0.0,0.0,0.0,0.0,0.0,0.31633570109499093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08907980999299756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03032934072258159,0.0,0.0,0.0,0.05313918928580933,0.028745738496480062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028844081816559203,0.03519400058081531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,2,2,15,0,12,0,0,1,0,1,13,0,0,5,0,0,0,0,2,0,25,40,2,1,0,0,2,7,1.0
Backdoor.Graybird-16274674297d97fdb7c53027a4e6facd681428961e31bc85dfff497056b071a4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021418442330206088,0.05613942529849435,0.0,0.030916201509671216,0.0,0.0,0.02150303238067871,0.3958932481780644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8496593675028712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02551539333592908,0.0,0.0,0.0,0.0,0.0,0.031997443738651044,0.0,0.0,0.0,0.0,0.0,0.31633570109499093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08907980999299756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03032934072258159,0.0,0.0,0.0,0.05313918928580933,0.028745738496480062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028844081816559203,0.03519400058081531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,1,3,15,0,17,0,0,1,0,0,13,0,0,11,2,0,0,8,2,0,71,126,6,1,0,0,2,6,1.0
Backdoor.Graybird-16648fd7040db9b96d76e5f70711e8c62721035832f7b87594d62b0dd9b865ea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021418442330206088,0.05613942529849435,0.0,0.030916201509671216,0.0,0.0,0.02150303238067871,0.3958932481780644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8496593675028712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02551539333592908,0.0,0.0,0.0,0.0,0.0,0.031997443738651044,0.0,0.0,0.0,0.0,0.0,0.31633570109499093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08907980999299756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03032934072258159,0.0,0.0,0.0,0.05313918928580933,0.028745738496480062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028844081816559203,0.03519400058081531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,7,0,0,0,0,0,7,0,0,3,0,0,0,0,1,0,18,19,0,1,0,0,2,0,1.0
