,API1,API2,API3,API4,API5,API6,API7,API8,API9,API10,API11,API12,API13,API14,API15,API16,API17,API18,API19,API20,API21,API22,API23,API24,API25,API26,API27,API28,API29,API30,API31,API32,API33,API34,API35,API36,API37,API38,API39,API40,API41,API42,API43,API44,API45,API46,API47,API48,API49,API50,API51,API52,API53,API54,API55,API56,API57,API58,API59,API60,API61,API62,API63,API64,API65,API66,API67,API68,API69,API70,API71,API72,API73,API74,API75,API76,API77,API78,API79,API80,API81,API82,API83,API84,API85,API86,API87,API88,API89,API90,API91,API92,API93,API94,API95,API96,API97,API98,API99,API100,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,parent,children,LABEL
benreport1009.json,GetSystemTimeAsFileTime,GetSystemInfo,NtCreateMutant,GetSystemTimeAsFileTime,NtOpenKey,NtOpenKeyEx,LdrLoadDll,LdrGetProcedureAddress,RegOpenKeyExW,LdrGetProcedureAddress,RegQueryInfoKeyW,LdrGetProcedureAddress,RegEnumKeyExW,RegEnumKeyExW,RegEnumKeyExW,RegEnumKeyExW,RegOpenKeyExW,LdrGetProcedureAddress,RegCloseKey,GetFileAttributesW,RegOpenKeyExW,LdrGetProcedureAddress,RegQueryValueExW,LdrGetProcedureAddress,RegQueryValueExW,RegCloseKey,FindFirstFileExW,RegOpenKeyExW,RegCloseKey,RegOpenKeyExW,RegQueryValueExW,RegQueryValueExW,RegCloseKey,FindFirstFileExW,RegOpenKeyExW,RegCloseKey,RegOpenKeyExW,RegCloseKey,RegCloseKey,FindFirstFileExW,RegOpenKeyExW,RegQueryValueExW,RegQueryValueExW,RegCloseKey,RegOpenKeyExW,RegQueryValueExW,RegCloseKey,LdrGetDllHandle,LdrGetProcedureAddress,RegOpenKeyExW,RegQueryValueExW,RegCloseKey,NtQuerySystemInformation,NtProtectVirtualMemory,NtProtectVirtualMemory,NtProtectVirtualMemory,GetSystemDirectoryW,LdrGetDllHandle,LdrGetDllHandle,LdrLoadDll,GetSystemDirectoryW,LdrGetDllHandle,NtOpenKey,NtQueryValueKey,NtClose,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,NtClose,NtClose,NtOpenKeyEx,NtQueryValueKey,NtClose,LdrLoadDll,LdrGetProcedureAddress,GetSystemTimeAsFileTime,LdrLoadDll,LdrGetProcedureAddress,NtCreateFile,NtCreateFile,GetFileSize,NtCreateSection,NtMapViewOfSection,GetSystemInfo,NtClose,NtUnmapViewOfSection,NtClose,NtCreateFile,GetFileSize,NtCreateSection,NtMapViewOfSection,GetSystemInfo,NtClose,NtUnmapViewOfSection,NtClose,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,0,0,0,0,19,0,27,0,0,0,0,3,19,7,0,10,1,0,0,0,1,0,75,178,0,0,0,0,2,0,0
benreport101.json,GetSystemTimeAsFileTime,GetSystemInfo,NtCreateMutant,GetSystemTimeAsFileTime,NtOpenKey,NtOpenKeyEx,LdrLoadDll,LdrGetProcedureAddress,RegOpenKeyExW,LdrGetProcedureAddress,RegQueryInfoKeyW,LdrGetProcedureAddress,RegEnumKeyExW,RegEnumKeyExW,RegEnumKeyExW,RegEnumKeyExW,RegOpenKeyExW,LdrGetProcedureAddress,RegCloseKey,GetFileAttributesW,RegOpenKeyExW,LdrGetProcedureAddress,RegQueryValueExW,LdrGetProcedureAddress,RegQueryValueExW,RegCloseKey,FindFirstFileExW,RegOpenKeyExW,RegCloseKey,RegOpenKeyExW,RegQueryValueExW,RegQueryValueExW,RegCloseKey,FindFirstFileExW,RegOpenKeyExW,RegCloseKey,RegOpenKeyExW,RegCloseKey,RegCloseKey,FindFirstFileExW,RegOpenKeyExW,RegQueryValueExW,RegQueryValueExW,RegCloseKey,RegOpenKeyExW,RegQueryValueExW,RegCloseKey,LdrGetDllHandle,LdrGetProcedureAddress,RegOpenKeyExW,RegQueryValueExW,RegCloseKey,NtQuerySystemInformation,NtProtectVirtualMemory,NtProtectVirtualMemory,NtProtectVirtualMemory,GetSystemDirectoryW,LdrGetDllHandle,LdrGetDllHandle,LdrLoadDll,GetSystemDirectoryW,LdrGetDllHandle,NtOpenKey,NtQueryValueKey,NtClose,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,NtClose,NtClose,NtOpenKeyEx,NtQueryValueKey,NtClose,LdrLoadDll,LdrGetProcedureAddress,GetSystemTimeAsFileTime,LdrLoadDll,LdrGetProcedureAddress,NtCreateFile,NtCreateFile,GetFileSize,NtCreateSection,NtMapViewOfSection,GetSystemInfo,NtClose,NtUnmapViewOfSection,NtClose,NtCreateFile,GetFileSize,NtCreateSection,NtMapViewOfSection,GetSystemInfo,NtClose,NtUnmapViewOfSection,NtClose,RegOpenKeyExW,RegOpenKeyExW,RegOpenKeyExW,0,0,0,0,19,0,28,0,0,0,0,3,20,15,0,11,3,0,0,0,1,0,77,180,0,0,0,0,2,0,0
benreport1010.json,LdrLoadDll,LdrGetProcedureAddress,LdrUnloadDll,LdrLoadDll,LdrGetProcedureAddress,SetErrorMode,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,LookupPrivilegeValueW,LdrGetProcedureAddress,NtClose,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,0,0,0,1,0,1,16,0,0,0,6,8,9,7,0,7,6,0,0,7,0,0,5,24,0,0,0,0,2,0,0
benreport1011.json,LdrLoadDll,LdrGetProcedureAddress,LdrUnloadDll,CoInitializeEx,CoInitializeSecurity,LdrLoadDll,LdrGetProcedureAddress,SetErrorMode,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,FindResourceW,SizeofResource,LoadResource,NtAllocateVirtualMemory,FindResourceExW,0,0,0,0,0,0,10,0,0,0,0,0,2,1,0,1,0,0,0,6,0,0,2,26,0,0,0,0,2,0,0
benreport1012.json,LdrLoadDll,LdrGetProcedureAddress,LdrUnloadDll,LdrLoadDll,LdrGetProcedureAddress,NtAllocateVirtualMemory,FindResourceExW,LoadResource,FindResourceExW,LoadResource,GetFileAttributesW,LdrGetDllHandle,FindResourceExW,LoadResource,FindResourceExW,LoadResource,GetSystemTimeAsFileTime,NtAllocateVirtualMemory,NtFreeVirtualMemory,NtAllocateVirtualMemory,LdrLoadDll,LdrGetProcedureAddress,IsDebuggerPresent,GetSystemMetrics,NtMapViewOfSection,LdrGetDllHandle,LdrGetProcedureAddress,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,GetSystemMetrics,GetSystemMetrics,NtClose,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtClose,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,NtAllocateVirtualMemory,GetSystemTimeAsFileTime,LdrLoadDll,LdrGetProcedureAddress,FindResourceExA,LoadResource,FindResourceExA,LoadResource,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,LdrLoadDll,LdrGetProcedureAddress,NtAllocateVirtualMemory,LdrGetProcedureAddress,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,LdrGetProcedureAddress,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,LdrGetProcedureAddress,GetSystemMetrics,FindResourceExW,LoadResource,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,LdrGetProcedureAddress,LdrGetProcedureAddress,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,0,0,0,0,0,0,11,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2,20,0,0,0,0,2,0,0
benreport1013.json,GetSystemTimeAsFileTime,GetSystemTimeAsFileTime,NtCreateMutant,GetSystemTimeAsFileTime,NtOpenKeyEx,NtQueryKey,NtOpenKeyEx,LdrLoadDll,LdrGetProcedureAddress,RegOpenKeyExW,LdrGetProcedureAddress,RegQueryInfoKeyW,LdrGetProcedureAddress,RegEnumKeyExW,RegEnumKeyExW,RegEnumKeyExW,RegEnumKeyExW,RegOpenKeyExW,RegQueryInfoKeyW,LdrGetProcedureAddress,RegEnumValueW,LdrGetProcedureAddress,RegCloseKey,GetFileAttributesW,RegOpenKeyExW,LdrGetProcedureAddress,RegQueryValueExW,RegQueryValueExW,RegCloseKey,NtOpenFile,NtQueryDirectoryFile,NtClose,RegOpenKeyExW,RegQueryInfoKeyW,RegCloseKey,RegOpenKeyExW,RegQueryInfoKeyW,RegEnumValueW,RegCloseKey,RegOpenKeyExW,RegQueryValueExW,RegQueryValueExW,RegCloseKey,NtOpenFile,RegOpenKeyExW,RegQueryInfoKeyW,RegCloseKey,RegCloseKey,RegOpenKeyExW,RegQueryValueExW,RegQueryValueExW,RegCloseKey,NtOpenFile,RegOpenKeyExW,RegQueryValueExW,RegQueryValueExW,RegCloseKey,RegOpenKeyExW,RegQueryValueExW,RegCloseKey,RegOpenKeyExW,RegQueryValueExW,RegCloseKey,GetSystemTimeAsFileTime,NtQuerySystemInformation,NtProtectVirtualMemory,GetSystemDirectoryW,LdrGetDllHandle,LdrGetDllHandle,LdrLoadDll,GetSystemDirectoryW,LdrGetDllHandle,NtOpenKey,NtOpenKey,NtQueryValueKey,NtClose,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,NtClose,NtOpenKey,NtOpenKey,NtClose,NtOpenKey,NtClose,NtOpenKey,NtOpenKey,NtOpenKey,NtEnumerateValueKey,NtClose,NtClose,NtOpenKey,NtClose,NtOpenKey,NtOpenKey,NtOpenKey,NtQueryValueKey,NtClose,0,0,0,0,0,0,4,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,12,8,0,0,0,0,2,0,0
benreport1016.json,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,NtAllocateVirtualMemory,NtFreeVirtualMemory,NtAllocateVirtualMemory,LdrLoadDll,LdrGetProcedureAddress,IsDebuggerPresent,GetSystemMetrics,NtMapViewOfSection,LdrGetDllHandle,LdrGetProcedureAddress,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,GetSystemMetrics,GetSystemMetrics,NtClose,NtClose,NtClose,GetSystemMetrics,NtAllocateVirtualMemory,GetSystemMetrics,GetSystemMetrics,LdrLoadDll,LdrGetProcedureAddress,GetNativeSystemInfo,NtCreateMutant,LdrLoadDll,NtQuerySystemInformation,RegOpenKeyExA,RegQueryValueExA,RegCloseKey,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,RegOpenKeyExW,GlobalMemoryStatusEx,NtOpenKey,NtOpenKey,NtQueryValueKey,NtClose,NtDuplicateObject,NtCreateThreadEx,NtDuplicateObject,NtResumeThread,LdrGetDllHandle,LdrGetProcedureAddress,RegOpenKeyExW,RegQueryValueExW,RegQueryValueExW,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,GetSystemTimeAsFileTime,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,13,0,0,0,0,2,0,0
benreport1017.json,GetSystemTimeAsFileTime,SetUnhandledExceptionFilter,NtCreateMutant,LdrLoadDll,LdrLoadDll,NtQuerySystemInformation,RegOpenKeyExA,RegQueryValueExA,RegCloseKey,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,RegOpenKeyExW,GlobalMemoryStatusEx,NtOpenKey,NtOpenKey,NtQueryValueKey,NtClose,NtDuplicateObject,NtCreateFile,NtSetInformationFile,NtSetInformationFile,NtSetInformationFile,RegOpenKeyExW,NtWriteFile,NtReadFile,NtCreateThreadEx,NtDuplicateObject,NtResumeThread,RegOpenKeyExW,CoInitializeEx,CoCreateInstance,LdrLoadDll,LdrGetProcedureAddress,NtAllocateVirtualMemory,NtAllocateVirtualMemory,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrLoadDll,CreateThread,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,LdrLoadDll,LdrGetProcedureAddress,NtAllocateVirtualMemory,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,NtAllocateVirtualMemory,RegOpenKeyExW,NtAllocateVirtualMemory,GetSystemMetrics,NtAllocateVirtualMemory,GetSystemMetrics,GetSystemMetrics,LdrLoadDll,LdrGetProcedureAddress,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtClose,LdrGetProcedureAddress,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,FindResourceW,LoadResource,SizeofResource,NtAllocateVirtualMemory,NtAllocateVirtualMemory,LdrLoadDll,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,2,1,0,1,2,1,0,4,17,0,0,0,0,2,0,0
benreport1022.json,RegOpenKeyExA,RegOpenKeyExA,RegOpenKeyExA,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtClose,NtQueryAttributesFile,NtQueryAttributesFile,NtQueryAttributesFile,NtQueryAttributesFile,LoadStringA,NtAllocateVirtualMemory,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LoadStringA,LdrGetDllHandle,LdrGetProcedureAddress,GetSystemMetrics,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,RegOpenKeyExA,RegQueryValueExA,RegQueryValueExA,RegCloseKey,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,GetSystemMetrics,GetSystemMetrics,FindResourceExW,LoadResource,FindResourceExW,LoadResource,FindResourceExW,LoadResource,FindResourceExW,LoadResource,FindResourceExW,LoadResource,FindResourceExW,LoadResource,FindResourceExW,LoadResource,FindResourceExW,LoadResource,FindResourceExW,LoadResource,FindResourceExW,0,0,0,0,4,0,16,0,0,0,0,0,1,0,0,21,12,0,0,2,2,0,267,2196,0,0,0,0,2,0,0
benreport1024.json,NtAllocateVirtualMemory,SetErrorMode,LdrLoadDll,LoadStringA,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,OleInitialize,LdrLoadDll,LdrGetProcedureAddress,NtAllocateVirtualMemory,NtFreeVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,GetSystemInfo,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtProtectVirtualMemory,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,GetSystemMetrics,SearchPathW,LdrLoadDll,LdrGetProcedureAddress,FindResourceExW,LoadResource,FindResourceExW,LoadResource,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,0,0,0,0,0,0,7,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,2,0,0
benreport1027.json,GetSystemTimeAsFileTime,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetDllHandle,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,SetUnhandledExceptionFilter,FindResourceW,FindResourceW,LoadResource,SizeofResource,FindResourceW,LoadResource,SizeofResource,FindResourceW,LoadResource,SizeofResource,CoInitializeEx,LdrLoadDll,LdrGetProcedureAddress,MessageBoxTimeoutW,LdrGetDllHandle,LdrGetDllHandle,NtTerminateProcess,NtTerminateProcess,LdrUnloadDll,NtClose,NtUnmapViewOfSection,NtClose,NtUnmapViewOfSection,NtUnmapViewOfSection,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtUnmapViewOfSection,NtClose,NtClose,NtClose,LdrUnloadDll,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
benreport1028.json,GetSystemTimeAsFileTime,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetDllHandle,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,SetUnhandledExceptionFilter,FindResourceW,FindResourceW,LoadResource,SizeofResource,FindResourceW,LoadResource,SizeofResource,FindResourceW,LoadResource,SizeofResource,CoInitializeEx,LdrLoadDll,LdrGetProcedureAddress,MessageBoxTimeoutW,LdrGetDllHandle,LdrGetDllHandle,NtTerminateProcess,NtTerminateProcess,NtClose,NtUnmapViewOfSection,NtClose,NtUnmapViewOfSection,NtUnmapViewOfSection,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtUnmapViewOfSection,NtClose,NtClose,NtClose,NtClose,LdrUnloadDll,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
